,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),label
298,1.55965331965e+18,5.290149078,-7.154372406,2.576442261,climbing_stairs
299,1.55965332006e+18,7.710615692,-8.255632324,-0.926124115,climbing_stairs
300,1.55965332046e+18,2.565065918,-9.407187653,-0.146844635,climbing_stairs
301,1.55965332086e+18,12.15442474,-7.588170319,0.359103241,climbing_stairs
302,1.55965332126e+18,6.914571075,-9.848470001,2.20446579,climbing_stairs
303,1.55965332166e+18,7.806416473,-14.1310643,2.385888519,climbing_stairs
304,1.55965332206e+18,6.743626556,-7.87467453,1.470541992,climbing_stairs
305,1.55965332246e+18,7.222181396,-7.786807251,2.666704559,climbing_stairs
306,1.55965332287e+18,3.337609406,-8.087082825,0.3445834351,climbing_stairs
307,1.55965332327e+18,9.75970459,-9.89187973,2.269281006,climbing_stairs
308,1.55965332367e+18,6.238277435,-7.418123932,1.148112488,climbing_stairs
309,1.55965332407e+18,4.624932404,-7.020999756,0.2182461548,climbing_stairs
310,1.55965332447e+18,7.325316925,-10.93027039,0.3538641357,climbing_stairs
311,1.55965332487e+18,4.935686188,-5.087171173,0.05583389282,climbing_stairs
312,1.55965332527e+18,7.354506226,-13.94784531,3.664529572,climbing_stairs
313,1.55965332568e+18,6.081253967,-7.062313843,1.833686829,climbing_stairs
314,1.55965332608e+18,7.418722687,-11.20240448,1.380279694,climbing_stairs
315,1.55965332648e+18,5.765111389,-9.823771362,0.5373825073,climbing_stairs
316,1.55965332688e+18,5.86091217,-7.133266296,2.587668915,climbing_stairs
317,1.55965332728e+18,7.606432343,-10.00399658,-0.02649490356,climbing_stairs
318,1.55965332768e+18,6.921157379,-15.25417877,2.217039642,climbing_stairs
319,1.55965332808e+18,7.213050385,-6.715185699,-0.07274871826,climbing_stairs
320,1.55965332849e+18,8.388406219,-9.250313873,1.435065765,climbing_stairs
321,1.55965332889e+18,5.65973053,-9.62977478,2.334844666,climbing_stairs
322,1.55965332929e+18,9.976603546,-9.603279877,1.289568329,climbing_stairs
323,1.55965332969e+18,5.900130615,-8.318651276,2.094145203,climbing_stairs
324,1.55965333009e+18,6.981931,-9.694440308,2.156116333,climbing_stairs
325,1.55965333049e+18,7.887398071,-8.681347046,0.5957611084,climbing_stairs
326,1.55965333089e+18,5.777535553,-10.75303894,2.323468323,climbing_stairs
327,1.5596533313e+18,5.119803314,-11.00795883,1.209335175,climbing_stairs
328,1.5596533317e+18,6.401438141,-10.63867676,0.882714386,climbing_stairs
329,1.5596533321e+18,2.168839874,-11.34790192,1.289268951,climbing_stairs
330,1.5596533325e+18,8.122858429,-8.454418945,0.8056246948,climbing_stairs
331,1.5596533329e+18,5.318739624,-10.36534515,1.291065216,climbing_stairs
332,1.5596533333e+18,5.381309509,-5.746549988,-1.493444366,climbing_stairs
333,1.5596533337e+18,4.17481842,-7.463629303,1.54808075,climbing_stairs
334,1.55965333411e+18,10.39049286,-10.83896027,1.012045441,climbing_stairs
335,1.55965333451e+18,4.280798035,-6.596332855,-1.948498077,climbing_stairs
336,1.55965333491e+18,7.445816345,-8.017028503,0.8446934509,climbing_stairs
337,1.55965333531e+18,11.10839996,-12.7747348,1.84985321,climbing_stairs
338,1.55965333571e+18,3.377875671,-7.974965973,0.2032772827,climbing_stairs
339,1.55965333611e+18,8.246651001,-8.513396301,3.170556793,climbing_stairs
340,1.55965333651e+18,9.145681458,-9.557475128,1.400188293,climbing_stairs
341,1.55965333692e+18,5.18581604,-11.12396759,2.294129333,climbing_stairs
342,1.55965333732e+18,7.161707153,-7.178771667,0.296383667,climbing_stairs
343,1.55965333772e+18,7.561376038,-8.794661407,2.212249603,climbing_stairs
344,1.55965333812e+18,3.227737885,-7.163802795,1.486408997,climbing_stairs
345,1.55965333852e+18,9.508526917,-8.214318237,0.2163002014,climbing_stairs
346,1.55965333892e+18,4.761448517,-7.306755524,1.654060364,climbing_stairs
347,1.55965333933e+18,5.138664093,-6.299500122,-0.09011260986,climbing_stairs
348,1.55965333973e+18,7.474706268,-6.591842194,1.897304535,climbing_stairs
