"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.365300178E1,-1.125069714E1,-3.577046633E0,9.792584419E0
2.370499603E1,-9.052753448E0,3.550709486E0,2.351177931E0
2.375698939E1,-9.122186899E-1,2.834821463E0,4.285751820E0
2.380898278E1,-2.226675600E-1,8.595446348E-1,8.241093636E0
2.386097611E1,-5.133325100E0,-7.374366522E-1,7.096630573E0
2.391297090E1,-2.213746452E1,-2.071047783E0,4.180403709E0
2.396496689E1,-9.885960579E0,5.863578796E0,5.413455486E0
2.401696011E1,1.135365105E1,7.185218811E0,-2.071765900E1
2.406895347E1,3.483669758E0,7.158881426E-1,-9.004867554E0
2.412094686E1,3.818868399E0,-5.427821159E0,-5.128536701E0
2.417294016E1,-4.185192585E0,-8.478127480E0,1.932898140E1
2.422492408E1,-2.032739401E0,-2.402415276E1,1.365215492E1
2.427691748E1,-1.111661816E1,-8.475732803E0,7.726325035E0
2.432891160E1,-1.924518013E1,-4.187586784E0,8.066311836E0
2.438090512E1,-2.376557159E1,-1.666415215E0,3.917033672E0
2.443289845E1,-1.256515408E1,9.960182905E-1,2.686376333E0
2.448489180E1,-6.921848297E0,4.285751820E0,-2.365543604E0
2.453688520E1,-3.950553536E-1,3.165231228E0,-1.539518714E0
2.458887842E1,-1.340793967E-1,1.465296149E0,5.681613922E0
2.464087188E1,-9.955394745E0,-8.322499275E0,8.310527802E0
2.469286554E1,-3.621580124E1,-2.403133583E1,1.531378174E1
2.474485946E1,6.201171875E-1,3.878725171E-1,-1.265613651E1
2.479685285E1,9.378374100E0,9.244295120E0,-1.573996258E1
2.484884608E1,9.481328130E-1,1.934574008E0,-1.019961119E0
2.490083947E1,-3.744645834E0,-1.053480911E1,2.247505760E1
2.495283446E1,-1.745426297E0,-3.305296326E1,1.041988373E1
2.500483328E1,-3.047911882E0,-1.240234375E1,6.237085819E0
2.505682944E1,-6.038361073E0,-6.399896622E0,1.305358601E1
2.510882287E1,-1.413101006E1,-1.163617516E1,1.089873886E1
2.516081619E1,-1.623318291E1,-2.111750364E0,6.380742550E0
2.521280959E1,-9.737515450E0,1.395862222E0,3.225088120E0
2.526480284E1,-3.373533249E0,7.304932594E0,3.258608103E0
2.531679614E1,-2.789330244E0,5.892310143E0,2.394274808E-2
2.536878950E1,-8.880365372E0,-9.361614585E-1,-1.393467903E0
2.542078315E1,-6.866780281E0,-4.094209969E-1,1.805283189E0
2.547277741E1,-3.035940409E0,9.577099234E-2,3.495641232E0
2.552477047E1,-9.584281921E0,1.197137386E-1,1.336005330E0
2.557676402E1,9.974549294E0,1.750214934E0,-1.160026169E1
2.562875742E1,2.916226625E0,-5.363175392E0,-7.285778046E0
2.568075054E1,-5.739076614E0,-3.291409683E1,2.810878515E0
2.573274380E1,-2.509200096E0,-2.004965782E1,1.103281784E1
2.578473726E1,-7.846038342E0,-1.968812180E1,1.216530991E1
2.583673121E1,-1.607755470E1,-1.293626690E1,7.745479107E0
2.588872490E1,-1.755721664E1,-1.110704041E1,1.298894119E1
2.594071816E1,-1.513181686E1,-6.328068256E0,3.191568375E0
2.599271155E1,-8.023215294E0,3.677606106E0,4.867560863E0
2.604470585E1,-1.740637779E0,1.628106833E0,6.375953674E0
2.609670193E1,-4.405465722E-1,-1.405439258E0,3.636903524E0
2.614869553E1,-9.220352173E0,-5.310501575E0,1.328822494E0
2.620068892E1,-7.089447498E0,2.238646984E0,-4.474899769E0
2.625268225E1,-1.929785490E0,4.345608711E0,-9.577099085E-1
2.630467561E1,9.450202942E0,6.387925148E0,-1.906082153E1
2.635666890E1,-3.086220264E0,-2.698347807E0,-3.969707727E0
2.640866219E1,-8.834874153E0,-8.693612099E0,3.603383541E0
2.646065624E1,-1.007510853E1,-3.046235847E1,8.502069473E0
2.651264990E1,-1.313738632E1,-1.474873257E1,1.047255802E1
2.656464326E1,-1.258191395E1,-1.164575291E1,1.009186840E1
2.661663655E1,-1.313499165E1,-1.549335194E1,1.410706711E1
2.666862994E1,-1.672879791E1,-5.786962032E0,6.751854897E0
2.672062330E1,-1.360905838E1,-4.314483166E0,3.893090725E0
2.677261656E1,-4.934600353E0,3.234665155E0,5.581054688E0
2.682460996E1,-1.230657220E0,2.846792698E0,5.293741703E0
2.687660391E1,-8.260248184E0,-1.035284424E1,-1.781101036E1
2.692859753E1,-5.976109982E0,-4.903474808E0,-1.513899994E1
2.698059103E1,1.664021015E0,-1.903448462E0,-8.367990494E0
2.703258429E1,9.332882881E0,1.836648178E1,-7.190007210E0
2.708457851E1,-2.425400496E0,2.432583094E0,1.664021015E0
2.713657723E1,-8.430241585E0,1.173194647E-1,5.171633720E0
2.718857429E1,-1.053241444E1,-1.121238899E1,-9.799766541E0
2.724056865E1,-1.951094627E1,-2.791963768E1,1.155716419E1
2.729256194E1,-1.134646797E1,-8.796566010E0,1.058269501E1
2.734455530E1,-1.118844604E1,-6.047938347E0,6.438204765E0
2.739654863E1,-1.052283764E1,-5.504437923E0,7.826884270E0
2.744854195E1,-1.569686604E1,-9.895537376E0,4.913052082E0
2.750053538E1,-1.224911022E1,-3.531555414E0,9.335277557E0
2.755252960E1,-1.030016994E1,6.237085819E0,5.777385235E0
2.760452289E1,-9.273026466E0,3.038334846E0,1.848380208E0
