,Heart Rate,Time
7377,85,15:37:19
7378,84,15:37:24
7379,82,15:37:29
7380,83,15:37:39
7381,85,15:37:47
7382,86,15:37:52
7383,88,15:37:57
7384,89,15:38:02
7385,92,15:38:07
7386,93,15:38:12
7387,94,15:38:17
7388,95,15:38:22
7389,96,15:38:27
7390,98,15:38:32
7391,98,15:38:47
7392,98,15:39:02
7393,98,15:39:17
7394,100,15:39:32
7395,102,15:39:37
7396,100,15:39:42
7397,101,15:39:47
7398,102,15:39:52
7399,104,15:39:57
7400,105,15:40:02
7401,106,15:40:17
7402,107,15:40:22
7403,106,15:40:27
7404,106,15:40:32
7405,106,15:40:47
7406,107,15:41:02
7407,107,15:41:17
7408,107,15:41:19
7409,108,15:41:34
7410,108,15:41:49
7411,108,15:42:04
7412,107,15:42:14
7413,107,15:42:29
7414,107,15:42:39
7415,107,15:42:54
7416,108,15:43:04
7417,107,15:43:19
7418,108,15:43:29
7419,108,15:43:44
7420,108,15:43:59
7421,109,15:44:14
7422,107,15:44:24
7423,107,15:44:29
7424,108,15:44:44
7425,108,15:44:59
7426,107,15:45:04
7427,104,15:45:14
7428,103,15:45:19
7429,103,15:45:34
7430,99,15:45:44
7431,101,15:45:49
7432,103,15:45:54
7433,105,15:45:59
7434,102,15:46:09
7435,101,15:46:16
7436,99,15:46:21
7437,100,15:46:36
7438,99,15:46:46
7439,100,15:46:56
7440,102,15:47:01
7441,102,15:47:06
7442,103,15:47:16
7443,104,15:47:31
7444,104,15:47:46
7445,105,15:47:51
7446,104,15:47:56
7447,105,15:48:06
7448,104,15:48:21
7449,103,15:48:31
7450,104,15:48:36
7451,103,15:48:46
7452,105,15:48:51
7453,106,15:48:56
7454,106,15:49:11
7455,106,15:49:26
7456,105,15:49:31
7457,104,15:49:36
7458,103,15:49:41
7459,89,15:49:51
7460,83,15:49:56
7461,84,15:50:03
7462,83,15:50:13
7463,80,15:50:18
7464,80,15:50:33
7465,81,15:50:48
7466,86,15:50:53
7467,87,15:50:58
7468,85,15:51:03
7469,85,15:51:08
7470,85,15:51:23
7471,85,15:51:38
7472,80,15:51:43
7473,80,15:51:48
7474,90,15:51:53
7475,92,15:51:58
7476,91,15:52:03
7477,92,15:52:08
7478,92,15:52:23
7479,92,15:52:38
7480,92,15:52:53
7481,92,15:53:08
7482,92,15:53:23
7483,87,15:53:28
7484,83,15:53:33
7485,84,15:53:38
7486,83,15:53:43
7487,84,15:53:50
7488,86,15:53:55
7489,86,15:54:00
7490,86,15:54:05
7491,88,15:54:10
7492,87,15:54:15
7493,90,15:54:20
7494,89,15:54:25
7495,88,15:54:35
7496,88,15:54:50
7497,88,15:55:05
7498,85,15:55:20
7499,88,15:55:30
7500,88,15:55:45
7501,90,15:55:50
7502,89,15:55:55
7503,89,15:56:10
7504,89,15:56:20
7505,89,15:56:25
7506,88,15:56:35
7507,88,15:56:50
7508,88,15:57:05
7509,88,15:57:20
7510,88,15:57:35
7511,88,15:57:50
7512,88,15:58:05
7513,88,15:58:10
7514,88,15:58:18
7515,88,15:58:33
7516,90,15:58:43
7517,91,15:58:48
7518,92,15:58:53
7519,88,15:58:58
7520,87,15:59:13
7521,87,15:59:28
7522,88,15:59:38
7523,86,15:59:48
7524,85,15:59:58
7525,85,16:00:13
7526,86,16:00:28
7527,84,16:00:33
7528,80,16:00:38
7529,80,16:00:43
7530,80,16:00:58
7531,81,16:01:08
7532,80,16:01:13
7533,80,16:01:23
7534,87,16:01:28
7535,88,16:01:33
7536,88,16:01:38
7537,88,16:01:53
7538,89,16:01:58
7539,89,16:02:13
7540,89,16:02:18
7541,89,16:02:25
7542,89,16:02:40
7543,89,16:02:55
7544,89,16:03:10
7545,89,16:03:25
7546,89,16:03:30
7547,92,16:03:35
7548,93,16:03:40
7549,93,16:03:55
7550,94,16:04:00
7551,91,16:04:05
7552,93,16:04:10
7553,91,16:04:15
7554,89,16:04:20
7555,84,16:04:25
7556,84,16:04:30
7557,84,16:04:45
7558,84,16:05:00
7559,84,16:05:15
7560,84,16:05:25
7561,86,16:05:30
7562,85,16:05:35
7563,87,16:05:40
7564,88,16:05:45
7565,90,16:05:50
7566,90,16:06:00
7567,92,16:06:15
7568,92,16:06:17
7569,94,16:06:27
7570,92,16:06:32
7571,92,16:06:47
7572,95,16:06:52
7573,99,16:06:57
7574,99,16:07:02
7575,100,16:07:07
7576,101,16:07:12
7577,102,16:07:17
7578,105,16:07:22
7579,106,16:07:27
7580,106,16:07:42
7581,106,16:07:57
7582,106,16:08:12
7583,105,16:08:27
7584,105,16:08:32
7585,106,16:08:42
7586,108,16:08:47
7587,109,16:08:52
7588,108,16:08:57
7589,107,16:09:02
7590,107,16:09:17
7591,107,16:09:32
7592,106,16:09:47
7593,105,16:09:52
7594,85,16:09:59
7595,85,16:10:14
7596,85,16:10:29
7597,85,16:10:34
7598,86,16:10:39
7599,86,16:10:54
7600,87,16:10:59
7601,86,16:11:09
7602,86,16:11:24
7603,85,16:11:29
7604,85,16:11:34
7605,86,16:11:39
7606,85,16:11:49
7607,84,16:11:54
7608,84,16:12:09
7609,84,16:12:24
7610,84,16:12:39
7611,84,16:12:44
7612,84,16:12:59
7613,84,16:13:04
7614,84,16:13:09
7615,84,16:13:24
7616,81,16:13:29
7617,80,16:13:34
7618,81,16:13:39
7619,84,16:13:44
7620,84,16:13:49
7621,86,16:13:56
7622,88,16:14:01
7623,86,16:14:06
7624,85,16:14:16
7625,87,16:14:21
7626,82,16:14:31
7627,79,16:14:36
7628,81,16:14:41
7629,82,16:14:51
7630,86,16:14:56
7631,86,16:15:11
7632,84,16:15:26
7633,83,16:15:31
7634,82,16:15:36
7635,82,16:15:41
7636,84,16:15:46
7637,85,16:15:56
7638,86,16:16:06
7639,87,16:16:16
7640,87,16:16:31
7641,86,16:16:41
7642,87,16:16:46
7643,86,16:16:56
7644,85,16:17:06
7645,85,16:17:21
7646,81,16:17:36
7647,79,16:17:41
7648,79,16:17:48
7649,80,16:17:53
7650,81,16:18:08
7651,81,16:18:23
7652,81,16:18:38
7653,81,16:18:53
7654,81,16:19:08
7655,84,16:19:18
7656,83,16:19:23
7657,83,16:19:38
7658,85,16:19:43
7659,85,16:19:48
7660,85,16:20:03
7661,85,16:20:18
7662,84,16:20:28
7663,83,16:20:33
7664,83,16:20:38
7665,83,16:20:53
7666,83,16:21:08
7667,84,16:21:18
7668,84,16:21:33
7669,83,16:21:48
7670,83,16:21:53
7671,83,16:22:08
7672,83,16:22:23
7673,83,16:22:38
7674,83,16:22:53
7675,83,16:22:56
7676,84,16:23:01
7677,86,16:23:06
7678,87,16:23:11
7679,83,16:23:26
7680,84,16:23:41
7681,85,16:23:46
7682,85,16:23:51
7683,85,16:24:06
7684,84,16:24:21
7685,84,16:24:26
7686,84,16:24:41
7687,79,16:24:51
7688,77,16:24:56
7689,75,16:25:01
7690,77,16:25:06
7691,77,16:25:11
7692,80,16:25:21
7693,80,16:25:36
7694,80,16:25:51
7695,76,16:25:56
7696,72,16:26:06
7697,71,16:26:11
7698,72,16:26:16
7699,71,16:26:21
7700,77,16:26:26
7701,79,16:26:31
7702,79,16:26:38
7703,79,16:26:53
7704,79,16:27:08
7705,85,16:27:18
7706,85,16:27:23
7707,82,16:27:28
7708,81,16:27:33
7709,80,16:27:38
7710,82,16:27:43
7711,83,16:27:53
7712,82,16:28:03
7713,80,16:28:08
7714,80,16:28:23
7715,82,16:28:28
7716,81,16:28:33
7717,78,16:28:38
7718,77,16:28:43
7719,78,16:28:58
7720,78,16:29:13
7721,79,16:29:23
7722,82,16:29:28
7723,80,16:29:33
7724,80,16:29:48
7725,80,16:29:58
7726,78,16:30:03
7727,77,16:30:08
7728,76,16:30:18
7729,77,16:30:25
7730,76,16:30:30
7731,76,16:30:40
7732,75,16:30:45
7733,76,16:30:50
7734,77,16:30:55
7735,78,16:31:05
7736,79,16:31:10
7737,79,16:31:15
7738,78,16:31:20
7739,79,16:31:25
7740,79,16:31:30
7741,77,16:31:35
7742,76,16:31:40
7743,74,16:31:45
7744,74,16:31:50
7745,74,16:32:05
7746,74,16:32:20
7747,74,16:32:25
7748,74,16:32:40
7749,75,16:32:50
7750,75,16:32:55
7751,76,16:33:00
7752,75,16:33:15
7753,75,16:33:25
7754,75,16:33:40
7755,72,16:33:55
7756,72,16:33:57
7757,76,16:34:02
7758,75,16:34:07
7759,75,16:34:17
7760,71,16:34:22
7761,70,16:34:27
7762,69,16:34:32
7763,68,16:34:37
7764,75,16:34:47
7765,75,16:34:52
7766,78,16:35:02
7767,77,16:35:07
7768,74,16:35:12
7769,75,16:35:17
7770,74,16:35:22
7771,74,16:35:37
7772,74,16:35:52
7773,81,16:35:57
7774,81,16:36:12
7775,78,16:36:17
7776,74,16:36:22
7777,75,16:36:27
7778,75,16:36:32
7779,75,16:36:47
7780,77,16:37:02
7781,76,16:37:07
7782,76,16:37:12
7783,76,16:37:19
7784,74,16:37:29
7785,73,16:37:34
7786,73,16:37:49
7787,72,16:38:04
7788,71,16:38:09
7789,71,16:38:24
7790,71,16:38:39
7791,70,16:38:44
7792,72,16:38:54
7793,73,16:39:09
7794,75,16:39:14
7795,74,16:39:24
7796,75,16:39:29
7797,75,16:39:44
7798,74,16:39:54
7799,75,16:39:59
7800,77,16:40:04
7801,76,16:40:09
7802,77,16:40:14
7803,76,16:40:19
7804,76,16:40:24
7805,77,16:40:29
7806,76,16:40:44
7807,76,16:40:49
7808,74,16:40:54
7809,75,16:40:59
7810,75,16:41:06
7811,74,16:41:11
7812,75,16:41:16
7813,73,16:41:21
7814,74,16:41:26
7815,73,16:41:31
7816,73,16:41:36
7817,72,16:41:41
7818,73,16:41:46
7819,76,16:41:56
7820,76,16:42:06
7821,75,16:42:21
7822,76,16:42:26
7823,75,16:42:31
7824,74,16:42:36
7825,75,16:42:41
7826,77,16:42:46
7827,78,16:42:56
7828,77,16:43:01
7829,76,16:43:06
7830,75,16:43:11
7831,74,16:43:16
7832,74,16:43:21
7833,75,16:43:31
7834,76,16:43:36
7835,73,16:43:41
7836,72,16:43:46
7837,72,16:43:53
7838,72,16:44:08
7839,73,16:44:13
7840,74,16:44:18
7841,76,16:44:23
7842,77,16:44:28
7843,75,16:44:33
7844,74,16:44:38
7845,74,16:44:43
7846,74,16:44:58
7847,76,16:45:08
7848,75,16:45:18
7849,75,16:45:33
7850,77,16:45:43
7851,78,16:45:53
7852,78,16:46:08
7853,79,16:46:18
7854,80,16:46:23
7855,78,16:46:28
7856,84,16:46:33
7857,79,16:46:38
7858,76,16:46:43
7859,74,16:46:48
7860,75,16:46:53
7861,77,16:46:58
7862,78,16:47:08
7863,77,16:47:13
7864,77,16:47:19
7865,76,16:47:34
7866,75,16:47:39
7867,74,16:47:44
7868,73,16:47:49
7869,73,16:47:54
7870,72,16:47:59
7871,71,16:48:09
7872,71,16:48:24
7873,72,16:48:34
7874,73,16:48:39
7875,72,16:48:44
7876,73,16:48:49
7877,77,16:48:54
7878,76,16:48:59
7879,76,16:49:04
7880,76,16:49:19
7881,76,16:49:34
7882,75,16:49:39
7883,75,16:49:49
7884,75,16:49:54
7885,75,16:50:09
7886,69,16:50:24
7887,70,16:50:29
7888,71,16:50:34
7889,72,16:50:39
7890,72,16:50:54
7891,72,16:50:56
7892,72,16:51:11
7893,73,16:51:21
7894,72,16:51:31
7895,70,16:51:41
7896,67,16:51:46
7897,64,16:51:51
7898,63,16:51:56
7899,63,16:52:01
7900,62,16:52:06
7901,63,16:52:21
7902,63,16:52:36
7903,64,16:52:51
7904,71,16:52:56
7905,70,16:53:06
7906,78,16:53:16
7907,75,16:53:21
7908,76,16:53:26
7909,76,16:53:41
7910,76,16:53:56
7911,73,16:54:01
7912,73,16:54:11
7913,74,16:54:21
7914,74,16:54:36
7915,75,16:54:41
7916,74,16:54:51
7917,74,16:54:58
7918,75,16:55:03
7919,74,16:55:08
7920,74,16:55:13
7921,73,16:55:23
7922,74,16:55:28
7923,73,16:55:33
7924,74,16:55:38
7925,73,16:55:43
7926,74,16:55:48
7927,75,16:56:03
7928,75,16:56:18
7929,74,16:56:33
7930,70,16:56:43
7931,70,16:56:48
7932,71,16:56:58
7933,71,16:57:13
7934,72,16:57:18
7935,73,16:57:23
7936,73,16:57:28
7937,73,16:57:43
7938,72,16:57:58
7939,67,16:58:03
7940,68,16:58:08
7941,69,16:58:18
7942,70,16:58:33
7943,71,16:58:38
7944,75,16:58:46
7945,70,16:58:51
7946,67,16:58:56
7947,69,16:59:11
7948,72,16:59:16
7949,75,16:59:21
7950,74,16:59:26
7951,73,16:59:31
7952,73,16:59:46
7953,73,17:00:01
7954,73,17:00:06
7955,73,17:00:21
7956,72,17:00:36
7957,73,17:00:41
7958,74,17:00:46
7959,74,17:00:51
7960,73,17:01:01
7961,73,17:01:16
7962,70,17:01:21
7963,70,17:01:26
7964,70,17:01:41
7965,70,17:01:56
7966,71,17:02:01
7967,74,17:02:06
7968,75,17:02:21
7969,76,17:02:31
7970,76,17:02:46
7971,76,17:02:48
7972,76,17:02:53
7973,76,17:02:58
7974,75,17:03:08
7975,74,17:03:13
7976,74,17:03:28
7977,74,17:03:43
7978,75,17:03:58
7979,74,17:04:03
7980,71,17:04:13
7981,70,17:04:18
7982,71,17:04:23
7983,72,17:04:28
7984,71,17:04:33
7985,70,17:04:38
7986,70,17:04:43
7987,74,17:04:53
7988,73,17:04:58
7989,72,17:05:03
7990,70,17:05:18
7991,70,17:05:28
7992,70,17:05:43
7993,75,17:05:53
7994,76,17:06:03
7995,77,17:06:08
7996,76,17:06:13
7997,76,17:06:28
7998,76,17:06:30
7999,75,17:06:35
8000,74,17:06:40
8001,69,17:06:45
8002,69,17:07:00
8003,68,17:07:05
8004,68,17:07:20
8005,70,17:07:35
8006,72,17:07:40
8007,73,17:07:45
8008,77,17:07:50
8009,79,17:07:55
8010,78,17:08:00
8011,79,17:08:15
8012,78,17:08:20
8013,79,17:08:35
8014,79,17:08:50
8015,77,17:08:55
8016,75,17:09:00
8017,74,17:09:05
8018,72,17:09:10
8019,72,17:09:15
8020,71,17:09:20
8021,66,17:09:30
8022,66,17:09:35
8023,67,17:09:50
8024,68,17:09:55
8025,70,17:10:02
8026,69,17:10:07
8027,70,17:10:17
8028,69,17:10:22
8029,69,17:10:32
8030,70,17:10:42
8031,71,17:10:47
8032,71,17:10:52
8033,72,17:11:02
8034,71,17:11:07
8035,70,17:11:17
8036,70,17:11:22
8037,70,17:11:37
8038,69,17:11:42
8039,69,17:11:57
8040,68,17:12:02
8041,68,17:12:12
8042,68,17:12:17
8043,72,17:12:27
8044,75,17:12:32
8045,79,17:12:47
8046,79,17:12:52
8047,78,17:12:57
8048,78,17:13:12
8049,77,17:13:22
8050,74,17:13:37
8051,74,17:13:52
8052,74,17:13:54
8053,74,17:14:09
8054,73,17:14:19
8055,74,17:14:24
8056,75,17:14:29
8057,75,17:14:44
8058,74,17:14:54
8059,74,17:15:09
8060,76,17:15:19
8061,75,17:15:29
8062,75,17:15:34
8063,76,17:15:44
8064,77,17:15:49
8065,72,17:15:54
8066,75,17:16:04
8067,76,17:16:14
8068,77,17:16:24
8069,75,17:16:29
8070,75,17:16:34
8071,76,17:16:39
8072,77,17:16:44
8073,77,17:16:49
8074,77,17:16:54
8075,77,17:17:09
8076,68,17:17:14
8077,67,17:17:19
8078,68,17:17:26
8079,68,17:17:41
8080,69,17:17:56
8081,71,17:18:06
8082,71,17:18:21
8083,72,17:18:26
8084,73,17:18:31
8085,74,17:18:36
8086,76,17:18:41
8087,78,17:18:46
8088,79,17:18:56
8089,80,17:19:11
8090,82,17:19:16
8091,84,17:19:21
8092,85,17:19:26
8093,87,17:19:31
8094,91,17:19:36
8095,87,17:19:41
8096,88,17:19:46
8097,88,17:19:51
8098,87,17:19:56
8099,86,17:20:06
8100,87,17:20:16
8101,89,17:20:21
8102,91,17:20:26
8103,89,17:20:36
8104,92,17:20:41
8105,93,17:20:48
8106,95,17:20:53
8107,97,17:21:08
8108,99,17:21:13
8109,102,17:21:18
8110,105,17:21:23
8111,104,17:21:38
8112,105,17:21:43
8113,106,17:21:48
8114,105,17:21:58
8115,105,17:22:03
8116,103,17:22:13
8117,103,17:22:23
8118,104,17:22:38
8119,108,17:22:43
8120,107,17:22:48
8121,107,17:23:03
8122,106,17:23:13
8123,104,17:23:18
8124,105,17:23:23
8125,106,17:23:28
8126,110,17:23:33
8127,111,17:23:38
8128,109,17:23:43
8129,108,17:23:48
8130,110,17:23:58
8131,108,17:24:03
8132,79,17:24:09
8133,77,17:24:14
8134,76,17:24:24
8135,77,17:24:29
8136,76,17:24:34
8137,74,17:24:39
8138,74,17:24:44
8139,75,17:24:49
8140,77,17:24:54
8141,79,17:24:59
8142,74,17:25:04
8143,73,17:25:14
8144,67,17:25:19
8145,64,17:25:24
8146,65,17:25:29
8147,66,17:25:34
8148,72,17:25:39
8149,73,17:25:44
8150,73,17:25:49
8151,75,17:25:54
8152,74,17:25:59
8153,75,17:26:09
8154,78,17:26:14
8155,77,17:26:29
8156,73,17:26:34
8157,72,17:26:39
8158,72,17:26:54
8159,72,17:26:56
8160,72,17:27:06
8161,72,17:27:21
8162,72,17:27:36
8163,76,17:27:46
8164,77,17:27:51
8165,78,17:28:01
8166,78,17:28:06
8167,79,17:28:11
8168,80,17:28:16
8169,77,17:28:21
8170,75,17:28:26
8171,76,17:28:31
8172,75,17:28:36
8173,76,17:28:41
8174,79,17:28:46
8175,79,17:28:51
8176,78,17:28:56
8177,78,17:29:11
8178,78,17:29:21
8179,74,17:29:36
8180,73,17:29:41
8181,72,17:29:46
8182,72,17:30:01
8183,72,17:30:16
8184,76,17:30:21
8185,76,17:30:26
8186,76,17:30:33
8187,72,17:30:38
8188,73,17:30:43
8189,74,17:30:58
8190,73,17:31:08
8191,72,17:31:13
8192,72,17:31:18
8193,75,17:31:28
8194,78,17:31:33
8195,79,17:31:38
8196,78,17:31:48
8197,74,17:31:53
8198,71,17:31:58
8199,70,17:32:03
8200,69,17:32:08
8201,69,17:32:13
8202,72,17:32:23
8203,71,17:32:28
8204,72,17:32:33
8205,72,17:32:38
8206,73,17:32:43
8207,70,17:32:48
8208,71,17:32:53
8209,70,17:32:58
8210,72,17:33:03
8211,75,17:33:08
8212,75,17:33:13
8213,74,17:33:20
8214,72,17:33:25
8215,72,17:33:30
8216,73,17:33:35
8217,72,17:33:45
8218,72,17:34:00
8219,72,17:34:15
8220,75,17:34:20
8221,71,17:34:25
8222,72,17:34:30
8223,71,17:34:35
8224,71,17:34:45
8225,75,17:34:50
8226,76,17:34:55
8227,76,17:35:00
8228,75,17:35:10
8229,71,17:35:15
8230,71,17:35:25
8231,70,17:35:30
8232,70,17:35:45
8233,70,17:36:00
8234,66,17:36:05
8235,68,17:36:10
8236,69,17:36:25
8237,71,17:36:30
8238,72,17:36:35
8239,73,17:36:45
8240,73,17:36:52
8241,74,17:36:57
8242,73,17:37:02
8243,74,17:37:07
8244,73,17:37:12
8245,74,17:37:27
8246,73,17:37:32
8247,73,17:37:37
8248,73,17:37:42
8249,75,17:37:47
8250,74,17:38:02
8251,73,17:38:07
8252,73,17:38:12
8253,73,17:38:17
8254,73,17:38:22
8255,74,17:38:27
8256,75,17:38:37
8257,75,17:38:42
8258,74,17:38:47
8259,75,17:38:57
8260,76,17:39:07
8261,77,17:39:12
8262,76,17:39:17
8263,75,17:39:22
8264,75,17:39:37
8265,74,17:39:42
8266,75,17:39:47
8267,75,17:39:53
8268,74,17:39:58
8269,74,17:40:13
8270,72,17:40:28
8271,71,17:40:33
8272,70,17:40:43
8273,75,17:40:53
8274,75,17:40:58
8275,75,17:41:03
8276,73,17:41:08
8277,74,17:41:23
8278,74,17:41:28
8279,74,17:41:43
8280,73,17:41:53
8281,71,17:41:58
8282,71,17:42:03
8283,70,17:42:18
8284,69,17:42:23
8285,70,17:42:28
8286,69,17:42:33
8287,67,17:42:38
8288,65,17:42:43
8289,64,17:42:48
8290,65,17:42:53
8291,66,17:42:58
8292,67,17:43:13
8293,68,17:43:18
8294,70,17:43:25
8295,69,17:43:30
8296,67,17:43:35
8297,68,17:43:40
8298,69,17:43:45
8299,69,17:43:50
8300,73,17:43:55
8301,74,17:44:00
8302,74,17:44:05
8303,73,17:44:20
8304,74,17:44:35
8305,73,17:44:40
8306,72,17:44:45
8307,70,17:44:50
8308,71,17:44:55
8309,70,17:45:00
8310,73,17:45:05
8311,71,17:45:10
8312,72,17:45:15
8313,73,17:45:20
8314,75,17:45:30
8315,74,17:45:35
8316,75,17:45:40
8317,74,17:45:45
8318,73,17:46:00
8319,72,17:46:05
8320,71,17:46:10
8321,70,17:46:17
8322,66,17:46:27
8323,68,17:46:32
8324,69,17:46:37
8325,67,17:46:52
8326,69,17:46:57
8327,67,17:47:02
8328,68,17:47:07
8329,69,17:47:12
8330,85,17:47:17
8331,84,17:47:22
8332,75,17:47:27
8333,74,17:47:32
8334,73,17:47:37
8335,72,17:47:47
8336,71,17:47:52
8337,71,17:47:57
8338,69,17:48:02
8339,70,17:48:07
8340,69,17:48:12
8341,70,17:48:17
8342,70,17:48:27
8343,71,17:48:32
8344,70,17:48:42
8345,70,17:48:48
8346,69,17:49:03
8347,67,17:49:08
8348,64,17:49:13
8349,70,17:49:28
8350,72,17:49:33
8351,73,17:49:38
8352,72,17:49:43
8353,74,17:49:58
8354,75,17:50:03
8355,76,17:50:08
8356,76,17:50:18
8357,77,17:50:23
8358,78,17:50:28
8359,78,17:50:33
8360,77,17:50:38
8361,76,17:50:43
8362,76,17:50:48
8363,76,17:50:53
8364,76,17:50:58
8365,77,17:51:03
8366,77,17:51:13
8367,78,17:51:28
8368,73,17:51:33
8369,72,17:51:38
8370,74,17:51:53
8371,75,17:51:58
8372,75,17:52:05
8373,77,17:52:10
8374,75,17:52:15
8375,73,17:52:20
8376,74,17:52:25
8377,74,17:52:40
8378,74,17:52:55
8379,74,17:53:00
8380,73,17:53:10
8381,75,17:53:20
8382,77,17:53:35
8383,79,17:53:40
8384,92,17:53:45
8385,96,17:53:50
8386,96,17:54:05
8387,73,17:54:15
8388,71,17:54:20
8389,71,17:54:25
8390,72,17:54:35
8391,71,17:54:40
8392,72,17:54:50
8393,73,17:54:55
8394,73,17:55:10
8395,73,17:55:25
8396,73,17:55:27
8397,72,17:55:32
8398,73,17:55:47
8399,72,17:55:52
8400,73,17:55:57
8401,76,17:56:02
8402,75,17:56:07
8403,74,17:56:17
8404,81,17:56:22
8405,72,17:56:27
8406,70,17:56:32
8407,73,17:56:42
8408,72,17:56:57
8409,72,17:57:12
8410,73,17:57:17
8411,74,17:57:22
8412,75,17:57:27
8413,75,17:57:32
8414,76,17:57:42
8415,78,17:57:47
8416,77,17:57:52
8417,76,17:58:02
8418,76,17:58:07
8419,76,17:58:12
8420,78,17:58:17
8421,81,17:58:22
8422,81,17:58:28
8423,74,17:58:33
8424,75,17:58:38
8425,76,17:58:48
8426,77,17:58:53
8427,79,17:58:58
8428,79,17:59:03
8429,78,17:59:18
8430,77,17:59:28
8431,77,17:59:43
8432,76,17:59:48
8433,75,17:59:53
8434,74,17:59:58
8435,74,18:00:13
8436,72,18:00:18
8437,71,18:00:23
8438,70,18:00:38
8439,72,18:00:43
8440,73,18:00:58
8441,74,18:01:03
8442,68,18:01:13
8443,71,18:01:18
8444,73,18:01:33
8445,72,18:01:38
8446,72,18:01:53
8447,72,18:02:03
8448,71,18:02:08
8449,71,18:02:15
8450,71,18:02:30
8451,72,18:02:45
8452,69,18:02:55
8453,72,18:03:05
8454,75,18:03:10
8455,71,18:03:15
8456,68,18:03:20
8457,67,18:03:25
8458,66,18:03:35
8459,67,18:03:40
8460,65,18:03:50
8461,65,18:04:05
8462,66,18:04:20
8463,67,18:04:25
8464,68,18:04:30
8465,68,18:04:45
8466,69,18:05:00
8467,70,18:05:10
8468,71,18:05:15
8469,70,18:05:20
8470,70,18:05:25
8471,69,18:05:30
8472,69,18:05:45
8473,68,18:05:50
8474,67,18:05:55
8475,68,18:06:00
8476,66,18:06:07
8477,70,18:06:17
8478,73,18:06:27
8479,75,18:06:32
8480,74,18:06:42
8481,75,18:06:52
8482,75,18:06:57
8483,74,18:07:02
8484,74,18:07:07
8485,73,18:07:12
8486,71,18:07:17
8487,72,18:07:22
8488,71,18:07:27
8489,71,18:07:42
8490,71,18:07:57
8491,71,18:08:07
8492,71,18:08:17
8493,69,18:08:22
8494,69,18:08:37
8495,65,18:08:47
8496,65,18:08:52
8497,67,18:09:02
8498,67,18:09:07
8499,69,18:09:12
8500,69,18:09:27
8501,72,18:09:32
8502,72,18:09:37
8503,75,18:09:44
8504,76,18:09:49
8505,75,18:09:54
8506,75,18:10:09
8507,72,18:10:14
8508,70,18:10:19
8509,69,18:10:24
8510,69,18:10:29
8511,69,18:10:44
8512,70,18:10:54
8513,70,18:11:09
8514,70,18:11:24
8515,70,18:11:34
8516,70,18:11:49
8517,70,18:11:54
8518,70,18:11:59
8519,69,18:12:14
8520,69,18:12:29
8521,68,18:12:34
8522,71,18:12:44
8523,70,18:12:54
8524,67,18:12:59
8525,67,18:13:04
8526,66,18:13:19
8527,68,18:13:29
8528,69,18:13:34
8529,69,18:13:49
8530,69,18:13:51
8531,68,18:13:56
8532,70,18:14:11
8533,71,18:14:16
8534,68,18:14:26
8535,67,18:14:31
8536,67,18:14:46
8537,69,18:14:51
8538,69,18:15:06
8539,69,18:15:21
8540,70,18:15:31
8541,69,18:15:36
8542,67,18:15:41
8543,66,18:15:56
8544,67,18:16:01
8545,69,18:16:06
8546,70,18:16:21
8547,68,18:16:26
8548,67,18:16:31
8549,66,18:16:36
8550,63,18:16:41
8551,64,18:16:46
8552,66,18:16:56
8553,66,18:17:01
8554,68,18:17:16
8555,66,18:17:21
8556,64,18:17:31
8557,66,18:17:38
8558,67,18:17:43
8559,67,18:17:48
8560,69,18:17:53
8561,66,18:17:58
8562,68,18:18:03
8563,68,18:18:13
8564,67,18:18:18
8565,67,18:18:33
8566,66,18:18:48
8567,67,18:18:53
8568,66,18:19:03
8569,69,18:19:13
8570,71,18:19:18
8571,72,18:19:23
8572,71,18:19:28
8573,70,18:19:38
8574,73,18:19:43
8575,71,18:19:53
8576,70,18:19:58
8577,71,18:20:13
8578,70,18:20:18
8579,70,18:20:33
8580,70,18:20:38
8581,70,18:20:53
8582,70,18:21:08
8583,70,18:21:23
8584,70,18:21:26
8585,71,18:21:41
8586,72,18:21:51
8587,71,18:21:56
8588,69,18:22:06
8589,61,18:22:11
8590,61,18:22:16
8591,61,18:22:31
8592,62,18:22:36
8593,64,18:22:41
8594,65,18:22:46
8595,66,18:22:51
8596,67,18:22:56
8597,67,18:23:01
8598,69,18:23:06
8599,70,18:23:16
8600,71,18:23:21
8601,70,18:23:31
8602,71,18:23:36
8603,67,18:23:41
8604,70,18:23:46
8605,67,18:23:51
8606,68,18:23:56
8607,68,18:24:11
8608,69,18:24:16
8609,68,18:24:21
8610,67,18:24:26
8611,67,18:24:32
8612,66,18:24:47
8613,65,18:24:52
8614,65,18:24:57
8615,66,18:25:02
8616,66,18:25:17
8617,66,18:25:32
8618,65,18:25:37
8619,65,18:25:42
8620,68,18:25:47
8621,68,18:25:52
8622,69,18:26:02
8623,68,18:26:12
8624,69,18:26:17
8625,69,18:26:22
8626,69,18:26:37
8627,69,18:26:47
8628,69,18:26:52
8629,69,18:27:07
8630,68,18:27:12
8631,66,18:27:17
8632,65,18:27:32
8633,64,18:27:37
8634,63,18:27:42
8635,64,18:27:47
8636,64,18:28:02
8637,65,18:28:12
8638,65,18:28:19
8639,65,18:28:24
8640,66,18:28:29
8641,68,18:28:34
8642,69,18:28:49
8643,67,18:28:54
8644,67,18:29:09
8645,69,18:29:14
8646,72,18:29:19
8647,71,18:29:29
