"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.824846837E1,3.994600475E-1,1.033077002E0,-2.121394575E-1
1.829846846E1,4.678769410E-1,6.598383188E-1,-1.644919515E-1
1.835046836E1,5.631719232E-1,2.236805260E-1,-2.182481140E-1
1.840046838E1,5.986021161E-1,4.918503761E-1,-2.622303963E-1
1.845246834E1,5.014745593E-1,2.310109138E-1,-1.614376307E-1
1.850246838E1,3.224910200E-1,5.996863917E-2,-5.514708161E-2
1.855246850E1,1.997071207E-1,3.134777248E-1,8.351932466E-2
1.860446833E1,1.160185859E-1,-1.605537087E-1,7.618895173E-2
1.865446836E1,2.162004858E-1,-1.092123151E0,2.099684328E-1
1.870446849E1,4.611574411E-1,-1.467194438E0,2.325704545E-1
1.875446855E1,7.928572893E-1,-3.390198231E0,-4.277748764E-1
1.880646831E1,2.622138895E-2,-4.379799843E0,-1.701429009E0
1.885646861E1,-1.138087749E0,3.614489734E-2,-1.060020328E0
1.890846853E1,-1.040349364E0,-1.183753014E0,-1.522746533E-1
1.896046833E1,-1.540647984E0,1.778656244E-1,1.158951893E-1
1.901046856E1,-1.924882174E0,4.509223998E-1,2.979330420E-1
1.906046862E1,-1.921217084E0,-3.804652095E-1,4.689753056E-1
1.911246831E1,-1.750785589E0,-7.897449136E-1,2.808288038E-1
1.916246851E1,-1.152748585E0,-4.006237388E-1,-4.063946009E-1
1.921446854E1,-3.103653491E-1,6.616709232E-1,-1.377059460E0
1.926646820E1,2.357481718E-1,1.216336489E0,-1.925616503E0
1.931646843E1,6.468604803E-1,2.658589363E0,-1.852312565E0
1.936646852E1,6.321997046E-1,2.843070745E0,-1.898127556E0
1.941846825E1,6.150954366E-1,2.680580616E0,-1.772289276E0
1.946846828E1,5.637827516E-1,2.342772007E0,-1.849869132E0
1.951846840E1,5.882173777E-1,2.261527061E0,-1.650727034E0
1.957046830E1,3.389844000E-1,2.354378462E0,-1.433259010E0
1.962246823E1,5.650503444E-4,2.554742098E0,-1.060020328E0
1.967246826E1,-2.065182626E-1,3.329319239E0,-2.970497012E-1
1.972446825E1,-3.635106385E-1,4.161317825E0,5.147902369E-1
1.977646825E1,-4.111581147E-1,4.541275978E0,1.140927076E0
1.982646837E1,-4.158816338E0,8.318151534E-2,6.506156921E0
1.987846816E1,-5.422696590E0,-5.687051773E0,8.281941414E0
