"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.866537268E1,1.880808234E0,-8.551074862E-1,-1.987004131E-1
1.871736600E1,2.607936263E-1,6.018061042E-1,2.854145691E-2
1.876935926E1,-1.900447607E0,3.309056908E-2,-1.256108165E0
1.882135272E1,-3.916302919E0,-2.088120729E-1,-2.267090082E0
1.887334598E1,-5.148417950E0,2.548346519E-1,-2.409421682E0
1.892533931E1,-3.617589951E0,9.664926529E-1,-1.790615201E0
1.897733270E1,-2.022620678E0,2.350102425E0,-1.587197185E0
1.902932639E1,-3.445738256E-1,3.507081270E0,3.077068925E-1
1.908132034E1,6.560234427E-1,5.938648582E-1,1.782335520E0
1.913331367E1,1.616914392E0,-1.729866624E0,1.420092583E0
1.918530706E1,1.929066658E0,-1.957719207E0,1.366947293E0
1.923730069E1,1.979768395E0,-1.384727716E0,1.145813942E0
1.928929651E1,1.929066658E0,-1.872808933E0,1.101220846E0
1.934129104E1,1.663340211E0,-1.191083431E0,1.009591103E0
1.939328443E1,1.613860130E0,-7.396540046E-1,1.077397108E0
1.944527762E1,1.813613057E0,-1.819663644E0,4.573688805E-1
1.949727108E1,1.794065475E0,-1.112892628E0,2.044706494E-1
1.954926477E1,1.368903160E0,3.342471421E-1,9.756922722E-2
1.960125767E1,-1.582599133E-1,4.225354642E-2,-8.468284011E-1
1.965325169E1,-2.420294046E0,1.515049696E0,-1.717311382E0
1.970524531E1,-4.241894245E0,-2.191967815E-1,-1.658057451E0
1.975723877E1,-4.495403290E0,-1.116844937E-1,-8.517153263E-1
1.980923210E1,-4.977375984E0,2.376980543E0,-2.762803137E-1
1.986122542E1,-8.363203406E-1,-1.637625813E0,-3.538601995E-1
1.991321875E1,1.404531896E-1,-1.318430454E-1,7.518059015E-1
1.996521214E1,9.822255373E-1,4.334803581E0,1.517220140E0
2.001720537E1,1.941894770E0,-5.789964199E-1,1.252715468E0
2.006919925E1,2.461741209E0,-1.808057308E0,1.431087971E0
2.012119308E1,2.916224957E0,-1.453755498E0,1.736520648E0
2.017318644E1,3.398808241E0,-2.172132969E0,1.835480809E0
2.022517969E1,3.255255222E0,-1.133051157E0,1.836702585E0
2.027717312E1,2.219227552E0,-2.961657941E-1,1.658940792E0
2.032917024E1,6.883993149E-1,4.020531774E-1,1.228280783E0
2.038116839E1,-6.738302112E-1,7.471920252E-1,6.675065160E-1
2.043316312E1,-2.061716080E0,3.531839550E-1,-1.095140949E-1
2.048515645E1,-3.685395718E0,1.845851392E-1,-8.407197595E-1
2.053714974E1,-4.956606388E0,4.714047164E-2,-1.259773374E0
2.058914313E1,-5.143531322E0,-5.734986067E-1,-1.156537056E0
