"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.589161001E2,-1.929785490E0,-1.769369125E0,1.659232521E1
2.589680940E2,-4.589824677E0,1.041988373E1,1.532335877E0
2.590200874E2,3.531555414E0,-1.137759399E1,9.608224869E0
2.590720806E2,8.645726204E0,-3.001941681E1,4.759818554E0
2.591240739E2,1.023073673E1,-1.293147850E1,4.403071404E0
2.591760673E2,7.295355320E0,-1.169363785E1,3.881119490E0
2.592280606E2,6.538764477E0,-8.329682350E0,3.634509087E0
2.592800539E2,7.441406250E0,-6.052726746E0,4.134912491E0
2.593320480E2,8.593051910E0,-5.030371189E0,4.611373425E0
2.593840417E2,7.046350956E0,3.328042030E-1,5.679219723E0
2.594360351E2,7.585062504E0,3.933793545E0,5.549929142E0
2.594880283E2,7.029590607E0,2.585816681E-1,4.472505569E0
2.595400232E2,1.256994247E0,-6.093429565E0,-2.054287672E0
2.595920190E2,1.601769805E0,-1.695146561E0,-1.922602654E0
2.596440125E2,2.298503816E-1,-3.471698523E0,1.096577883E0
2.596960056E2,5.253038883E0,-6.459753513E0,1.030974770E1
2.597479990E2,7.752661705E0,-1.370243454E1,4.831646442E0
2.597999922E2,1.537842751E1,-1.636726189E1,6.050332546E0
2.598519856E2,6.969734192E0,-1.184208298E1,3.866753817E0
2.599039790E2,8.554743767E0,-1.052523232E1,3.325647593E0
2.599559732E2,8.466156006E0,-8.178842545E0,2.411034822E0
2.600079666E2,8.277008057E0,-5.370358467E0,3.696760416E0
2.600599601E2,4.908263206E0,-4.436591148E0,1.063058019E0
2.601119533E2,4.860377908E-1,-2.980872154E0,1.843591630E-1
2.601639467E2,-9.823709488E0,1.171997547E1,-4.316877365E0
2.602159401E2,-2.171607256E0,1.552926636E1,6.306519985E0
2.602679334E2,8.566715240E0,-3.437699890E1,9.342460632E0
2.603199267E2,8.214756966E0,-2.184775734E1,4.185192585E0
2.603719208E2,6.569890022E0,-1.306795216E1,3.830839694E-2
2.604239143E2,7.764633179E0,-1.058508873E1,5.990475655E0
2.604759076E2,8.770228386E0,-9.617801666E0,4.795732498E0
2.605279010E2,6.299336910E0,-5.882733345E0,3.557892323E0
2.605798962E2,5.494860649E0,-4.498842239E0,2.461314440E0
2.606318951E2,3.833234072E0,-4.635315895E0,1.692752242E0
2.606838916E2,1.336005330E0,-3.644086361E0,-1.769369125E0
2.607358854E2,-1.525153041E0,-1.089395046E0,9.313728809E-1
2.607878786E2,4.149278164E0,-9.567522049E0,1.946545362E0
2.608398721E2,2.585816860E0,-8.657697678E0,3.656057596E0
2.608918653E2,8.710371971E0,-1.411664391E1,7.527599812E0
2.609438586E2,-9.385557175E-1,-1.405199909E1,1.359948039E0
2.609958526E2,8.169265747E0,-1.030016994E1,8.880365372E0
2.610478464E2,9.593858719E0,-1.066649437E1,8.023215294E0
2.610998397E2,6.531581879E0,-9.605830193E0,4.067873001E0
2.611518329E2,9.203592300E0,-7.786181450E0,5.413455486E0
2.612038264E2,6.014418125E0,-4.355185986E0,3.656057596E0
2.612558198E2,6.320885658E0,-2.887495518E0,4.532361984E0
2.613078130E2,3.591412306E0,-1.766974807E0,3.091008663E0
2.613598065E2,1.436564922E-1,-4.051113129E0,-3.050306082E0
2.614118002E2,-4.726298332E0,-4.532361984E0,1.898659945E0
2.614637940E2,5.281770229E0,-3.828445435E0,8.152505875E0
2.615157874E2,2.205127001E0,-7.767027378E0,4.647287369E0
2.615677808E2,7.412674904E0,-2.049020386E1,5.719922543E0
2.616197740E2,1.036242104E1,-1.240234375E1,1.054678059E1
2.616717690E2,3.153259993E0,-9.129369736E0,6.790163517E0
2.617237679E2,3.478881359E0,-9.474145889E0,5.942590237E0
2.617757640E2,7.747873306E0,-7.877163887E0,7.228315830E0
2.618276803E2,4.747847080E0,-5.887521744E0,3.129317284E0
2.618796736E2,3.622537851E0,-4.233078003E0,3.225088120E0
2.619316670E2,2.561874151E0,-1.697540879E0,-1.068085957E1
2.619836603E2,-1.077423692E0,1.793311834E0,-6.009629965E-1
2.620356536E2,-2.059076309E0,6.440599442E0,4.501236439E0
2.620876471E2,6.222720146E0,-1.593868732E1,1.345103550E1
2.621396409E2,1.697540855E1,-2.208718491E1,-1.189954638E0
2.621916347E2,2.454131603E0,-1.063297462E1,2.142875910E0
2.622436279E2,8.104619980E0,-1.225868702E1,5.231490612E0
2.622956213E2,5.753442287E0,-8.875576973E0,4.771789551E0
2.623476147E2,8.169265747E0,-5.949772835E0,5.777385235E0
2.623996080E2,4.786155224E0,-3.170019865E0,1.994430900E0
2.624516014E2,6.055120945E0,-1.989642382E0,5.583448887E0
