"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.531072607E2,-7.289840698E-2,-5.194198608E-2,9.880054321E0
1.535091167E2,-5.313949585E-2,-5.897735596E-2,9.856403503E0
1.539109417E2,-7.304809570E-2,-5.643264771E-2,9.874366150E0
1.543127176E2,-5.957611084E-2,-3.832031250E-2,9.879156189E0
1.547145116E2,-7.933502197E-2,-5.852828979E-2,9.864786072E0
1.551163173E2,-7.873626709E-2,-2.065704346E-2,9.880802765E0
1.555181423E2,-6.496490479E-2,-5.987548828E-2,9.871222687E0
1.559199363E2,-6.691085815E-2,-3.188369751E-2,9.881251831E0
1.563218032E2,-6.975494385E-2,-7.604187012E-2,9.857002258E0
1.567236282E2,-6.750961304E-2,-4.385879517E-2,9.863588562E0
1.571254280E2,-4.296066284E-2,-4.086502075E-2,9.887389069E0
1.575272220E2,-6.406677246E-2,-3.891906738E-2,9.886790314E0
1.579290170E2,-7.918533325E-2,-4.805007935E-2,9.859696655E0
1.583307862E2,-7.903564453E-2,-3.951782227E-2,9.837393036E0
1.587326722E2,-7.319778442E-2,-5.777984619E-2,9.864037628E0
1.591345709E2,-4.984634399E-2,-5.463638306E-2,9.872869263E0
1.595364569E2,-6.182144165E-2,-5.298980713E-2,9.865534515E0
1.599383429E2,-7.798782349E-2,-4.670288086E-2,9.870025177E0
1.603402715E2,-7.664062500E-2,-4.595443726E-2,9.890083466E0
1.607421885E2,-6.990463257E-2,-4.730163574E-2,9.873917084E0
1.611440235E2,-6.107299805E-2,-5.777984619E-2,9.876461792E0
1.615458795E2,-5.927673340E-2,-5.343887329E-2,9.860594788E0
1.619477655E2,-4.475692749E-2,-6.227050781E-2,9.865235138E0
1.623496411E2,-5.972579956E-2,-4.655319214E-2,9.860445099E0
1.627515581E2,-6.990463257E-2,-3.053649902E-2,9.872869263E0
1.631533895E2,-6.601272583E-2,-6.825805664E-2,9.865384827E0
1.635552755E2,-5.763015747E-2,-6.316864014E-2,9.846374359E0
1.639571315E2,-4.550537109E-2,-6.601272583E-2,9.873767395E0
1.643589967E2,-4.565505981E-2,-4.385879517E-2,9.858199768E0
1.647609137E2,-6.286926270E-2,-3.173400879E-2,9.853260040E0
1.651628051E2,-4.879852295E-2,-5.313949585E-2,9.837542725E0
1.655646611E2,-5.328918457E-2,-4.221221924E-2,9.898016968E0
1.659664551E2,-7.155120850E-2,-4.819976807E-2,9.872270508E0
1.663682900E2,-7.514373779E-2,-4.805007935E-2,9.861941986E0
1.667701150E2,-7.080276489E-2,-5.328918457E-2,9.886041870E0
1.671718902E2,-6.571334839E-2,-5.583389282E-2,9.875114594E0
1.675736852E2,-7.469467163E-2,-5.972579956E-2,9.854158173E0
1.679755403E2,-5.119354248E-2,-5.852828979E-2,9.849517822E0
1.683773918E2,-6.765930176E-2,-5.777984619E-2,9.852212219E0
1.687792468E2,-7.065307617E-2,-3.682342529E-2,9.862840118E0
1.691811197E2,-7.619155884E-2,-5.733078003E-2,9.861792297E0
1.695829747E2,-7.454498291E-2,-4.191284180E-2,9.857301636E0
1.699847997E2,-6.915618896E-2,-5.807922363E-2,9.869576111E0
1.703865836E2,-6.271957397E-2,-5.688171387E-2,9.859397278E0
1.707883776E2,-6.900650024E-2,-5.538482666E-2,9.869875488E0
1.711902232E2,-7.065307617E-2,-4.460723877E-2,9.869276733E0
1.715920782E2,-7.095245361E-2,-4.311035156E-2,9.873617706E0
1.719939332E2,-6.451583862E-2,-5.733078003E-2,9.877659302E0
1.723957528E2,-6.691085815E-2,-3.727249146E-2,9.847571869E0
1.727975778E2,-4.864883423E-2,-4.131408691E-2,9.870324554E0
1.731994092E2,-6.376739502E-2,-6.047424316E-2,9.870623932E0
1.736012342E2,-5.703140259E-2,-5.403762817E-2,9.870773621E0
1.740031202E2,-5.763015747E-2,-4.805007935E-2,9.854607239E0
1.744049946E2,-6.631210327E-2,-3.966751099E-2,9.883646851E0
1.748068506E2,-4.176315308E-2,-5.119354248E-2,9.842931519E0
1.752087862E2,-7.993377686E-2,-4.296066284E-2,9.870923309E0
1.756106112E2,-6.646179199E-2,-4.116439819E-2,9.879006500E0
1.760124972E2,-6.706054688E-2,-5.224136353E-2,9.875713348E0
1.764143462E2,-6.242019653E-2,-4.191284180E-2,9.874216461E0
1.768161712E2,-6.945556641E-2,-3.622467041E-2,9.883048096E0
1.772180087E2,-6.286926270E-2,-3.727249146E-2,9.873767395E0
1.776198337E2,-6.032455444E-2,-6.077362061E-2,9.870923309E0
1.780216587E2,-4.864883423E-2,-6.331832886E-2,9.894574127E0
1.784235170E2,-5.673202515E-2,-6.451583862E-2,9.865983582E0
1.788253730E2,-6.526428223E-2,-5.942642212E-2,9.849667511E0
1.792271765E2,-7.993377686E-2,-2.589614868E-2,9.858948212E0
1.796290015E2,-8.696914673E-2,-5.538482666E-2,9.870923309E0
1.800308265E2,-5.852828979E-2,-3.098556519E-2,9.853110352E0
1.804326947E2,-6.107299805E-2,-5.538482666E-2,9.874066772E0
1.808345507E2,-9.056167603E-2,-3.742218018E-2,9.867779846E0
1.812363770E2,-5.583389282E-2,-6.077362061E-2,9.868228912E0
1.816382020E2,-5.388793945E-2,-4.760101318E-2,9.877509613E0
1.820399960E2,-8.741821289E-2,-5.673202515E-2,9.872869263E0
1.824417952E2,-6.631210327E-2,-4.924758911E-2,9.881102142E0
1.828436202E2,-7.229965210E-2,-4.715194702E-2,9.873168640E0
1.832454513E2,-6.227050781E-2,-5.673202515E-2,9.891280975E0
1.836472453E2,-6.945556641E-2,-3.158432007E-2,9.889335022E0
1.840490403E2,-7.349716187E-2,-4.805007935E-2,9.891131287E0
1.844508727E2,-6.212081909E-2,-6.676116943E-2,9.878258057E0
1.848527277E2,-5.448669434E-2,-4.984634399E-2,9.873917084E0
1.852545968E2,-5.194198608E-2,-5.822891235E-2,9.873468018E0
1.856564528E2,-5.628295898E-2,-6.706054688E-2,9.875563660E0
1.860583078E2,-6.481521606E-2,-4.385879517E-2,9.877958679E0
1.864601736E2,-6.376739502E-2,-3.412902832E-2,9.876461792E0
1.868619976E2,-6.795867920E-2,-4.864883423E-2,9.881401520E0
1.872638456E2,-6.376739502E-2,-5.328918457E-2,9.881551208E0
1.876657006E2,-7.050338745E-2,-6.047424316E-2,9.880353699E0
1.880675256E2,-7.589218140E-2,-5.792953491E-2,9.880353699E0
1.884693622E2,-6.421646118E-2,-4.580474854E-2,9.880054321E0
1.888711872E2,-5.837860107E-2,-5.718109131E-2,9.843530273E0
1.892730146E2,-7.035369873E-2,-4.535568237E-2,9.876910858E0
1.896748396E2,-6.526428223E-2,-4.505630493E-2,9.874366150E0
1.900767256E2,-5.822891235E-2,-3.876937866E-2,9.885443115E0
1.904785445E2,-6.421646118E-2,-4.460723877E-2,9.877359924E0
1.908803995E2,-7.514373779E-2,-5.598358154E-2,9.864337006E0
1.912822419E2,-6.750961304E-2,-4.685256958E-2,9.881850586E0
1.916840669E2,-6.840774536E-2,-4.056564331E-2,9.873168640E0
1.920858972E2,-6.571334839E-2,-4.879852295E-2,9.866133270E0
1.924877533E2,-5.688171387E-2,-2.874023438E-2,9.878108368E0
1.928896082E2,-6.331832886E-2,-4.176315308E-2,9.875713348E0
1.932914908E2,-4.505630493E-2,-4.984634399E-2,9.870324554E0
1.936933468E2,-7.379653931E-2,-4.655319214E-2,9.892777863E0
1.940952097E2,-6.002517700E-2,-4.281097412E-2,9.857601013E0
1.944970347E2,-6.945556641E-2,-4.326004028E-2,9.863588562E0
1.948988907E2,-4.340972900E-2,-5.254074097E-2,9.869725800E0
1.953007265E2,-5.104385376E-2,-7.035369873E-2,9.848320312E0
1.957026125E2,-6.152206421E-2,-7.319778442E-2,9.883497162E0
1.961044568E2,-7.484436035E-2,-4.864883423E-2,9.881251831E0
1.965063118E2,-5.478607178E-2,-5.777984619E-2,9.881401520E0
1.969081068E2,-6.735992432E-2,-3.517684937E-2,9.845625916E0
1.973099135E2,-6.721023560E-2,-3.757186890E-2,9.888436890E0
1.977116775E2,-6.406677246E-2,-4.999603271E-2,9.848170624E0
1.981134825E2,-5.553451538E-2,-4.790039063E-2,9.888736267E0
1.985153375E2,-5.508544922E-2,-4.909790039E-2,9.866432648E0
1.989171625E2,-5.508544922E-2,-5.822891235E-2,9.877509613E0
1.993189891E2,-8.307723999E-2,-4.161346436E-2,9.868079224E0
1.997208141E2,-4.430786133E-2,-6.421646118E-2,9.888736267E0
2.001226504E2,-5.059478760E-2,-4.116439819E-2,9.861941986E0
2.005244454E2,-6.616241455E-2,-4.026626587E-2,9.861043854E0
2.009262704E2,-6.271957397E-2,-3.936813354E-2,9.869127045E0
2.013280125E2,-5.373825073E-2,-3.637435913E-2,9.863738251E0
2.017297765E2,-5.733078003E-2,-5.179229736E-2,9.868977356E0
2.021316092E2,-5.927673340E-2,-4.490661621E-2,9.868677979E0
2.025334342E2,-6.346801758E-2,-4.909790039E-2,9.874964905E0
2.029352902E2,-6.406677246E-2,-6.137237549E-2,9.874066772E0
2.033370895E2,-4.849914551E-2,-3.996688843E-2,9.883796539E0
2.037388835E2,-7.469467163E-2,-5.014572144E-2,9.876312103E0
2.041407110E2,-6.376739502E-2,-4.535568237E-2,9.850715332E0
2.045425670E2,-5.777984619E-2,-6.331832886E-2,9.852511597E0
2.049443910E2,-6.227050781E-2,-3.098556519E-2,9.872420197E0
2.053462215E2,-4.370910645E-2,-4.715194702E-2,9.872120819E0
2.057480465E2,-8.083190918E-2,-5.014572144E-2,9.871971130E0
2.061498884E2,-6.750961304E-2,-4.385879517E-2,9.871072998E0
2.065517134E2,-5.463638306E-2,-5.763015747E-2,9.880054321E0
2.069534774E2,-6.017486572E-2,-3.996688843E-2,9.861792297E0
2.073552480E2,-4.610412598E-2,-6.691085815E-2,9.871671753E0
2.077570730E2,-7.349716187E-2,-4.924758911E-2,9.900112610E0
2.081588217E2,-8.247848511E-2,-5.553451538E-2,9.878108368E0
2.085606157E2,-6.825805664E-2,-5.313949585E-2,9.892628174E0
2.089624097E2,-5.942642212E-2,-4.939727783E-2,9.853110352E0
2.093642080E2,-7.589218140E-2,-4.790039063E-2,9.870474243E0
2.097660020E2,-6.227050781E-2,-3.996688843E-2,9.882748718E0
2.101678345E2,-6.586303711E-2,-5.164260864E-2,9.868528290E0
2.105696595E2,-7.469467163E-2,-3.562591553E-2,9.877659302E0
2.109715155E2,-6.032455444E-2,-3.622467041E-2,9.874964905E0
2.113733846E2,-7.409591675E-2,-5.957611084E-2,9.878557434E0
2.117752096E2,-6.511459351E-2,-7.454498291E-2,9.867480469E0
2.121770467E2,-6.556365967E-2,-5.239105225E-2,9.863887939E0
2.125788407E2,-7.469467163E-2,-4.026626587E-2,9.875413971E0
2.129806657E2,-6.466552734E-2,-5.418731689E-2,9.869725800E0
2.133824413E2,-7.888595581E-2,-4.296066284E-2,9.861642609E0
2.137842363E2,-6.092330933E-2,-3.233276367E-2,9.852062531E0
2.141860495E2,-7.364685059E-2,-4.879852295E-2,9.882299652E0
2.145878135E2,-6.810836792E-2,-5.867797852E-2,9.877359924E0
2.149895775E2,-6.930587769E-2,-5.373825073E-2,9.879455566E0
2.153914118E2,-5.613327026E-2,-5.792953491E-2,9.860295410E0
2.157932677E2,-6.152206421E-2,-4.969665527E-2,9.860145721E0
2.161951286E2,-8.247848511E-2,-6.915618896E-2,9.869127045E0
2.165969846E2,-6.466552734E-2,-6.810836792E-2,9.872719574E0
2.169988396E2,-6.107299805E-2,-5.867797852E-2,9.880952454E0
2.174006518E2,-5.553451538E-2,-5.328918457E-2,9.837692413E0
2.178025078E2,-6.601272583E-2,-6.107299805E-2,9.876012726E0
2.182043493E2,-6.316864014E-2,-4.026626587E-2,9.887239380E0
2.186061743E2,-5.448669434E-2,-6.047424316E-2,9.868677979E0
2.190080302E2,-7.454498291E-2,-3.996688843E-2,9.870923309E0
2.194098639E2,-6.496490479E-2,-3.727249146E-2,9.862690430E0
2.198116279E2,-6.316864014E-2,-4.625381470E-2,9.878707123E0
2.202134288E2,-8.023315430E-2,-4.565505981E-2,9.856852570E0
2.206152528E2,-6.855743408E-2,-5.254074097E-2,9.861492920E0
2.210171088E2,-6.331832886E-2,-4.550537109E-2,9.873018951E0
2.214189437E2,-6.526428223E-2,-5.643264771E-2,9.883197784E0
2.218207377E2,-7.289840698E-2,-5.807922363E-2,9.878707123E0
2.222226049E2,-6.271957397E-2,-5.074447632E-2,9.883347473E0
2.226244299E2,-6.556365967E-2,-3.128494263E-2,9.855205994E0
2.230262849E2,-5.688171387E-2,-5.553451538E-2,9.867480469E0
2.234280896E2,-7.933502197E-2,-4.924758911E-2,9.852960663E0
2.238299456E2,-6.256988525E-2,-6.945556641E-2,9.880204010E0
2.242317860E2,-7.828720093E-2,-1.706451416E-2,9.864337006E0
2.246336110E2,-6.107299805E-2,-4.296066284E-2,9.858199768E0
2.250354050E2,-6.002517700E-2,-5.418731689E-2,9.858648834E0
2.254371940E2,-7.888595581E-2,-3.278182983E-2,9.874066772E0
2.258390190E2,-7.604187012E-2,-5.493576050E-2,9.884844360E0
2.262408798E2,-7.050338745E-2,-2.754272461E-2,9.873917084E0
2.266427357E2,-8.307723999E-2,-4.670288086E-2,9.855804749E0
2.270445908E2,-8.756790161E-2,-3.592529297E-2,9.864935760E0
2.274464612E2,-7.828720093E-2,-5.493576050E-2,9.878258057E0
2.278483162E2,-5.523513794E-2,-4.131408691E-2,9.856253815E0
2.282501316E2,-5.448669434E-2,-5.433700562E-2,9.885143738E0
2.286519266E2,-7.244934082E-2,-6.960525513E-2,9.870324554E0
2.290537206E2,-5.763015747E-2,-7.244934082E-2,9.872270508E0
2.294555145E2,-5.628295898E-2,-4.101470947E-2,9.847422180E0
2.298573395E2,-7.080276489E-2,-3.442840576E-2,9.875413971E0
2.302591468E2,-5.164260864E-2,-6.765930176E-2,9.862091675E0
2.306609418E2,-6.765930176E-2,-4.700225830E-2,9.895472260E0
2.310627668E2,-7.858657837E-2,-2.829116821E-2,9.860594788E0
2.314645471E2,-6.197113037E-2,-4.056564331E-2,9.868677979E0
2.318663421E2,-8.801696777E-2,-4.236190796E-2,9.860744476E0
2.322681751E2,-8.951385498E-2,-6.825805664E-2,9.906998291E0
2.326700001E2,-4.340972900E-2,-2.529739380E-2,9.855505371E0
2.330717941E2,-5.897735596E-2,-4.236190796E-2,9.856104126E0
2.334736108E2,-5.628295898E-2,-3.847000122E-2,9.857750702E0
2.338754048E2,-4.954696655E-2,-5.014572144E-2,9.856702881E0
2.342772144E2,-7.349716187E-2,-6.137237549E-2,9.901908875E0
2.346789784E2,-5.942642212E-2,-4.745132446E-2,9.868378601E0
2.350807424E2,-6.691085815E-2,-4.834945679E-2,9.896669769E0
2.354825396E2,-6.810836792E-2,-4.939727783E-2,9.850865021E0
2.358843336E2,-7.259902954E-2,-4.879852295E-2,9.857301636E0
2.362861184E2,-5.777984619E-2,-5.014572144E-2,9.864636383E0
2.366879124E2,-8.187973022E-2,-5.104385376E-2,9.862241364E0
2.370897074E2,-5.328918457E-2,-4.131408691E-2,9.905950470E0
2.374915142E2,-7.005432129E-2,-4.355941772E-2,9.878707123E0
2.378933082E2,-6.212081909E-2,-6.017486572E-2,9.859546967E0
2.382950803E2,-6.631210327E-2,-3.906875610E-2,9.855804749E0
2.386968743E2,-3.622467041E-2,-5.852828979E-2,9.864636383E0
2.390986993E2,-6.541397095E-2,-5.463638306E-2,9.857900391E0
2.395004912E2,-7.304809570E-2,-3.921844482E-2,9.878258057E0
2.399022852E2,-6.436614990E-2,-3.981719971E-2,9.839638367E0
2.403040943E2,-5.433700562E-2,-3.787124634E-2,9.866133270E0
2.407058892E2,-7.095245361E-2,-4.715194702E-2,9.868378601E0
2.411076222E2,-5.703140259E-2,-3.622467041E-2,9.857750702E0
2.415094143E2,-7.574249268E-2,-3.008743286E-2,9.870174866E0
2.419112082E2,-6.496490479E-2,-3.876937866E-2,9.873018951E0
2.423130157E2,-8.143066406E-2,-3.023712158E-2,9.878707123E0
2.427148097E2,-6.721023560E-2,-4.071533203E-2,9.873617706E0
2.431166347E2,-6.915618896E-2,-3.891906738E-2,9.865684204E0
2.435184561E2,-5.703140259E-2,-5.298980713E-2,9.863139496E0
2.439202511E2,-4.730163574E-2,-5.613327026E-2,9.855804749E0
2.443220923E2,-7.080276489E-2,-6.182144165E-2,9.856553192E0
2.447238863E2,-4.969665527E-2,-4.370910645E-2,9.857151947E0
2.451256802E2,-6.286926270E-2,-4.146377563E-2,9.878856812E0
2.455274885E2,-7.888595581E-2,-4.550537109E-2,9.859097900E0
2.459293135E2,-7.828720093E-2,-5.239105225E-2,9.872120819E0
2.463311071E2,-5.224136353E-2,-3.068618774E-2,9.869127045E0
2.467328711E2,-6.795867920E-2,-4.011657715E-2,9.865684204E0
2.471346351E2,-5.867797852E-2,-4.146377563E-2,9.878707123E0
2.475364270E2,-6.900650024E-2,-6.361770630E-2,9.865833893E0
2.479382220E2,-8.113128662E-2,-6.346801758E-2,9.874216461E0
2.483399986E2,-6.810836792E-2,-4.730163574E-2,9.837692413E0
2.487418236E2,-6.990463257E-2,-3.742218018E-2,9.875264282E0
2.491436283E2,-5.373825073E-2,-4.206253052E-2,9.867480469E0
2.495453923E2,-8.891510010E-2,-3.547622681E-2,9.839488678E0
2.499471563E2,-6.346801758E-2,-4.026626587E-2,9.861193542E0
2.503489015E2,-6.376739502E-2,-5.179229736E-2,9.885143738E0
2.507506965E2,-5.763015747E-2,-3.891906738E-2,9.880653076E0
2.511525095E2,-5.972579956E-2,-3.921844482E-2,9.883946228E0
2.515543035E2,-7.005432129E-2,-4.685256958E-2,9.875713348E0
2.519561285E2,-6.002517700E-2,-4.206253052E-2,9.880353699E0
2.523578709E2,-5.478607178E-2,-5.748046875E-2,9.859996033E0
2.527596049E2,-7.694000244E-2,-3.008743286E-2,9.867181091E0
2.531613501E2,-6.107299805E-2,-3.712280273E-2,9.873767395E0
2.535630831E2,-6.975494385E-2,-4.041595459E-2,9.856553192E0
2.539648171E2,-5.852828979E-2,-4.505630493E-2,9.872869263E0
2.543665390E2,-7.005432129E-2,-5.313949585E-2,9.883646851E0
2.547683340E2,-6.137237549E-2,-4.400848389E-2,9.882449341E0
2.551701060E2,-6.466552734E-2,-3.697311401E-2,9.868228912E0
2.555718700E2,-7.289840698E-2,-3.996688843E-2,9.875264282E0
2.559736030E2,-6.017486572E-2,-4.730163574E-2,9.876910858E0
2.563753126E2,-6.990463257E-2,-4.879852295E-2,9.882898407E0
2.567770766E2,-6.586303711E-2,-6.047424316E-2,9.879605255E0
2.571788519E2,-6.152206421E-2,-6.451583862E-2,9.881401520E0
2.575805859E2,-6.915618896E-2,-5.703140259E-2,9.870923309E0
2.579823489E2,-9.325607300E-2,-3.757186890E-2,9.867330780E0
2.583841306E2,-6.481521606E-2,-4.535568237E-2,9.883646851E0
2.587859246E2,-5.658233643E-2,-4.655319214E-2,9.873318329E0
2.591877295E2,-5.807922363E-2,-4.071533203E-2,9.878407745E0
2.595895545E2,-8.068222046E-2,-5.538482666E-2,9.873917084E0
2.599913795E2,-6.721023560E-2,-4.819976807E-2,9.890382843E0
2.603931541E2,-4.939727783E-2,-5.418731689E-2,9.866432648E0
2.607949791E2,-5.792953491E-2,-3.936813354E-2,9.893825684E0
2.611968154E2,-5.209167480E-2,-4.131408691E-2,9.851763153E0
2.615986094E2,-7.649093628E-2,-5.298980713E-2,9.863887939E0
2.620004344E2,-7.454498291E-2,-5.209167480E-2,9.873617706E0
2.624022027E2,-5.089416504E-2,-6.286926270E-2,9.877659302E0
2.628040277E2,-5.942642212E-2,-4.131408691E-2,9.902357941E0
2.632058340E2,-6.975494385E-2,-5.643264771E-2,9.871821442E0
2.636076590E2,-5.508544922E-2,-6.256988525E-2,9.881401520E0
2.640094840E2,-7.259902954E-2,-5.688171387E-2,9.866732025E0
2.644112390E2,-7.634124756E-2,-6.706054688E-2,9.866432648E0
2.648130330E2,-6.855743408E-2,-5.194198608E-2,9.868378601E0
2.652148522E2,-6.122268677E-2,-5.209167480E-2,9.877659302E0
2.656166473E2,-7.244934082E-2,-4.819976807E-2,9.870174866E0
2.660184722E2,-5.852828979E-2,-4.041595459E-2,9.878407745E0
2.664202622E2,-5.583389282E-2,-3.757186890E-2,9.872719574E0
2.668221182E2,-6.780899048E-2,-4.086502075E-2,9.856852570E0
2.672238992E2,-7.110214233E-2,-4.475692749E-2,9.887987823E0
2.676256942E2,-8.741821289E-2,-4.161346436E-2,9.870174866E0
2.680275192E2,-5.942642212E-2,-5.044509888E-2,9.858199768E0
2.684293510E2,-8.517288208E-2,-5.867797852E-2,9.889634399E0
2.688312070E2,-6.990463257E-2,-5.688171387E-2,9.868079224E0
2.692330427E2,-7.963439941E-2,-4.430786133E-2,9.885592804E0
2.696348677E2,-4.266128540E-2,-5.014572144E-2,9.874665527E0
2.700366617E2,-5.882766724E-2,-7.005432129E-2,9.867929535E0
2.704384570E2,-5.463638306E-2,-6.002517700E-2,9.869725800E0
2.708402820E2,-5.568420410E-2,-5.388793945E-2,9.877060547E0
2.712420968E2,-6.676116943E-2,-5.373825073E-2,9.851912842E0
2.716439218E2,-8.083190918E-2,-5.119354248E-2,9.869576111E0
2.720457768E2,-6.855743408E-2,-3.442840576E-2,9.837093658E0
2.724476139E2,-5.493576050E-2,-4.236190796E-2,9.905202026E0
2.728494079E2,-5.209167480E-2,-4.685256958E-2,9.877509613E0
2.732512078E2,-7.020401001E-2,-5.538482666E-2,9.880653076E0
2.736530028E2,-7.723937988E-2,-6.825805664E-2,9.883646851E0
2.740548278E2,-6.122268677E-2,-6.586303711E-2,9.861792297E0
2.744566387E2,-7.574249268E-2,-4.505630493E-2,9.863438873E0
2.748584937E2,-6.990463257E-2,-3.113525391E-2,9.890831909E0
2.752603252E2,-7.529342651E-2,-4.505630493E-2,9.868228912E0
2.756621202E2,-6.825805664E-2,-4.191284180E-2,9.859846344E0
2.760639452E2,-5.433700562E-2,-5.972579956E-2,9.865085449E0
2.764657186E2,-5.284011841E-2,-5.508544922E-2,9.858948212E0
2.768674826E2,-5.718109131E-2,-5.688171387E-2,9.862690430E0
2.772693056E2,-7.289840698E-2,-5.448669434E-2,9.872420197E0
2.776710696E2,-5.777984619E-2,-4.580474854E-2,9.846374359E0
2.780728636E2,-8.382568359E-2,-5.418731689E-2,9.889185333E0
2.784746710E2,-7.963439941E-2,-4.520599365E-2,9.865833893E0
2.788764650E2,-6.286926270E-2,-4.580474854E-2,9.866133270E0
2.792782373E2,-7.379653931E-2,-4.760101318E-2,9.882599030E0
2.796800323E2,-9.220825195E-2,-5.373825073E-2,9.865384827E0
2.800817963E2,-5.942642212E-2,-5.822891235E-2,9.873767395E0
2.804835940E2,-7.080276489E-2,-7.634124756E-2,9.877509613E0
2.808854190E2,-7.274871826E-2,-5.284011841E-2,9.881102142E0
2.812872267E2,-7.005432129E-2,-5.014572144E-2,9.873168640E0
2.816890217E2,-4.879852295E-2,-4.655319214E-2,9.877808990E0
2.820908767E2,-6.975494385E-2,-4.685256958E-2,9.866432648E0
2.824927221E2,-7.214996338E-2,-6.616241455E-2,9.879904633E0
2.828945771E2,-8.337661743E-2,-3.921844482E-2,9.880204010E0
2.832963463E2,-6.616241455E-2,-4.400848389E-2,9.872569885E0
2.836981403E2,-6.795867920E-2,-5.254074097E-2,9.882599030E0
2.840999353E2,-7.544311523E-2,-5.134323120E-2,9.820627899E0
2.845017469E2,-7.484436035E-2,-4.460723877E-2,9.867480469E0
2.849035109E2,-8.726852417E-2,-5.972579956E-2,9.894424438E0
2.853052473E2,-5.254074097E-2,-5.613327026E-2,9.886191559E0
2.857070413E2,-5.179229736E-2,-5.224136353E-2,9.886041870E0
2.861088663E2,-7.499404907E-2,-6.990463257E-2,9.868378601E0
2.865106601E2,-6.990463257E-2,-4.745132446E-2,9.877359924E0
2.869124241E2,-6.331832886E-2,-6.930587769E-2,9.857601013E0
2.873141834E2,-4.340972900E-2,-5.448669434E-2,9.857151947E0
2.877159474E2,-7.679031372E-2,-4.834945679E-2,9.861492920E0
2.881177724E2,-6.346801758E-2,-5.134323120E-2,9.878856812E0
2.885195751E2,-8.981323242E-2,-5.388793945E-2,9.879754944E0
2.889213691E2,-1.077758789E-1,-3.622467041E-2,1.007524841E1
2.893232623E2,-5.763015747E-2,-5.014572144E-2,9.879904633E0
2.897251483E2,-6.256988525E-2,-3.667373657E-2,9.876012726E0
2.901270343E2,-6.960525513E-2,-3.667373657E-2,9.861941986E0
2.905288888E2,-6.346801758E-2,-5.134323120E-2,9.888885956E0
2.909306218E2,-5.403762817E-2,-3.367996216E-2,9.866133270E0
2.913323977E2,-7.753875732E-2,-4.505630493E-2,9.877659302E0
2.917341917E2,-6.870712280E-2,-6.765930176E-2,9.864786072E0
2.921359867E2,-6.451583862E-2,-3.861968994E-2,9.841883698E0
2.925377176E2,-5.493576050E-2,-3.951782227E-2,9.893376617E0
2.929395116E2,-5.822891235E-2,-5.074447632E-2,9.866432648E0
2.933413742E2,-7.843688965E-2,-6.286926270E-2,9.888586578E0
2.937431682E2,-7.888595581E-2,-5.104385376E-2,9.877808990E0
2.941449632E2,-6.271957397E-2,-6.646179199E-2,9.869725800E0
2.945467977E2,-6.376739502E-2,-6.631210327E-2,9.862241364E0
2.949486227E2,-4.894821167E-2,-6.346801758E-2,9.867779846E0
2.953504814E2,-7.768844604E-2,-4.370910645E-2,9.875413971E0
2.957523364E2,-7.140151978E-2,-6.526428223E-2,9.879754944E0
2.961541314E2,-7.948471069E-2,-4.625381470E-2,9.884095917E0
2.965559242E2,-6.571334839E-2,-7.035369873E-2,9.873917084E0
2.969577492E2,-7.110214233E-2,-5.059478760E-2,9.854756927E0
2.973595308E2,-5.613327026E-2,-5.418731689E-2,9.859546967E0
2.977613257E2,-4.849914551E-2,-5.643264771E-2,9.862091675E0
2.981631198E2,-7.229965210E-2,-3.996688843E-2,9.856702881E0
2.985649557E2,-7.214996338E-2,-4.849914551E-2,9.845176849E0
2.989667507E2,-7.170089722E-2,-5.089416504E-2,9.873018951E0
2.993685576E2,-6.960525513E-2,-6.526428223E-2,9.868977356E0
2.997703516E2,-7.679031372E-2,-3.323089600E-2,9.873767395E0
3.001721766E2,-5.718109131E-2,-5.673202515E-2,9.859996033E0
3.005740453E2,-7.185058594E-2,-5.373825073E-2,9.873468018E0
3.009758703E2,-7.020401001E-2,-5.987548828E-2,9.850116577E0
3.013776603E2,-6.107299805E-2,-5.912704468E-2,9.871971130E0
3.017794243E2,-7.035369873E-2,-3.861968994E-2,9.880054321E0
3.021812182E2,-6.616241455E-2,-5.254074097E-2,9.873168640E0
3.025829591E2,-7.454498291E-2,-5.628295898E-2,9.870324554E0
3.029847231E2,-7.828720093E-2,-5.328918457E-2,9.888137512E0
3.033865360E2,-6.421646118E-2,-5.538482666E-2,9.870773621E0
3.037883310E2,-6.825805664E-2,-6.975494385E-2,9.865534515E0
3.041900950E2,-7.005432129E-2,-5.493576050E-2,9.881401520E0
3.045918611E2,-5.972579956E-2,-5.643264771E-2,9.870324554E0
3.049936861E2,-6.616241455E-2,-4.505630493E-2,9.900262299E0
3.053954874E2,-7.155120850E-2,-5.059478760E-2,9.879904633E0
3.057973114E2,-6.945556641E-2,-6.122268677E-2,9.889035645E0
3.061990891E2,-7.349716187E-2,-4.745132446E-2,9.903405762E0
3.066009141E2,-6.361770630E-2,-3.173400879E-2,9.857601013E0
3.070027691E2,-5.119354248E-2,-5.688171387E-2,9.864037628E0
3.074046491E2,-5.882766724E-2,-4.460723877E-2,9.849517822E0
3.078064741E2,-6.571334839E-2,-4.745132446E-2,9.882299652E0
3.082082510E2,-7.439529419E-2,-4.700225830E-2,9.874066772E0
