,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),press_Pressure (hPa),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),mag_Magnetic field x (muT),mag_Magnetic field y (muT),mag_Magnetic field z (muT),linacc_Linear Acceleration x (m/s^2),linacc_Linear Acceleration y (m/s^2),linacc_Linear Acceleration z (m/s^2),hr_Heart Rate,labeldribbelRun,labeldribbelStil,labelpassing,labelthrowing
2019-06-04 13:43:53.049999872,6.1614267822000004,-9.9283391821179983,-0.96824474908999991,1022.3461428,-0.136336604667,0.532574726467,-0.0058706403,-15.8624997584,35.7299995413,2.78999993579,-0.182807975589,-1.6886702655,-2.0258617667,,1,0,0,0
2019-06-04 13:43:53.549999872,4.0606901229699996,-6.1077953231999995,2.2712091088899995,1022.3631836,0.792063152992,-0.367331594414,-1.0220245928,-13.3274997387,36.9899988175,6.44249981688,2.76719349616,-6.9477067285,-5.93616867141,,1,0,0,0
2019-06-04 13:43:54.049999872,6.4762473369999993,-6.5065748362888876,1.1394088135555553,1022.3313964,0.482605576437,0.462460982692,-0.471757199922,-12.9466663737,37.0933327167,0.533333354333,-3.27384459962,-2.27443402875,-3.80269288937,,1,0,0,0
2019-06-04 13:43:54.549999872,4.9262203933000004,-5.6418692824999992,2.7081642833480002,1022.330469,-0.130893147,0.48910148749,0.72676046052,-19.252499463,33.3299992075,-1.50749993338,-1.74105988564,-0.196453281422,-2.41433866823,,1,0,0,0
2019-06-04 13:43:55.049999872,6.0862465677499999,-8.0799591535999991,2.9473522455299999,1022.2750002,-0.30810516189,-0.15255134107,0.36885446747,-23.3624999525,28.7024991513,-8.29499992027,-1.36120587587,-3.47190628621,-2.62744815656,,1,0,0,0
2019-06-04 13:43:55.549999872,3.062543524444445,-5.7185923255555569,3.8201984453888889,1022.3666016,0.518782390511,0.555991209663,-0.916534965289,-17.6866662778,36.1066663544,4.6599998147,-0.8982810674,-4.53623327613,-4.20219895238,132.0,1,0,0,0
2019-06-04 13:43:56.049999872,5.4539186231599999,-3.7312378170000002,3.4932469784700002,1022.3691408,0.64954827429,-0.075399086794,-0.41262540238,-13.1999996306,36.84749913,3.26249983875,1.28913230362,-1.67399962733,-5.01209595474,,1,0,0,0
2019-06-04 13:43:56.549999872,6.6962544533333332,-10.592271719811112,5.5121526720222223,1022.3502928,-2.05567525988,-0.940357125456,1.65256069114,-17.6624999057,28.29749942,-15.0674995331,-0.374064624,-3.52210784353,-3.42425876888,,1,0,0,0
2019-06-04 13:43:57.049999872,3.4420094613999992,-10.031293288565999,3.1568513752700005,1022.2866212,0.79945464737,-0.57313210805,-0.66680641188,-8.6599997179,32.0999995333,-9.59333324522,1.1301913564,-5.55797579938,1.0029319525,,1,0,0,0
2019-06-04 13:43:57.549999872,7.0537729801899998,-6.1654969213999991,1.9237998013000002,1022.3058104,1.55680535729,-0.550224644063,-0.43229524641,-7.78499981825,38.4599988463,-7.23749982625,-2.80383226513,-6.08525213386,-3.53913838327,,1,0,0,0
