,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
102,1.55965359695e+18,-2.943029938,1.532064056,9.251062317
103,1.55965359735e+18,-3.041824493,1.561702423,9.423503723
104,1.55965359775e+18,-2.988684998,1.469793549,9.263037415
105,1.55965359815e+18,-2.96847702,1.385818176,9.347910919
106,1.55965359855e+18,-2.910996552,1.420396271,9.245823212
107,1.55965359895e+18,-2.928959198,1.448238373,9.268575897
108,1.55965359935e+18,-2.928061066,1.219813385,9.385183411
109,1.55965359976e+18,-2.966082001,1.270108795,9.231752472
110,1.55965360016e+18,-2.901566162,1.303788757,9.530231781
111,1.55965360056e+18,-2.929258575,1.41231308,9.352401581
112,1.55965360096e+18,-2.84678009,1.353036346,9.29986084
113,1.55965360136e+18,-2.928809509,1.528321838,9.10556488
114,1.55965360176e+18,-2.834655304,1.400787048,9.170380096
115,1.55965360216e+18,-2.929408264,1.508562927,9.302255859
116,1.55965360257e+18,-2.928510132,1.492845612,9.442514191
117,1.55965360297e+18,-2.954555969,1.35378479,9.807305603
118,1.55965360337e+18,-2.958597565,1.414857788,9.327702942
119,1.55965360377e+18,-2.878065033,1.454076233,9.217681732
120,1.55965360417e+18,-2.995870056,1.435963898,9.456285553
121,1.55965360457e+18,-2.881807251,1.584455109,9.308991852
122,1.55965360497e+18,-3.22130127,1.61349472,9.787846069
123,1.55965360538e+18,-3.189417572,1.689386902,9.564660187
124,1.55965360578e+18,-3.162623291,1.224603424,8.915609894
125,1.55965360618e+18,-3.430266724,1.490899658,8.792715454
126,1.55965360658e+18,-2.991678772,1.262175293,9.236243134
127,1.55965360698e+18,-3.343896332,1.543889465,9.41796524
128,1.55965360738e+18,-3.318149872,1.696871338,9.036857758
129,1.55965360778e+18,-3.527564392,1.833237762,8.937015381
130,1.55965360819e+18,-3.608995056,1.783840485,8.894204407
131,1.55965360859e+18,-3.310066681,1.73519165,8.916807404
132,1.55965360899e+18,-3.254532166,1.571132813,9.627080383
133,1.55965360939e+18,-3.139421539,1.706451416,9.304950256
134,1.55965360979e+18,-3.205284576,1.627116394,9.130113831
135,1.55965361019e+18,-3.270848236,1.472038879,9.310937805
136,1.55965361059e+18,-3.262016602,1.600322113,9.002429352
137,1.559653611e+18,-3.618425446,1.710043945,9.152267761
138,1.5596536114e+18,-3.413800964,1.534309387,9.077872467
139,1.5596536118e+18,-3.30662384,1.536554718,8.915310516
140,1.5596536122e+18,-3.500470734,1.415007477,9.16409317
141,1.5596536126e+18,-3.586841125,1.727856903,9.029223633
142,1.559653613e+18,-3.157683563,1.60885437,9.316476288
143,1.5596536134e+18,-1.367556152,0.7122189331,10.41219772
144,1.55965361381e+18,1.754950562,0.4478686523,9.343270569
145,1.55965361421e+18,1.46021347,0.4800517273,9.809401245
146,1.55965361461e+18,1.027164001,0.6108796692,10.20577698
147,1.55965361501e+18,1.076261902,0.3405418396,9.958790588
148,1.55965361541e+18,0.5451663208,0.7222480774,9.958940277
149,1.55965361581e+18,0.2728825378,1.922003174,9.384884033
150,1.55965361621e+18,1.983076172,1.389261017,9.204359436
151,1.55965361662e+18,4.403243408,2.47121109,6.215225372
152,1.55965361702e+18,-2.736160126,-1.408121796,20.00919067
153,1.55965361742e+18,-1.410516815,2.722538452,8.319100342
154,1.55965361782e+18,-1.951940918,2.173180847,10.40621017
155,1.55965361822e+18,-1.753753052,1.779948578,9.26827652
156,1.55965361862e+18,-1.496887207,1.465452576,9.760303345
157,1.55965361902e+18,-1.761237488,2.042053528,9.261091461
158,1.55965361943e+18,-1.359023895,1.563498688,9.623637543
159,1.55965361983e+18,-1.658251648,1.734143829,9.560917969
160,1.55965362023e+18,-1.965861969,1.529219971,9.26707901
161,1.55965362063e+18,-1.757794647,1.536554718,10.07524841
162,1.55965362103e+18,-1.681154022,1.586101685,9.294172668
163,1.55965362143e+18,-1.695524139,1.335223389,9.632918243
164,1.55965362183e+18,-2.19862793,1.266965332,11.05121887
165,1.55965362224e+18,1.417252808,1.843117218,8.879385223
166,1.55965362264e+18,0.233664093,1.85464325,10.04710693
167,1.55965362304e+18,-0.06197113037,1.963167572,9.664502563
168,1.55965362344e+18,0.9084608459,2.883004761,9.487271118
169,1.55965362384e+18,1.02387085,4.034709778,8.821755066
170,1.55965362424e+18,0.6849755859,3.308120728,9.683962097
171,1.55965362464e+18,2.180665283,4.360432434,8.526269531
172,1.55965362505e+18,1.983375549,4.203259277,8.474028168
173,1.55965362545e+18,1.357227631,4.330195312,8.203989716
174,1.55965362585e+18,-0.7225474548,5.792654114,7.854915619
175,1.55965362625e+18,-0.3508703613,5.618416443,7.279362488
176,1.55965362665e+18,-0.330662384,5.491630096,7.64071106
177,1.55965362705e+18,-0.6614744568,5.772745514,7.787106628
178,1.55965362745e+18,-0.4818479919,5.315596161,8.293503571
179,1.55965362786e+18,-0.5125341797,5.347479858,8.327333221
180,1.55965362826e+18,-0.8024812317,5.095404053,8.596174164
181,1.55965362866e+18,-0.5542973328,2.694546661,9.940528564
182,1.55965362906e+18,-0.01676513672,2.11315567,9.596394196
183,1.55965362946e+18,-0.1359173584,2.348166962,9.607321472
184,1.55965362986e+18,0.2854563904,2.289938049,9.367819519
185,1.55965363026e+18,-0.2480342102,1.713636475,10.12015503
186,1.55965363067e+18,-0.7946974182,2.601290588,9.451345825
187,1.55965363091e+18,-0.2728825378,2.048939209,9.41332489
188,1.55965363116e+18,-0.310304718,2.189047852,9.252409515
189,1.55965363141e+18,-0.2308200073,2.258503418,9.339977417
190,1.55965363167e+18,-0.1407073975,1.952090607,9.553433533
191,1.55965363192e+18,-0.264200592,1.697320404,9.739197235
192,1.55965363217e+18,-0.4132905579,1.811981964,9.613009644
193,1.55965363242e+18,-0.8475375366,2.013013916,10.05578888
194,1.55965363267e+18,-0.4055067444,1.798959045,9.722132721
195,1.55965363292e+18,-0.6140231323,1.590442657,10.12225067
196,1.55965363317e+18,-1.090632019,1.809287567,9.364077301
197,1.55965363342e+18,-1.21921463,1.942061462,9.743388519
198,1.55965363367e+18,0.347277832,2.968626709,8.546926575
199,1.55965363392e+18,0.3237767029,2.388283539,9.674831085
200,1.55965363417e+18,-0.2249821472,2.226020966,9.711504822
201,1.55965363443e+18,-0.157023468,2.080074463,9.510023804
202,1.55965363468e+18,-0.05643264771,1.899849243,9.594897308
203,1.55965363493e+18,-0.08696914673,2.053729248,9.572893066
204,1.55965363518e+18,-0.1782792664,1.916315002,9.653874664
205,1.55965363543e+18,-0.07888595581,1.856738892,9.588161316
206,1.55965363568e+18,-0.09804611206,1.758543091,9.591753845
207,1.55965363593e+18,-0.2146536255,1.670077057,9.723180542
208,1.55965363618e+18,-0.2486329651,1.788331146,9.726324005
209,1.55965363643e+18,-0.229921875,1.848356323,9.658215637
210,1.55965363668e+18,-0.2389031982,1.836381226,9.673932953
211,1.55965363693e+18,-0.2535726929,1.786385193,9.688752136
212,1.55965363718e+18,-0.2380050659,1.712438965,9.676028595
213,1.55965363743e+18,0.1196012878,2.310445404,9.029073944
214,1.55965363769e+18,1.065783691,3.687431946,8.897796936
215,1.55965363794e+18,1.53745285,3.914509735,8.716972961
216,1.55965363819e+18,1.540895691,4.300556946,8.711733856
217,1.55965363844e+18,1.102008362,3.940555573,8.809181213
218,1.55965363869e+18,0.726738739,3.478017426,9.455387421
219,1.55965363894e+18,0.7625143433,3.378773804,9.13490387
220,1.55965363919e+18,0.7955955505,3.174149323,9.444160767
221,1.55965363944e+18,0.7393125916,2.8678862,9.587412872
222,1.55965363969e+18,0.649050293,2.757116547,9.455986176
223,1.55965363994e+18,0.8229885864,2.559677124,9.417815552
224,1.55965364019e+18,0.7686515808,2.500250702,9.488917694
225,1.55965364045e+18,0.6948550415,2.585124207,9.449848938
226,1.5596536407e+18,0.7222480774,2.498753815,9.534123688
227,1.55965364095e+18,0.7484436035,2.491868134,9.581275635
228,1.5596536412e+18,0.7277865601,2.528092804,9.539362793
229,1.55965364145e+18,0.5037025452,2.577340393,9.531279602
230,1.5596536417e+18,0.6288423157,2.484683075,9.428742828
231,1.55965364195e+18,0.5417234802,2.573448486,9.526489563
232,1.5596536422e+18,0.6489006042,2.672991486,9.114845581
233,1.55965364245e+18,0.6227050781,2.497256927,9.590256958
234,1.5596536427e+18,0.5978567505,2.617756348,9.64264801
235,1.55965364295e+18,0.8502319336,2.305805054,9.604178009
236,1.5596536432e+18,0.4706213379,2.91234375,9.307794342
237,1.55965364345e+18,0.992585907,2.186203766,9.616153107
238,1.55965364371e+18,0.5004093933,2.621498566,9.701026611
239,1.55965364396e+18,0.6839277649,2.465971985,9.533075867
240,1.55965364421e+18,0.8336164856,2.407294006,9.489217072
241,1.55965364446e+18,0.4508624268,2.372266846,9.640552368
242,1.55965364471e+18,0.353714447,2.844235382,9.450447693
243,1.55965364496e+18,0.4086502075,2.780018921,9.409283295
244,1.55965364521e+18,0.4969665527,2.996768188,9.574689331
245,1.55965364546e+18,0.5956114197,3.130889282,9.374106445
246,1.55965364571e+18,0.5679190063,3.030597839,9.445957031
247,1.55965364596e+18,0.6611750793,2.888094177,9.49520462
248,1.55965364621e+18,0.578846283,2.919828186,9.376052399
249,1.55965364646e+18,0.5912704468,2.949167175,9.446705475
250,1.55965364672e+18,0.6864724731,3.150498505,9.432634735
251,1.55965364697e+18,0.9072633362,2.886297913,9.206155701
252,1.55965364722e+18,0.7952961731,2.670895844,9.666747894
253,1.55965364747e+18,0.7220983887,2.916385345,9.347461853
254,1.55965364772e+18,3.615880737,3.397634583,9.247918854
255,1.55965364797e+18,4.636009369,4.679718475,4.518952789
256,1.55965364822e+18,0.4252656555,5.799988861,5.14959137
257,1.55965364847e+18,1.782642975,1.281934204,12.09365112
258,1.55965364872e+18,-0.1791773987,1.213526459,8.683442688
259,1.55965364897e+18,-0.9939331055,0.952918396,9.371561737
260,1.55965364922e+18,-1.056952057,0.9949809265,9.42275528
261,1.55965364948e+18,-1.332379303,0.2538720703,9.87780899
262,1.55965364973e+18,-1.291663971,0.04924758911,9.818083191
263,1.55965364998e+18,-1.451531525,0.004640350342,9.890981598
264,1.55965365023e+18,-1.294358368,0.1995350647,9.718091125
265,1.55965365048e+18,-1.852697296,0.1718426514,10.02390518
266,1.55965365073e+18,-1.303339691,-0.02544708252,9.935139771
267,1.55965365098e+18,-1.061143341,0.06750961304,9.547296295
268,1.55965365123e+18,-1.714384918,0.5092410278,9.89427475
269,1.55965365148e+18,-1.472338257,0.1375639343,9.802814941
270,1.55965365173e+18,-1.186133423,0.04670288086,9.747130737
271,1.55965365198e+18,-1.4239888,0.09385482788,9.920470276
272,1.55965365223e+18,-1.459764404,-0.02829116821,9.952204285
273,1.55965365249e+18,-1.407223663,0.03158432007,9.823172607
274,1.55965365274e+18,-1.253044281,-0.3336561584,9.740095367
275,1.55965365299e+18,-1.676214294,-0.04909790039,9.63800766
276,1.55965365324e+18,-1.403780823,-0.1465452576,9.591304779
277,1.55965365349e+18,-1.375789032,-0.3504212952,9.916877747
278,1.55965365374e+18,-1.479822693,-0.2757266235,9.863438873
279,1.55965365399e+18,-1.540746002,-0.07514373779,9.99726059
280,1.55965365424e+18,-1.43566452,-0.08202941895,9.64968338
281,1.55965365449e+18,-1.414558411,-0.1639091492,9.827064514
282,1.55965365474e+18,-1.380878448,-0.2189945984,9.936187592
283,1.55965365499e+18,-1.397493896,-0.2757266235,9.834848328
284,1.55965365525e+18,-1.233135681,-0.3719764709,9.832453308
285,1.5596536555e+18,-1.406774597,-0.09535171509,9.722581787
286,1.55965365575e+18,-1.261426849,-0.2204914856,10.05129822
287,1.559653656e+18,-1.292262726,-0.1639091492,9.819729767
288,1.55965365625e+18,-1.19002533,-0.2412982178,9.60642334
289,1.5596536565e+18,-1.289119263,-0.1784289551,9.854307861
290,1.55965365675e+18,-1.34914444,0.1869612122,9.949060822
291,1.559653657e+18,-1.224453735,-0.2685415649,9.83454895
292,1.55965365725e+18,-1.281634827,-0.109871521,9.770781555
293,1.5596536575e+18,-1.320404205,-0.05343887329,9.634115753
294,1.55965365775e+18,-1.325942688,-0.1797761536,9.672885132
295,1.55965365801e+18,-1.316063232,-0.1152603149,10.01357666
296,1.55965365826e+18,-1.398392029,-0.1751358032,9.72812027
297,1.55965365851e+18,-1.322799225,0.08307723999,9.705367584
298,1.55965365876e+18,-1.220561829,0.03248245239,9.775571594
299,1.55965365901e+18,-1.43805954,0.09550140381,9.805659027
300,1.55965365926e+18,0.4167333984,-0.1757345581,11.5219899
301,1.55965365951e+18,-1.076112213,3.176244965,5.469925232
302,1.55965365976e+18,0.2266287231,4.251309357,9.756710815
303,1.55965366001e+18,-0.6035449219,6.20848938,6.832841034
304,1.55965366026e+18,-1.216969299,7.143894196,6.60157196
305,1.55965366051e+18,-1.163380737,7.101681976,6.905739441
306,1.55965366076e+18,-1.027613068,5.773943024,8.711584167
307,1.55965366102e+18,-0.4355941772,5.743107147,7.93664566
308,1.55965366127e+18,-0.2228865051,4.737348633,8.529263306
309,1.55965366152e+18,-0.2430944824,4.433181152,8.829089813
310,1.55965366177e+18,-0.2148033142,4.946613464,8.249345398
311,1.55965366202e+18,-0.33230896,4.38782547,9.40284668
312,1.55965366227e+18,-0.2610571289,4.348756714,8.789571991
313,1.55965366252e+18,-0.1935475159,4.444108429,8.674910431
314,1.55965366277e+18,-0.2233355713,4.096231842,8.894653473
315,1.55965366302e+18,0.07604187012,3.5500177,8.883576508
316,1.55965366327e+18,-0.05807922363,3.818409576,8.810378723
317,1.55965366352e+18,0.3522175598,3.730691986,9.119485931
318,1.55965366378e+18,-1.162781982,5.671705627,8.138126678
319,1.55965366403e+18,-1.941762085,6.068380737,7.213349762
320,1.55965366428e+18,-2.994971924,7.311246185,8.239016876
321,1.55965366453e+18,-1.267414398,3.993096313,7.344926147
322,1.55965366478e+18,-1.179547119,5.049898682,5.25482254
323,1.55965366503e+18,-0.798589325,2.931503906,11.28188919
324,1.55965366528e+18,-2.792592773,0.5899232483,6.062542877
325,1.55965366553e+18,-4.91787323,-1.587448883,12.68132904
326,1.55965366578e+18,-0.9544152832,-2.681523743,7.077282715
327,1.55965366603e+18,-0.2152523804,-2.88075943,15.6824382
328,1.55965366628e+18,-0.2766247559,-3.179238739,6.627168732
329,1.55965366654e+18,-5.51228714,-7.034621429,10.4509671
330,1.55965366679e+18,-1.915865936,-1.784738617,5.996230774
331,1.55965366704e+18,-1.828298035,-0.3674858093,11.48771118
332,1.55965366729e+18,2.843636627,-0.1499880981,6.417305145
333,1.55965366754e+18,-1.006956024,1.388512573,11.39804764
334,1.55965366779e+18,0.4610412598,-1.839225311,6.630162506
335,1.55965366804e+18,-2.111658783,1.279838562,9.468260651
336,1.55965366829e+18,4.369713135,-1.397344208,6.052364044
337,1.55965366854e+18,-0.4652325439,1.28477829,10.25382706
338,1.55965366879e+18,1.463207245,-5.265749817,7.574398956
339,1.55965366904e+18,-0.6505471802,0.4990621948,7.700736237
340,1.55965366929e+18,1.406325531,-3.607498169,10.14365616
341,1.55965366955e+18,-0.7879614258,0.6447093201,7.528145142
342,1.5596536698e+18,-1.694176941,-5.785918121,13.67406464
343,1.55965367005e+18,-0.09310638428,-0.5752537537,6.669830017
344,1.5596536703e+18,-0.4977149963,-0.2317181396,14.43328583
345,1.55965367055e+18,-0.6352789307,-0.03218307495,6.37928421
346,1.5596536708e+18,-2.260149994,1.14437027,14.28344742
347,1.55965367105e+18,-0.005239105225,-0.6231541443,8.267008667
348,1.5596536713e+18,-2.61865448,0.3185375977,10.48704208
349,1.55965367155e+18,0.7541317749,-2.662064209,6.969357147
350,1.5596536718e+18,-1.783541107,-1.387015686,10.03378464
351,1.55965367205e+18,0.3616479492,-4.731361084,11.03984253
352,1.55965367231e+18,-1.079405365,-1.39000946,11.00152222
353,1.55965367256e+18,-1.728605347,0.4981640625,9.549242249
354,1.55965367281e+18,-0.00419128418,0.5879772949,7.747888184
355,1.55965367306e+18,3.181783447,-2.310595093,9.167386322
356,1.55965367331e+18,0.04805007935,-3.926484833,9.789342957
357,1.55965367356e+18,-0.4623884583,-3.400478668,8.746910706
358,1.55965367381e+18,-1.428479462,-3.748355255,9.206754456
359,1.55965367423e+18,-0.2062710571,-2.912044373,9.991422729
360,1.55965367463e+18,-1.535057831,-1.781445465,9.788295135
361,1.55965367503e+18,-0.1767823792,-1.495540009,8.766070862
362,1.55965367543e+18,0.6283932495,1.020727386,11.18174744
363,1.55965367583e+18,-2.622247009,1.990859985,9.628128204
364,1.55965367624e+18,-1.591640167,1.523531799,6.668033752
365,1.55965367664e+18,1.463506622,1.050814819,9.419611816
366,1.55965367704e+18,-0.6762936401,0.8566685486,14.48612595
367,1.55965367744e+18,-0.2549198914,1.652563477,7.639962616
368,1.55965367784e+18,-1.749861145,0.5824388123,6.05640564
369,1.55965367824e+18,-0.4429289246,-2.094743958,10.00235001
370,1.55965367864e+18,-4.466112671,1.395697632,14.7654451
371,1.55965367904e+18,-2.91473877,1.115031281,10.52147049
372,1.55965367945e+18,-0.4291575623,1.380130005,4.45338913
373,1.55965367985e+18,-2.589465179,-1.130449219,5.64565979
374,1.55965368025e+18,-3.489992523,-1.00396225,9.330097961
375,1.55965368065e+18,-2.072440338,2.809657288,15.51299057
376,1.55965368105e+18,-2.321971436,2.971021729,10.24948608
377,1.55965368145e+18,0.5352868652,0.9744735718,5.285957794
378,1.55965368185e+18,0.1251397705,-1.311123505,8.416248322
379,1.55965368226e+18,-2.72044281,-1.731150055,14.49914886
380,1.55965368266e+18,0.07918533325,-0.4578977966,11.71987839
381,1.55965368306e+18,0.4161346436,-0.2960842896,6.887926483
382,1.55965368346e+18,-1.194515991,-0.2429447937,8.166717224
383,1.55965368386e+18,1.635049896,0.5698649597,15.87463852
384,1.55965368426e+18,-0.3014730835,-0.1797761536,10.43435165
385,1.55965368466e+18,-2.221081238,1.026415558,5.629493408
386,1.55965368507e+18,-0.4649331665,-0.6008505249,6.517297211
387,1.55965368547e+18,-3.372636566,-4.446054382,10.22763153
388,1.55965368587e+18,-2.152673492,2.504741364,16.41755951
389,1.55965368627e+18,-2.387535095,3.232527924,9.93049942
390,1.55965368667e+18,0.5569917297,1.168170776,4.76459198
391,1.55965368707e+18,1.548380127,0.1169068909,6.198460236
392,1.55965368747e+18,-5.729784851,-3.158881073,13.47408051
393,1.55965368788e+18,-7.330855408,-3.076701965,10.59930862
394,1.55965368828e+18,-1.466650085,1.43925705,4.778962097
395,1.55965368868e+18,-1.843715973,0.2415975952,7.840844879
396,1.55965368908e+18,-0.2034269714,-3.18268158,13.58200607
397,1.55965368948e+18,-3.771856384,0.2640509033,13.30553101
398,1.55965368988e+18,-3.181783447,0.7361691284,8.006699982
399,1.55965369029e+18,-1.705852661,-0.09385482788,5.75208847
400,1.55965369069e+18,-2.415377197,-0.516126709,7.879015503
401,1.55965369109e+18,-3.27623703,-2.519410858,16.65406769
402,1.55965369149e+18,-2.281256104,-0.7444020081,13.67122055
403,1.55965369189e+18,-0.5490582275,-1.892963562,5.667664032
404,1.55965369229e+18,-1.286275177,-2.21150116,4.784799957
405,1.55965369269e+18,-2.460433502,-4.729415131,6.31491806
406,1.55965369309e+18,-1.614991608,-0.3718267822,15.88466766
407,1.5596536935e+18,-0.9101074219,-0.2320175171,10.20832169
408,1.5596536939e+18,0.3418890381,0.6328839111,5.325924683
409,1.5596536943e+18,-1.354682922,0.4144880676,7.538773041
410,1.5596536947e+18,-3.233575745,-3.988755341,13.75848907
411,1.5596536951e+18,-1.338067474,2.032922516,15.12844025
412,1.5596536955e+18,-2.024839325,1.795815582,8.187673645
413,1.5596536959e+18,-0.1354682922,1.967209167,4.882846069
414,1.55965369631e+18,0.6587800598,0.01092727661,6.826703796
415,1.55965369671e+18,-5.400918732,1.663490753,14.61575638
416,1.55965369711e+18,-1.965562592,1.249002686,11.04627914
417,1.55965369751e+18,0.1766326904,-0.333356781,5.219945068
418,1.55965369791e+18,-1.364263,1.785037994,4.186344452
419,1.55965369831e+18,-1.673968964,2.183509369,12.03227875
420,1.55965369871e+18,-5.703439636,4.853806458,11.61898819
421,1.55965369911e+18,-1.502276001,3.164120178,6.035598907
422,1.55965369952e+18,-1.091380463,0.6379733276,6.046226807
423,1.55965369992e+18,-4.581073608,-1.40288269,9.41796524
424,1.55965370032e+18,-3.112627258,3.791764984,14.84732483
425,1.55965370072e+18,-2.803669739,3.472628632,10.14290771
426,1.55965370112e+18,-0.2353106689,1.513802032,5.157973938
427,1.55965370152e+18,-0.1059796143,0.7126679993,8.673114166
428,1.55965370192e+18,-4.800068207,3.49972229,14.16788773
429,1.55965370233e+18,-0.6759942627,2.081271973,11.7342485
430,1.55965370273e+18,-1.261127472,3.475622406,5.876629486
431,1.55965370313e+18,0.1820214844,1.921404419,5.749094696
432,1.55965370353e+18,2.120789795,-0.5676196289,9.105714569
433,1.55965370393e+18,-2.552342377,3.154689789,13.7740567
434,1.55965370433e+18,-1.22385498,2.500999146,7.745044098
435,1.55965370473e+18,-1.000519409,0.2957849121,5.167853394
436,1.55965370513e+18,-1.216220856,0.1583706665,8.21985672
437,1.55965370554e+18,-0.3260220337,3.650159454,15.16212021
438,1.55965370594e+18,-1.905986481,3.533551941,9.91298584
439,1.55965370634e+18,-0.3758683777,2.019300842,5.3495755
440,1.55965370674e+18,-0.2453398132,0.2158511353,7.245682526
441,1.55965370714e+18,-2.324216766,-2.246678009,14.2306073
442,1.55965370754e+18,-1.105301514,2.464475098,13.94814468
443,1.55965370794e+18,-1.384021912,2.24188797,7.041058044
444,1.55965370835e+18,0.1113684082,1.561253357,5.554050293
445,1.55965370875e+18,1.279838562,0.2216889954,8.57087677
446,1.55965370915e+18,-1.622176666,2.525548096,14.39661209
447,1.55965370955e+18,-0.4257147217,1.658551025,10.47327072
448,1.55965370995e+18,1.093176727,0.132923584,6.108497314
449,1.55965371035e+18,-0.2124082947,1.089135132,9.741891632
450,1.55965371075e+18,-1.885928192,0.6349795532,16.55781784
451,1.55965371115e+18,-1.860930176,1.569336548,13.25837906
452,1.55965371156e+18,0.09310638428,2.3635849,5.553301849
453,1.55965371196e+18,-0.6975494385,0.5722599792,7.458240509
454,1.55965371236e+18,-2.523153076,-0.8271798706,10.88641159
455,1.55965371276e+18,-1.189576263,4.098177795,14.50214264
456,1.55965371316e+18,-1.165925446,4.031266937,6.44604538
457,1.55965371356e+18,-0.09849517822,1.001866608,6.144422607
458,1.55965371396e+18,2.382894745,-0.6783892822,7.496261444
459,1.55965371437e+18,-1.409768372,2.678529968,14.96213608
460,1.55965371477e+18,-1.234033813,2.789748688,8.628357239
461,1.55965371517e+18,-0.5620811462,0.3134481812,6.120472412
462,1.55965371557e+18,-0.3911366272,0.05343887329,8.416847076
463,1.55965371597e+18,1.755249939,4.514761505,13.10030777
464,1.55965371637e+18,-1.527274017,4.462969208,8.566086731
465,1.55965371677e+18,-0.2110610962,2.133962402,4.769531708
466,1.55965371718e+18,-1.19227066,2.928659821,8.989107056
467,1.55965371758e+18,-4.652475128,5.056185608,12.98983749
468,1.55965371798e+18,-0.7409591675,3.046464844,11.73155411
469,1.55965371838e+18,-0.757275238,2.825224915,5.184768219
470,1.55965371878e+18,-2.199226685,2.393522644,7.201374664
471,1.55965371918e+18,0.3974235535,0.04805007935,12.96409103
472,1.55965371958e+18,-0.2609074402,3.88816452,12.5849295
473,1.55965371998e+18,-2.301164703,2.453847198,11.08879074
474,1.55965372039e+18,-1.651216278,1.312470703,5.106630707
475,1.55965372079e+18,-1.423539734,0.2046244812,7.334298248
476,1.55965372119e+18,-3.433709564,2.099683685,16.28912659
477,1.55965372159e+18,-2.47121109,3.982318726,12.85377045
478,1.55965372199e+18,-0.7676037598,2.417772217,6.016289062
479,1.55965372239e+18,-0.09729766846,0.9533674622,6.427034912
480,1.55965372279e+18,-3.426524506,0.4541555786,12.59196487
481,1.5596537232e+18,-3.004851379,0.7743397522,14.87591537
482,1.5596537236e+18,-1.325044556,3.403622131,5.370232544
483,1.559653724e+18,-0.05553451538,1.623823242,5.209766235
484,1.5596537244e+18,1.405128021,-0.0375718689,7.398514709
485,1.5596537248e+18,-0.6288423157,2.75322464,13.6957695
486,1.5596537252e+18,-0.4525090027,2.13770462,8.918753357
487,1.5596537256e+18,-0.247585144,0.9306147766,4.736749878
488,1.55965372601e+18,-2.326312408,2.115700378,8.546776886
489,1.55965372641e+18,1.166374512,5.906267853,12.77907578
490,1.55965372681e+18,-0.5722599792,4.026177521,9.454489288
491,1.55965372721e+18,0.7207511902,1.719773712,5.039270782
492,1.55965372761e+18,1.735041962,2.658172302,6.181844788
493,1.55965372801e+18,-2.626587982,3.67051712,13.52617218
494,1.55965372841e+18,-1.181942139,4.472848663,10.36983582
495,1.55965372881e+18,-0.5830375671,2.708916779,6.473139038
496,1.55965372922e+18,-0.3353027344,1.752555542,7.345375214
497,1.55965372962e+18,-1.213077393,4.607718201,12.5916655
498,1.55965373002e+18,-1.55152359,4.576582947,11.16932327
499,1.55965373042e+18,-0.008232879639,2.564916229,5.782624969
500,1.55965373082e+18,-0.4677772522,1.238674164,8.894054718
501,1.55965373122e+18,-3.423530731,4.287683716,14.57638824
502,1.55965373162e+18,-0.3673361206,4.528682556,9.634714508
503,1.55965373203e+18,-0.326920166,1.998793488,4.855453033
504,1.55965373243e+18,-1.869911499,0.9162446594,8.848249969
505,1.55965373283e+18,-2.020947418,3.158881073,16.01908813
