"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.703760377E1,-2.246808052E0,1.460682631E0,3.400827348E-1
1.708760380E1,-1.801487446E0,1.413645983E0,5.025728941E-1
1.713960383E1,-1.557141304E0,8.834149837E-1,9.717174172E-1
1.718960392E1,-6.952104568E-1,-1.739029527E0,9.527806044E-1
1.724160371E1,7.672009468E-1,-5.899022102E0,-3.391994238E-1
1.729160387E1,9.602344036E-1,-6.774391651E0,-3.023341417E0
1.734360373E1,-8.534245491E-1,1.070052609E-1,-5.331801414E0
1.739560369E1,-9.829279780E-1,3.424003601E0,-3.526694298E0
1.744560372E1,-1.568747759E0,-9.931630492E-1,-5.376394272E0
1.749560385E1,6.535800099E-1,5.541873455E0,-1.064597592E-1
1.754760378E1,3.004998863E-1,5.470402241E0,4.584985256E0
1.759760391E1,-1.723907590E0,3.214476824E0,2.795760870E0
1.764960373E1,-2.056218147E0,5.010133386E-1,6.626195908E-1
1.770160366E1,-2.131354809E0,-4.213931561E-1,3.669608235E-1
1.775160373E1,-2.510091066E0,1.019027114E0,-7.652736455E-2
1.780161033E1,-2.391583204E0,3.282893658E0,-7.735245824E-1
1.785161036E1,-2.324999094E0,4.721481323E0,-1.538938761E0
1.790361032E1,-1.412977219E0,6.558963776E0,-2.342837334E0
1.795361045E1,-1.515403837E-1,4.774015427E0,-2.469286680E0
1.800561041E1,8.087397218E-1,1.470456600E0,-4.000114918E0
1.805761034E1,2.045940459E-1,2.365086973E-1,-3.246917963E0
1.810761047E1,-1.839162558E-1,1.265205860E0,-2.239601374E0
1.815761060E1,-8.556694537E-2,9.848185778E-1,-1.104613543E0
1.820961023E1,2.052049041E-1,8.257065713E-2,-2.946062684E-1
1.825961049E1,5.497329235E-1,-2.677422389E-2,8.904722929E-1
1.830961055E1,7.415446043E-1,4.008314610E-1,1.987586260E0
1.836161021E1,4.990310967E-1,1.220612526E0,2.582569122E0
1.841161041E1,6.104071066E-2,7.606310844E-1,2.549582243E0
1.846161047E1,1.282358915E-1,-2.747855186E-1,3.321105242E0
1.851361020E1,1.012768745E0,-2.106770277E0,3.530631781E0
1.856361039E1,2.138593435E0,-1.259500265E0,2.200167418E0
1.861561042E1,3.652317286E0,1.756341457E0,1.868467569E0
1.866561048E1,3.796481609E0,2.808251381E0,1.696203589E0
1.871761021E1,3.831911802E0,1.765504360E0,1.317467213E0
1.876761034E1,4.848391533E0,1.362333417E0,1.685818791E0
1.881761043E1,3.106814861E0,-8.025730848E-1,6.357415318E-1
1.886961019E1,2.207621098E0,1.216660291E-1,2.429551482E-1
1.891961026E1,-6.011372209E-1,7.478029132E-1,2.361435890E0
1.896961032E1,5.252982974E-1,-4.264957428E0,-5.957327366E0
1.902161031E1,2.174634457E0,7.209248543E-1,9.390404075E-2
1.907361021E1,2.138593435E0,-5.533400774E-1,-4.896865368E0
1.912361027E1,1.795287132E0,-2.014816850E-1,-2.986689568E0
1.917561023E1,2.348731041E0,5.315566659E-1,-2.163854122E0
1.922761019E1,2.037800550E0,-1.067688584E0,-1.658057451E0
1.927761022E1,1.155711174E0,6.913162023E-2,-8.511044979E-1
1.932961022E1,-3.323565125E-1,-2.166635275E0,3.144263923E-1
1.938161021E1,-1.816148162E0,-2.824537039E0,9.087982774E-1
1.943361017E1,-2.529639006E0,-2.312021017E0,1.902675986E0
1.948561010E1,-2.614549160E0,-2.968701124E0,2.765217781E0
1.953561020E1,-2.375089884E0,-3.156847715E0,3.290561676E0
1.958761016E1,-2.221762657E0,-2.913112640E0,3.996722221E0
1.963961015E1,-2.140517473E0,-3.831853867E0,4.109732151E0
1.968961018E1,-1.617006063E0,-2.390822649E0,4.147605896E0
1.974161014E1,-1.098381519E0,-2.266206264E0,4.618583202E0
1.979161020E1,-7.367493510E-1,-1.241174340E0,4.051700115E0
1.984361013E1,-8.057770729E-1,-1.352351785E0,3.884933949E0
1.989561009E1,1.172403097E-1,-3.864840508E0,3.691900492E0
1.994561039E1,1.856373668E0,-5.797007561E0,1.801272392E0
1.999761028E1,7.946898937E-1,-1.533778787E0,-3.343434811E0
2.004961014E1,2.033723146E-1,2.997008801E0,-3.328163147E0
2.010161010E1,-6.524499059E-1,-5.561824322E0,-2.955535173E0
2.015161013E1,2.177688837E0,1.812541008E0,-1.144930720E0
2.020161023E1,8.734915257E-1,5.032411575E0,4.154935837E0
