"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.340637892E1,-1.130576611E1,7.182824612E-1,-2.636096478E0
2.345637909E1,-4.944177628E0,2.485257149E0,-2.698347807E0
2.350637931E1,3.888302326E0,2.803695917E0,-9.265843630E-1
2.355837897E1,-6.205960274E0,-1.173434067E1,-1.080057335E1
2.360837910E1,-1.998022270E1,-5.358386993E0,-9.486116409E0
2.365837923E1,-5.071074009E0,2.083019018E0,-1.173194647E0
2.371037896E1,-1.232333279E1,9.483722687E0,8.691217303E-1
2.376237896E1,-5.988081455E0,8.535589218E0,2.753416061E0
2.381237918E1,-7.886741161E0,7.326480865E0,4.992063046E0
2.386437898E1,-7.563514233E0,7.247469902E0,2.743839025E0
2.391637884E1,-2.873129770E-2,5.885127544E0,-2.729473412E-1
2.396637896E1,6.711152077E0,2.664827824E0,1.093944168E1
2.401837892E1,1.237840056E0,3.244242430E0,9.167677879E0
2.406837896E1,-1.230657220E0,2.427794695E0,6.830865860E0
2.412037888E1,6.536370516E-1,2.815667152E0,9.103033066E0
2.417037907E1,1.716695070E0,3.466909885E0,9.404711723E0
2.422237894E1,2.272166729E0,3.102980137E0,1.169603252E1
2.427437890E1,4.939388752E0,4.790944099E0,1.400890160E1
2.432637889E1,1.592432213E1,9.227535248E0,1.588361931E1
2.437639412E1,2.671531868E1,1.572799110E1,6.617775440E0
2.442839411E1,1.644627380E1,4.577853203E0,5.537957668E0
2.448039411E1,-1.388918781E1,-7.450983047E0,2.035372925E1
2.453039414E1,-9.320911407E0,-1.903209114E1,2.633702382E-2
2.458239403E1,1.359948039E0,-9.921875000E0,9.653716087E0
2.463239409E1,2.279349566E0,-2.844398499E0,3.574652195E0
2.468439405E1,4.527573586E0,1.441353440E0,1.831620216E0
2.473639405E1,2.640885115E0,3.335224867E0,2.849187136E0
2.478839404E1,3.251425266E0,9.816526771E-1,5.425426483E0
2.483839410E1,4.613767624E0,3.328042030E-1,6.119766235E0
2.489039407E1,3.962524891E0,1.819648892E-1,7.029590607E0
2.494239403E1,1.556278586E0,-1.256994247E0,5.463735104E0
2.499439399E1,-1.467690468E0,-5.633728504E0,5.066285610E0
2.504439405E1,-7.695199013E0,-1.300330639E1,6.217931747E0
2.509639398E1,-8.485309601E0,-1.414298153E1,6.986494064E0
2.514639400E1,-1.025228500E1,-1.596981335E1,6.471724987E0
2.519639404E1,-9.488511086E0,-1.250290298E1,5.561900616E0
2.524839396E1,-1.215573311E1,-1.071198559E1,5.255433083E0
2.529839399E1,-1.323794556E1,-8.854028702E0,3.751828671E0
2.534839409E1,-1.067846584E1,-7.422251701E0,4.659258842E0
2.540039391E1,-8.490098000E0,-7.288172722E0,5.784567833E0
2.545039398E1,-8.918673515E0,-7.676044941E0,3.366350412E0
2.550039411E1,-1.256276035E1,-8.028003693E0,-2.394274808E-2
2.555239400E1,-1.685808945E1,-9.256266594E0,1.230657220E0
2.560439396E1,-1.692991638E1,-1.075508213E1,2.348783493E0
2.565439409E1,-1.237600613E1,-6.725517750E0,1.719089270E0
2.570639398E1,-6.941002846E0,-5.688796997E0,2.657644987E0
2.575839395E1,-2.796513081E0,-2.549902678E0,7.901107073E-1
2.580839411E1,-1.221080184E0,-1.769369125E0,1.106154919E0
2.586039400E1,-4.644893110E-1,-3.979284763E0,-1.321639657E0
2.591239396E1,-1.529941559E0,-9.823709488E0,-4.728692532E0
2.596439396E1,-5.248250484E0,-1.104478931E1,-6.217931747E0
2.601439412E1,9.098244458E-2,-1.790438652E1,-1.412622094E0
2.606639385E1,-1.672879791E1,3.031870270E1,-4.234514236E1
2.611639411E1,-1.782537651E1,-2.674404860E0,5.265010357E0
2.616639414E1,-1.801931190E1,7.230710030E0,1.163617611E0
2.621839386E1,-1.818212318E1,3.675211906E0,5.370358467E0
2.626839400E1,-1.748299408E1,3.974496126E0,4.685595989E0
2.631839409E1,-1.109746361E1,4.501236439E0,3.138894320E0
2.637039388E1,-8.202785492E0,2.971295118E0,1.424593568E0
2.642039398E1,-3.371139050E0,1.635289669E0,7.826884270E0
