,Time (s),X (µT),Y (µT),Z (µT),label
245,1.55965326115e+18,2.030014038,33.73816681,14.99481201,climbing_stairs
246,1.5596532614e+18,-11.44825745,32.58055878,11.04333496,climbing_stairs
247,1.55965326165e+18,-24.33432007,20.62625885,13.38592529,climbing_stairs
248,1.5596532619e+18,-5.69140625,33.04767609,12.22747803,climbing_stairs
249,1.55965326215e+18,3.795913696,32.62552643,14.71765137,climbing_stairs
250,1.5596532624e+18,-3.104858398,33.45635223,7.436279297,climbing_stairs
251,1.55965326265e+18,-18.06286621,22.56969452,14.49395752,climbing_stairs
252,1.5596532629e+18,-11.43644714,28.85822296,11.39605713,climbing_stairs
253,1.55965326315e+18,2.739074707,31.72251129,13.14569092,climbing_stairs
254,1.55965326339e+18,1.064086914,34.03557587,3.048278809,climbing_stairs
255,1.55965326364e+18,-19.65899658,21.26062775,12.23443604,climbing_stairs
256,1.55965326389e+18,-18.17288208,23.78185272,9.313476562,climbing_stairs
257,1.55965326414e+18,2.470794678,31.71749115,9.653503418,climbing_stairs
258,1.55965326439e+18,3.062210083,31.89000702,2.327392578,climbing_stairs
259,1.55965326464e+18,-20.40435791,16.95703888,3.719299316,climbing_stairs
260,1.55965326489e+18,-24.46656799,14.16239166,6.065368652,climbing_stairs
261,1.55965326514e+18,-18.58782959,21.31472015,-3.93548584,climbing_stairs
262,1.55965326539e+18,-13.45121765,24.30089569,-9.104675293,climbing_stairs
263,1.55965326564e+18,-28.3714447,18.36943817,4.669677734,climbing_stairs
264,1.55965326589e+18,-32.78277588,0.7529373169,15.44445801,climbing_stairs
265,1.55965326614e+18,-34.23310852,12.87572479,10.47088623,climbing_stairs
266,1.55965326639e+18,-31.32861328,22.46846771,-0.9025878906,climbing_stairs
267,1.55965326664e+18,-28.44235229,25.66558075,-10.57537842,climbing_stairs
268,1.55965326689e+18,-37.26930237,11.88629913,0.2256469727,climbing_stairs
269,1.55965326714e+18,-36.4130249,8.40348053,1.847717285,climbing_stairs
270,1.55965326739e+18,-33.14299011,17.49692535,-1.815795898,climbing_stairs
271,1.55965326764e+18,-22.30935669,29.54158783,-9.121765137,climbing_stairs
272,1.55965326789e+18,-21.56536865,27.99674225,-9.212097168,climbing_stairs
273,1.55965326814e+18,-29.22969055,15.48473358,-2.112426758,climbing_stairs
274,1.55965326839e+18,-31.32846069,9.980522156,-3.536315918,climbing_stairs
275,1.55965326864e+18,-20.63645935,23.28548431,-9.488464355,climbing_stairs
