,Time (s),X (µT),Y (µT),Z (µT),label
300,1.55965355644e+27,3.051589966,5.412582397,-51.38464355,walking
301,1.55965355644e+27,4.815536499,5.527191162,-50.95166016,walking
302,1.55965355644e+27,5.870605469,5.497375488,-51.02709961,walking
303,1.55965355644e+27,5.141845703,5.990600586,-51.10827637,walking
304,1.55965355644e+27,5.428009033,6.302978516,-51.04675293,walking
305,1.55965355644e+27,6.769210815,6.950897217,-50.16137695,walking
306,1.55965355644e+27,6.731445312,6.089675903,-50.60766602,walking
307,1.55965355644e+27,8.830871582,7.253692627,-50.19470215,walking
308,1.55965355644e+27,10.18917847,6.347305298,-49.99182129,walking
309,1.55965355644e+27,10.85328674,6.513580322,-49.59155273,walking
310,1.55965355644e+27,3.007339478,2.736236572,-51.23614502,walking
311,1.55965355644e+27,4.571350098,2.054550171,-51.05786133,walking
312,1.55965355644e+27,5.884262085,3.538528442,-50.83660889,walking
313,1.55965355644e+27,6.544433594,4.528182983,-50.65551758,walking
314,1.55965355644e+27,6.767654419,4.592178345,-50.47894287,walking
315,1.55965355644e+27,6.808776855,4.909683228,-50.86279297,walking
316,1.55965355644e+27,6.365219116,5.394012451,-50.71484375,walking
317,1.55965355644e+27,6.66456604,5.42767334,-50.71289062,walking
318,1.55965355644e+27,6.772659302,5.823165894,-50.82232666,walking
319,1.55965355644e+27,7.17276001,5.887939453,-50.36877441,walking
320,1.55965355644e+27,7.338699341,6.329437256,-50.30187988,walking
321,1.55965355644e+27,7.769073486,6.138885498,-50.37738037,walking
322,1.55965355644e+27,7.503341675,6.168304443,-50.63720703,walking
323,1.55965355644e+27,7.111938477,5.981246948,-50.23876953,walking
324,1.55965355644e+27,7.846160889,6.219009399,-50.34008789,walking
325,1.55965355644e+27,5.596176147,3.941101074,-51.0088501,walking
326,1.55965355644e+27,-0.3948059082,-2.484008789,-51.35253906,walking
327,1.55965355644e+27,-2.969543457,-5.093688965,-51.07873535,walking
328,1.55965355644e+27,-4.934967041,-6.118713379,-50.93017578,walking
329,1.55965355644e+27,-3.527175903,-5.568008423,-51.33648682,walking
330,1.55965355644e+27,-1.526855469,-3.232040405,-51.38232422,walking
331,1.55965355644e+27,-0.09468078613,-2.293380737,-51.46972656,walking
332,1.55965355644e+27,0.2660217285,-1.142196655,-51.24517822,walking
333,1.55965355644e+27,1.180206299,-0.02581787109,-51.57080078,walking
334,1.55965355644e+27,0.7940979004,1.379898071,-51.6583252,walking
335,1.55965355644e+27,0.6725616455,1.215606689,-51.44909668,walking
336,1.55965355644e+27,1.037567139,1.521575928,-51.37512207,walking
337,1.55965355644e+27,1.417907715,2.03843689,-51.10357666,walking
338,1.55965355644e+27,1.004928589,2.13420105,-51.53985596,walking
339,1.55965355644e+27,1.075210571,2.221878052,-51.51153564,walking
340,1.55965355644e+27,0.6951599121,2.255142212,-51.39013672,walking
341,1.55965355644e+27,0.9789276123,2.603057861,-51.44348145,walking
342,1.55965355644e+27,1.493240356,2.36366272,-51.80407715,walking
343,1.55965355644e+27,1.44039917,2.507507324,-51.40386963,walking
344,1.55965355644e+27,1.107971191,2.642303467,-51.55322266,walking
345,1.55965355644e+27,1.154785156,2.302490234,-51.42205811,walking
346,1.55965355644e+27,1.259277344,2.731658936,-51.41418457,walking
347,1.55965355644e+27,1.630004883,2.468902588,-51.6451416,walking
348,1.55965355644e+27,1.182434082,2.373031616,-51.4543457,walking
349,1.55965355644e+27,2.557006836,2.027435303,-51.78033447,walking
350,1.55965355644e+27,2.330352783,2.480194092,-51.40496826,walking
351,1.55965355644e+27,2.198654175,2.624038696,-51.44720459,walking
352,1.55965355644e+27,1.900985718,2.145751953,-51.17431641,walking
353,1.55965355644e+27,2.171905518,1.99887085,-51.37554932,walking
354,1.55965355644e+27,1.902099609,1.818557739,-51.00585938,walking
355,1.55965355644e+27,1.721893311,1.193267822,-51.42456055,walking
356,1.55965355644e+27,1.605102539,0.7108306885,-51.32385254,walking
357,1.55965355644e+27,1.480987549,0.1457366943,-51.52496338,walking
358,1.55965355644e+27,1.239273071,-0.6405792236,-51.39526367,walking
359,1.55965355644e+27,1.384002686,-0.244644165,-51.4921875,walking
360,1.55965355644e+27,1.213256836,0.6774597168,-51.29614258,walking
361,1.55965355644e+27,1.03237915,0.3925476074,-51.3347168,walking
362,1.55965355644e+27,0.7970275879,0.2962646484,-51.44378662,walking
363,1.55965355644e+27,1.201065063,-0.4090576172,-51.20965576,walking
364,1.55965355644e+27,0.6461029053,0.5581512451,-51.34240723,walking
365,1.55965355644e+27,0.9995574951,0.4290466309,-51.24713135,walking
366,1.55965355644e+27,-0.4988250732,-1.381896973,-51.31066895,walking
367,1.55965355644e+27,-25.86061096,-12.68539429,-43.8190918,walking
368,1.55965355644e+27,-39.23474121,-16.91479492,-32.99987793,walking
369,1.55965355644e+27,-26.48248291,-2.571624756,-46.23358154,walking
370,1.55965355644e+27,-0.1755828857,15.09469604,-49.65576172,walking
371,1.55965355644e+27,2.388076782,13.25997925,-49.78588867,walking
372,1.55965355644e+27,5.334091187,13.04483032,-48.94165039,walking
373,1.55965355644e+27,8.57182312,14.18630981,-48.91040039,walking
374,1.55965355644e+27,11.80578613,14.9178009,-47.85528564,walking
375,1.55965355644e+27,12.31748962,15.10359192,-47.7097168,walking
376,1.55965355644e+27,12.8536377,15.22171021,-47.43133545,walking
377,1.55965355644e+27,12.16461182,15.02388,-47.54217529,walking
378,1.55965355644e+27,13.54962158,14.74899292,-47.21118164,walking
379,1.55965355644e+27,12.61578369,14.10275269,-47.78295898,walking
380,1.55965355644e+27,11.63795471,14.39527893,-47.75878906,walking
381,1.55965355644e+27,12.40994263,14.21580505,-47.39941406,walking
382,1.55965355644e+27,12.49107361,14.61901855,-47.55474854,walking
383,1.55965355644e+27,12.06852722,14.79824829,-47.67755127,walking
384,1.55965355644e+27,11.87940979,15.27020264,-47.72357178,walking
385,1.55965355644e+27,11.91368103,15.44924927,-47.52539062,walking
386,1.55965355644e+27,12.12528992,15.74143982,-47.69049072,walking
387,1.55965355644e+27,11.7923584,16.65437317,-47.33953857,walking
388,1.55965355644e+27,11.96743774,16.92550659,-47.17822266,walking
389,1.55965355644e+27,12.58187866,16.73582458,-47.1506958,walking
390,1.55965355644e+27,12.96539307,16.66908264,-46.8260498,walking
391,1.55965355644e+27,12.58190918,16.66601562,-46.97924805,walking
392,1.55965355644e+27,12.59564209,16.17381287,-47.20526123,walking
393,1.55965355644e+27,12.98616028,16.33728027,-47.28765869,walking
394,1.55965355644e+27,12.9319458,15.99699402,-46.65441895,walking
395,1.55965355644e+27,12.84910583,16.34109497,-47.1763916,walking
396,1.55965355644e+27,12.37705994,16.46340942,-47.35461426,walking
397,1.55965355644e+27,12.30203247,15.90879822,-47.29962158,walking
398,1.55965355644e+27,11.72613525,16.59220886,-47.49169922,walking
399,1.55965355644e+27,11.77763367,16.2862854,-47.53723145,walking
400,1.55965355644e+27,11.97621155,16.31033325,-47.71282959,walking
