,Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
2866,1.5596539889e+18,25.68000031,10.97999954,-32.15999985
2867,1.55965398896e+18,24.77999878,9.960000038,-33.0
2868,1.55965398902e+18,24.65999985,9.899999619,-33.47999954
2869,1.55965398908e+18,24.89999962,10.38000011,-33.54000092
2870,1.55965398914e+18,26.45999908,11.15999985,-32.21999741
2871,1.5596539892e+18,27.3599987,13.25999928,-30.47999954
2872,1.55965398926e+18,27.18000031,15.53999996,-29.81999969
2873,1.55965398932e+18,26.76000023,19.26000023,-28.19999886
2874,1.55965398938e+18,22.92000008,24.05999947,-27.95999908
2875,1.55965398944e+18,19.61999893,30.3599987,-26.09999847
2876,1.5596539895e+18,18.84000015,33.84000015,-22.5
2877,1.55965398956e+18,16.44000053,36.65999985,-18.77999878
2878,1.55965398962e+18,14.03999996,39.23999786,-15.8399992
2879,1.55965398968e+18,11.09999943,40.07999802,-16.8599987
2880,1.55965398974e+18,10.26000023,39.89999771,-17.45999908
2881,1.5596539898e+18,11.69999981,38.75999832,-18.3599987
2882,1.55965398986e+18,15.0,36.47999954,-20.15999985
2883,1.55965398992e+18,20.39999962,33.18000031,-21.18000031
2884,1.55965398998e+18,29.27999878,25.26000023,-19.5
2885,1.55965399004e+18,36.41999817,14.57999992,-20.45999908
2886,1.5596539901e+18,39.29999924,2.279999971,-22.07999992
2887,1.55965399016e+18,40.25999832,-7.980000019,-17.15999985
2888,1.55965399022e+18,42.11999893,-13.19999981,-7.139999866
2889,1.55965399028e+18,42.18000031,-14.57999992,3.179999828
2890,1.55965399034e+18,42.77999878,-14.5199995,9.059999466
2891,1.5596539904e+18,41.52000046,-15.0,2.220000029
2892,1.55965399046e+18,45.11999893,-14.69999981,6.119999886
2893,1.55965399052e+18,44.15999985,-15.71999931,1.620000005
2894,1.55965399058e+18,41.15999985,-21.47999954,-4.319999695
2895,1.55965399064e+18,36.05999756,-25.68000031,-10.67999935
2896,1.5596539907e+18,30.0,-30.65999985,-15.53999996
2897,1.55965399076e+18,22.31999969,-31.79999924,-21.77999878
2898,1.55965399082e+18,18.0,-30.29999924,-28.01999855
2899,1.55965399088e+18,13.85999966,-24.60000038,-35.93999863
2900,1.55965399094e+18,12.0,-13.07999992,-41.63999939
2901,1.559653991e+18,14.34000015,1.319999933,-44.15999985
2902,1.55965399106e+18,15.29999924,16.8599987,-41.27999878
2903,1.55965399112e+18,25.07999992,19.68000031,-33.11999893
2904,1.55965399118e+18,32.34000015,19.07999992,-26.57999992
2905,1.55965399124e+18,34.31999969,18.29999924,-25.31999969
2906,1.5596539913e+18,36.89999771,12.71999931,-23.93999863
2907,1.55965399136e+18,39.65999985,6.359999657,-23.51999855
2908,1.55965399142e+18,42.65999985,-0.6599999666,-19.31999969
2909,1.55965399148e+18,43.91999817,-8.159999847,-11.5199995
2910,1.55965399154e+18,44.63999939,-11.46000004,-3.179999828
