,Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
370,1.55965414025e+18,-5.940000057,-22.37999916,-36.95999908
371,1.55965414031e+18,-9.899999619,-21.42000008,-37.31999969
372,1.55965414037e+18,-13.73999977,-18.3599987,-36.18000031
373,1.55965414043e+18,-18.3599987,-16.44000053,-34.25999832
374,1.55965414049e+18,-17.63999939,-15.96000004,-36.05999756
375,1.55965414055e+18,-6.179999828,-13.25999928,-41.75999832
376,1.55965414061e+18,15.53999996,-14.03999996,-40.20000076
377,1.55965414067e+18,6.420000076,-18.23999977,-39.77999878
378,1.55965414073e+18,6.0,-21.42000008,-37.38000107
379,1.55965414079e+18,10.07999992,-23.76000023,-36.18000031
380,1.55965414085e+18,9.599999428,-24.23999977,-35.09999847
381,1.55965414091e+18,9.599999428,-24.18000031,-34.73999786
382,1.55965414097e+18,9.420000076,-23.21999931,-34.79999924
383,1.55965414103e+18,10.31999969,-24.0,-35.27999878
384,1.55965414109e+18,12.77999973,-22.26000023,-34.55999756
385,1.55965414115e+18,12.96000004,-22.31999969,-35.27999878
386,1.55965414121e+18,12.65999985,-20.21999931,-35.93999863
387,1.55965414127e+18,11.88000011,-19.07999992,-36.36000061
388,1.55965414133e+18,10.31999969,-18.60000038,-37.13999939
389,1.55965414139e+18,11.09999943,-17.76000023,-38.09999847
390,1.55965414145e+18,9.960000038,-16.44000053,-39.71999741
391,1.55965414151e+18,10.67999935,-16.19999886,-39.23999786
392,1.55965414157e+18,12.11999989,-14.21999931,-38.39999771
393,1.55965414163e+18,15.17999935,-9.719999313,-39.54000092
394,1.55965414169e+18,17.57999992,-1.139999986,-39.95999908
395,1.55965414175e+18,23.39999962,8.279999733,-35.45999908
396,1.55965414181e+18,26.93999863,18.77999878,-28.07999992
397,1.55965414187e+18,26.69999886,27.18000031,-21.0
398,1.55965414193e+18,16.79999924,33.11999893,-21.29999924
399,1.55965414199e+18,7.379999638,39.0,-17.39999962
400,1.55965414205e+18,3.0,41.87999725,-10.61999989
401,1.55965414211e+18,-1.679999948,44.45999908,-5.159999847
402,1.55965414217e+18,-5.21999979,43.97999954,-0.719999969
403,1.55965414223e+18,-10.85999966,43.25999832,2.639999866
404,1.55965414229e+18,-13.38000011,42.71999741,4.440000057
405,1.55965414235e+18,-16.37999916,41.52000046,3.119999886
406,1.55965414241e+18,-17.76000023,41.93999863,1.860000014
407,1.55965414247e+18,-17.76000023,41.45999908,0.5399999619
408,1.55965414253e+18,-16.55999947,42.0,2.339999914
409,1.55965414259e+18,-14.5199995,42.84000015,2.639999866
410,1.55965414265e+18,-12.35999966,43.68000031,2.159999847
411,1.55965414271e+18,-9.899999619,43.37999725,1.860000014
412,1.55965414277e+18,-9.179999352,44.27999878,1.620000005
