,Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
429,1.55965474578e+18,20.76000023,39.0,-6.299999714
430,1.55965474584e+18,26.09999847,33.59999847,-13.31999969
431,1.5596547459e+18,31.26000023,25.92000008,-18.11999893
432,1.55965474596e+18,35.57999802,15.8399992,-22.26000023
433,1.55965474602e+18,36.65999985,6.059999943,-24.60000038
434,1.55965474608e+18,33.65999985,-0.2399999946,-31.19999886
435,1.55965474614e+18,26.87999916,6.059999943,-36.95999908
436,1.5596547462e+18,31.31999969,20.15999985,-28.31999969
437,1.55965474626e+18,24.95999908,33.65999985,-16.92000008
438,1.55965474632e+18,10.92000008,44.75999832,-1.25999999
439,1.55965474638e+18,3.539999962,44.93999863,1.919999957
440,1.55965474644e+18,9.779999733,44.63999939,-0.4799999893
441,1.5596547465e+18,17.81999969,41.04000092,-5.940000057
442,1.55965474656e+18,22.55999947,35.52000046,-13.25999928
443,1.55965474662e+18,28.13999939,26.63999939,-21.84000015
444,1.55965474668e+18,31.13999939,16.97999954,-25.97999954
445,1.55965474674e+18,31.31999969,6.359999657,-31.73999977
