"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.902041165E2,4.488620535E-2,-5.540375710E-1,4.148376584E-1
1.904537269E2,2.189857513E-1,-3.920653462E-1,-3.560746610E-1
1.907033309E2,5.897680670E-2,7.083209753E-1,2.415263653E-2
1.909529339E2,1.800423265E-1,1.084947288E-1,-3.559598923E-1
1.912025679E2,-6.489624977E-1,-1.093170643E-1,4.847512841E-1
1.914521805E2,3.710590899E-1,-5.424149036E-1,1.391932219E-1
1.917017835E2,3.699437082E-1,-1.284976900E-1,-2.898497581E-1
1.919514175E2,3.277779222E-1,5.616175532E-1,2.355622500E-1
1.922010205E2,-3.862749785E-2,-1.564563215E-1,2.912372723E-2
1.924506045E2,-3.203213513E-1,1.842131466E-1,2.257917225E-1
1.927002385E2,1.003587022E-1,-1.402464509E-1,-2.229382992E-1
1.929498425E2,-1.292575300E-1,-5.721062422E-1,-1.076884493E-1
1.931994455E2,3.038637042E-1,1.055335924E-1,1.169639230E-1
1.934490814E2,1.751968414E-1,-3.851090372E-1,-3.788635433E-1
1.936986844E2,-4.181138575E-1,2.442938089E-1,3.217337430E-1
1.939482874E2,-9.513504058E-2,-6.814974546E-1,-2.868969738E-1
1.941979214E2,2.039103359E-1,3.690328449E-2,-1.733959317E-1
1.944475332E2,-2.136525959E-1,8.301277757E-1,1.051041186E-1
1.946971362E2,1.854969561E-2,4.793388844E-1,3.364815190E-2
1.949467702E2,-5.177516341E-1,1.124954373E-1,1.674949825E-1
1.951963742E2,-2.676788568E-1,-3.451174498E-1,-1.666532606E-1
1.954459753E2,1.026140451E-1,-2.669368088E-1,-4.372676462E-2
1.956956093E2,6.038686261E-4,4.441172481E-1,-1.203683689E-1
1.959452123E2,-3.060224950E-1,2.236424387E-1,2.475222349E-1
1.961948153E2,-2.172229290E-1,-1.868570223E-2,2.479891777E-1
1.964444550E2,4.142809808E-1,-3.075715601E-1,-6.041568518E-1
1.966940580E2,1.014991403E-1,2.897872627E-1,1.162408814E-1
1.969436610E2,1.142433211E-1,-1.851665974E-2,-2.012019753E-1
1.971932950E2,-1.966519207E-1,2.178226560E-1,-2.778662145E-1
1.974428954E2,1.097619310E-1,-9.241405874E-2,6.428557634E-2
1.976925294E2,-6.895522587E-3,-4.623636976E-2,1.265961826E-1
1.979421334E2,-4.520580173E-2,2.632213831E-1,2.190526575E-1
1.981917364E2,2.900035679E-2,-7.449766994E-2,-1.306630969E-1
1.984413835E2,2.609103322E-1,8.922482729E-1,-1.365403831E-1
1.986909865E2,1.342220008E-1,3.694259375E-2,-7.557885349E-2
1.989405895E2,4.991241544E-2,1.094923496E0,-1.946326718E-2
1.991902235E2,-5.317053795E-1,3.406294622E-3,-5.250241980E-2
1.994398367E2,3.540222049E-1,5.125414729E-1,-2.046780139E-1
1.996894397E2,-3.728373349E-1,5.687832236E-1,2.348547280E-1
1.999390737E2,-3.208345734E-3,-2.201373279E-1,1.284307241E-1
2.001886777E2,-2.799087167E-1,9.527415037E-3,-3.023662269E-1
2.004382829E2,-4.651506841E-1,-3.376801014E-1,6.061261296E-1
2.006879169E2,3.087405264E-1,-1.803803444E0,-8.456702530E-2
2.009375199E2,-3.790707588E-1,3.640639484E-1,4.937086720E-3
2.011871229E2,-2.395570725E-1,1.417219788E-1,5.513234437E-2
2.014367590E2,1.707899850E-3,-9.805862904E-1,-7.043442130E-2
2.016863620E2,8.077235222E-1,-1.330004483E-1,-2.250507325E-1
2.019359650E2,-2.272890359E-1,1.172698289E-1,3.273715377E-1
2.021855990E2,-4.393615425E-1,6.263085008E-1,-1.057594642E-1
2.024351976E2,-1.812090874E-1,-1.187352180E0,-4.035036266E-2
2.026848006E2,1.044566393E0,-4.958486557E-1,-3.585490286E-1
2.029344346E2,-3.466989696E-1,6.850970984E-1,4.323978722E-1
2.031840376E2,7.380820513E-1,-5.945963785E-4,3.169440925E-1
2.034336676E2,1.322599649E-1,-2.549426794E0,-1.386094332E0
2.036832706E2,6.507300138E-1,1.058351874E0,1.058889180E-1
2.039328736E2,4.267330170E0,1.545498252E0,-3.162038326E0
2.041825076E2,2.790555060E-1,2.942592859E0,-1.210976601E0
2.044320958E2,1.555343390E0,3.261909008E0,-2.012372017E0
2.046816998E2,-1.106251836E0,-1.144665122E0,-7.827896476E-1
2.049313328E2,-1.137161851E0,-5.253416896E-1,6.499000788E-1
2.051809368E2,-5.556627512E-1,8.425468802E-1,-4.287887216E-1
2.054305875E2,8.057274222E-1,6.453230977E-1,-4.595058784E-2
2.056801915E2,2.099225074E-1,3.373833001E-1,8.529458195E-2
