"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.997272025E1,-1.750041199E1,-8.042250061E1,1.315319824E1
2.022238525E1,-1.666453552E1,-7.887202454E1,1.487689209E1
2.047204925E1,-1.650222778E1,-7.771347046E1,1.714556885E1
2.072168325E1,-1.474209595E1,-7.629162598E1,1.977801514E1
2.097136213E1,-1.532667542E1,-7.442485046E1,2.074096680E1
2.122102613E1,-1.399804688E1,-7.416239929E1,2.162683105E1
2.147066012E1,-2.108473206E1,-8.757397461E1,1.148803711E0
2.172032413E1,-1.989176941E1,-8.859619141E1,1.236755371E0
2.196999663E1,-1.673553467E1,-8.739833069E1,6.724792480E0
2.221963063E1,-1.671276855E1,-8.341513062E1,1.245587158E1
2.246929462E1,-1.781874084E1,-5.919349670E1,1.015838623E1
2.271895863E1,-8.255401611E0,-3.157499695E1,2.189331055E0
2.296860992E1,-2.590377808E0,-9.663879395E0,1.059509277E0
2.321827392E1,7.495117188E-2,-9.247085571E0,-7.671447754E0
2.346790792E1,8.411407471E0,-9.533935547E0,-3.833618164E-1
2.371757192E1,7.625015259E0,-5.344558716E0,4.443725586E0
2.396724550E1,6.489303589E0,-2.881469727E0,5.648864746E0
2.421687850E1,6.550262451E0,-2.127182007E0,5.402648926E0
2.446654350E1,6.121383667E0,-2.962860107E0,3.704040527E0
2.471620750E1,6.650726318E0,-2.017456055E0,4.225646973E0
2.496585167E1,6.283538818E0,-1.595611572E0,6.065429688E0
2.521551567E1,5.614379883E0,-1.393783569E0,5.675598145E0
2.546517967E1,5.470657349E0,-1.266799927E0,4.724426270E0
2.571481367E1,6.000762939E0,-1.062774658E0,4.615417480E0
2.596449650E1,6.277267456E0,-5.446472168E-1,4.571289062E0
2.621412950E1,6.215744019E0,-3.567504883E-2,4.570678711E0
2.646379450E1,4.599487305E0,-7.836761475E-1,6.525878906E0
2.671342750E1,5.936477661E0,7.298583984E-1,4.585449219E0
2.696310125E1,6.379089355E0,6.876373291E-1,3.881042480E0
2.721276525E1,6.696868896E0,1.775192261E0,3.999633789E0
2.746239925E1,6.758651733E0,1.346435547E0,3.874145508E0
2.771206325E1,7.196121216E0,1.944091797E0,4.555725098E0
2.796169542E1,6.033905029E0,3.013244629E0,4.353332520E0
2.821135942E1,6.878463745E0,2.155838013E0,5.024902344E0
2.846099342E1,6.447525024E0,1.697021484E0,3.784545898E0
2.871065742E1,6.699829102E0,2.101119995E0,4.237854004E0
2.896030179E1,7.771377563E0,1.286148071E0,5.645324707E0
2.920996579E1,6.368270874E0,2.183670044E0,4.422241211E0
2.945963079E1,6.510086060E0,2.364532471E0,3.671691895E0
2.970926479E1,6.900222778E0,3.218841553E0,4.147644043E0
2.995892838E1,6.876770020E0,4.228439331E0,4.240539551E0
3.020856238E1,8.093383789E0,1.963684082E0,5.202270508E0
3.045822638E1,7.193756104E0,4.269393921E0,4.407531738E0
3.070786038E1,7.800247192E0,3.623474121E0,3.015930176E0
3.095755038E1,7.144088745E0,3.330017090E0,3.467895508E0
3.120721438E1,7.408172607E0,3.310882568E0,3.672851562E0
3.145684838E1,7.663635254E0,3.356430054E0,4.697631836E0
3.170651237E1,7.295684814E0,3.130508423E0,5.273681641E0
3.195616250E1,7.401412964E0,3.198867798E0,3.991760254E0
3.220582650E1,7.611145020E0,3.170928955E0,3.966247559E0
3.245549150E1,7.761810303E0,3.011367798E0,4.377258301E0
3.270512550E1,7.729766846E0,3.800628662E0,4.421081543E0
3.295480354E1,6.692825317E0,4.173126221E-1,6.458679199E0
3.320446754E1,7.374481201E0,3.701187134E0,4.581787109E0
3.345413254E1,7.441055298E0,3.251724243E0,3.932495117E0
3.370376554E1,7.779800415E0,3.237426758E0,4.410949707E0
3.395341750E1,6.745208740E0,2.579010010E0,4.135070801E0
3.420308150E1,7.545501709E0,2.167602539E0,4.597839355E0
3.445271550E1,7.391830444E0,4.473968506E0,4.284729004E0
3.470237950E1,7.271224976E0,2.765914917E0,3.545654297E0
3.495205575E1,7.564804077E0,3.811782837E0,3.229797363E0
3.520172075E1,7.653747559E0,3.203201294E0,4.604980469E0
3.545138475E1,9.160964966E0,3.870346069E0,6.553039551E0
3.570101875E1,7.882324219E0,4.247879028E0,5.125305176E0
3.595071538E1,8.460769653E0,4.530548096E0,3.679260254E0
3.620037938E1,7.970626831E0,5.076889038E0,3.901794434E0
3.645004438E1,7.620727539E0,5.153747559E0,4.416870117E0
3.669967737E1,9.503555298E0,1.847213745E0,6.321289062E0
3.694934287E1,7.409484863E0,4.864593506E0,4.712280273E0
3.719900688E1,7.424179077E0,5.327590942E0,5.170410156E0
3.744867088E1,4.659484863E0,3.910583496E0,6.544982910E0
3.769830488E1,7.637573242E0,3.839462280E0,1.602478027E0
3.794797504E1,1.068209839E1,7.235717773E-1,7.325195312E0
3.819764004E1,8.157669067E0,4.925643921E0,4.096252441E0
3.844730404E1,7.868499756E0,4.202087402E0,3.214416504E0
3.869693804E1,8.282211304E0,4.504821777E0,3.683471680E0
3.894661629E1,8.208938599E0,4.672317505E0,4.672058105E0
3.919628029E1,7.952011108E0,1.146301270E0,1.043829346E1
3.944594529E1,8.378234863E0,3.832687378E0,4.564331055E0
3.969560929E1,7.967376709E0,4.871932983E0,3.883850098E0
3.994524975E1,7.809753418E0,4.950271606E0,2.950378418E0
4.019491375E1,7.994628906E0,2.962692261E0,4.784179688E0
4.044457775E1,9.728057861E0,-1.527542114E0,1.036236572E1
4.069424275E1,6.768692017E0,1.007156372E0,7.132019043E0
4.094388742E1,9.247055054E0,3.272079468E0,8.010620117E0
4.119355142E1,8.392227173E0,3.515838623E0,1.021716309E1
4.144321542E1,5.446228027E0,3.073074341E0,8.717590332E0
4.169287942E1,4.862716675E0,3.298522949E0,5.634643555E0
4.194255467E1,6.237915039E0,8.340835571E0,2.702819824E0
4.219218867E1,8.708816528E0,6.239456177E0,-1.129760742E-1
4.244185267E1,1.082116699E1,5.614318848E0,2.405822754E0
4.269151667E1,8.854354858E0,3.686172485E0,5.601684570E0
4.294117642E1,4.601562500E0,9.360351562E-1,8.131896973E0
4.319084042E1,4.944046021E0,2.249572754E0,6.050964355E0
4.344047442E1,8.574539185E0,1.163146973E0,7.738159180E0
4.369013842E1,7.440002441E0,1.737838745E0,9.000183105E0
4.393981088E1,7.689193726E0,1.589172363E0,7.074401855E0
4.418947587E1,6.722839355E0,-4.081344604E0,1.160504150E1
4.443913988E1,7.302902222E0,1.147949219E0,7.316162109E0
4.468877388E1,7.485305786E0,1.179962158E-1,6.346984863E0
4.493844850E1,7.038177490E0,1.009063721E-1,7.047485352E0
4.518811250E1,7.617401123E0,8.381652832E-2,6.782897949E0
4.543777750E1,4.700973511E0,-1.805557251E0,8.622253418E0
4.568744150E1,7.148391724E0,-8.885192871E-2,7.625366211E0
4.593713925E1,7.121810913E0,4.909667969E-1,6.789001465E0
4.618677325E1,7.134124756E0,2.707824707E-1,7.126403809E0
4.643643725E1,8.910156250E0,-3.559585571E0,7.572204590E0
4.668610225E1,6.898651123E0,-2.683410645E-1,7.588317871E0
4.693574813E1,6.212020874E0,-6.844024658E-1,8.130310059E0
4.718541212E1,7.633605957E0,7.454071045E-1,7.306152344E0
4.743507613E1,7.289627075E0,-1.428070068E-1,7.882263184E0
4.768474113E1,8.251983643E0,1.519012451E-1,8.184509277E0
4.793439679E1,5.864410400E0,2.588958740E-1,8.824218750E0
4.818406079E1,7.136901855E0,1.399093628E0,6.491333008E0
4.843372479E1,8.221984863E0,-4.699096680E-1,8.186462402E0
4.868338879E1,8.924835205E0,-2.729949951E-1,9.478393555E0
4.893306437E1,4.642074585E0,-3.144073486E-1,1.362683105E1
4.918272838E1,1.759277344E0,-1.454727173E0,3.103942871E0
4.943239238E1,7.122451782E0,-6.226516724E0,9.513366699E0
4.968205738E1,7.989807129E0,1.784515381E-1,8.020324707E0
4.993172138E1,6.944580078E0,4.052581787E-1,7.361267090E0
5.018137504E1,6.965530396E0,9.173736572E-1,7.347106934E0
5.043103904E1,7.343826294E0,8.491210938E-1,7.278686523E0
5.068070304E1,7.559341431E0,6.172637939E-1,7.680480957E0
5.093036804E1,7.054656982E0,6.880645752E-1,7.750976562E0
5.118004087E1,7.144241333E0,7.142944336E-1,7.399841309E0
5.142970488E1,7.371124268E0,2.079498291E0,6.165222168E0
5.167936988E1,6.997756958E0,1.519027710E0,6.076354980E0
5.192903387E1,5.314636230E0,1.112014771E0,7.702148438E0
5.217871100E1,7.189361572E0,2.663055420E0,6.341247559E0
5.242834500E1,6.905792236E0,3.137741089E0,4.819946289E0
5.267800900E1,8.312408447E0,2.334121704E0,6.601867676E0
5.292767400E1,6.889739990E0,2.847457886E0,5.979187012E0
5.317732250E1,7.768920898E0,2.444503784E0,6.285522461E0
5.342698650E1,8.977828979E0,3.587646484E-1,9.458007812E0
5.367665150E1,6.731536865E0,1.455352783E0,1.157922363E1
5.392631550E1,8.726684570E0,-7.353820801E-1,1.628399658E1
5.417601237E1,4.158889771E0,-2.329299927E0,1.780352783E1
5.442567738E1,1.286056519E0,-4.978225708E0,1.279846191E1
5.467534138E1,1.918746948E0,-8.685287476E0,8.737121582E0
5.492497538E1,2.783615112E0,-3.775634766E0,1.314208984E1
5.517462867E1,5.575866699E-1,-6.395095825E0,9.066711426E0
5.542429267E1,8.528915405E0,-4.390930176E0,1.049603271E1
5.567395767E1,2.119583130E0,-4.772033691E0,9.190734863E0
5.592362167E1,7.913955688E0,-9.284729004E0,1.043438721E1
5.617331238E1,2.479858398E-1,-7.064285278E0,1.019958496E1
5.642297638E1,5.550308228E0,-9.824234009E0,4.560485840E0
5.667261038E1,1.051620483E1,-1.263494873E1,1.716754150E1
5.692227538E1,1.078724670E1,-9.627655029E0,2.179205322E1
5.717192550E1,9.152069092E-1,-6.631927490E0,1.783221436E1
5.742158950E1,4.992156982E0,-6.975357056E0,8.031677246E0
5.767125350E1,5.897262573E0,-9.469238281E0,1.583758545E1
5.792091850E1,1.257644653E0,-2.916305542E0,9.922485352E0
5.817060954E1,5.674682617E0,-4.129211426E0,1.467864990E1
5.842024354E1,4.269714355E-1,-8.996398926E0,1.259454346E1
5.866990754E1,5.490219116E0,-1.185032654E1,1.458850098E1
5.891957154E1,1.254714966E0,-1.220208740E1,1.476678467E1
5.916924475E1,2.178070068E0,-6.669525146E0,1.954113770E1
5.941890875E1,4.212188721E0,-1.240727234E1,1.450769043E1
5.966854275E1,9.839111328E0,-1.440667725E1,1.531671143E1
5.991820675E1,-3.636901855E0,-1.362901306E1,1.845782471E1
6.016787967E1,1.229949951E0,-2.136203003E1,1.083062744E1
6.041754467E1,6.830490112E0,-2.192958069E1,1.240246582E1
6.066720867E1,4.312377930E0,-1.492257690E1,1.857489014E1
6.091684267E1,1.468887329E0,-1.637481689E0,1.538446045E1
6.116652104E1,5.812561035E0,-1.844093323E1,8.714660645E0
6.141618604E1,1.638534546E0,-1.264112854E1,1.606719971E1
6.166585004E1,4.888000488E0,-1.101533508E1,1.732476807E1
6.191551404E1,-4.566299438E0,-1.941619873E1,1.736053467E1
6.216514304E1,5.834671021E0,-2.223335266E1,1.380487061E1
6.241480704E1,3.448913574E0,-1.577723694E1,1.570989990E1
6.266447204E1,4.795928955E0,-2.219487000E1,1.882885742E1
6.291413604E1,-7.825881958E0,-1.028273010E1,2.398986816E1
6.316377850E1,-2.944503784E0,-1.739372253E1,1.627618408E1
6.341344250E1,2.493011475E0,-1.340356445E1,1.681146240E1
6.366310650E1,3.489486694E0,-2.490097046E1,1.109753418E1
6.391277150E1,1.176098633E1,-8.764175415E0,1.770538330E1
6.416241779E1,-1.027084351E0,-1.903852844E1,7.455444336E0
6.441208279E1,-5.672058105E0,-1.632321167E1,1.544586182E1
6.466174679E1,2.522811890E0,-1.119984436E1,3.156838989E1
6.491138079E1,-9.038696289E-1,-1.225569153E1,1.623907471E1
6.516106012E1,2.349716187E0,-1.508226013E1,1.735736084E1
6.541072413E1,1.884078979E0,-3.496037292E1,2.437347412E1
6.566038913E1,9.010818481E0,-1.241989136E1,1.479284668E1
6.591002213E1,3.071746826E-1,-2.340779114E1,1.600946045E1
6.615969588E1,-2.089233398E0,-1.864337158E1,-6.633911133E-1
6.640935988E1,-3.646102905E0,-1.878678894E1,1.145727539E1
6.665899388E1,8.101348877E-1,-1.548504639E1,1.018365479E1
6.690865787E1,1.968765259E0,-1.513851929E1,1.422387695E1
6.715832967E1,4.207641602E0,-3.485992432E1,2.386700439E1
6.740796367E1,-5.001373291E-1,-2.335990906E1,4.054235840E1
6.765762867E1,-6.346954346E0,-1.796186829E1,3.675756836E1
6.790729267E1,1.241334534E1,-2.117118835E1,2.664959717E1
6.815692650E1,-1.741104126E0,-4.408348083E1,2.561566162E1
6.840659050E1,-1.738189697E0,-4.888301086E1,8.691467285E0
6.865625450E1,-3.736862183E0,-3.811854553E1,1.296813965E0
6.890588850E1,-6.319442749E0,-4.489981079E1,4.385070801E0
6.915556575E1,-2.194645691E1,-4.245547485E1,1.036260986E1
6.940523075E1,-3.648895264E0,-4.380038452E1,1.760772705E1
6.965489475E1,1.963027954E0,-3.923971558E1,1.694647217E1
6.990452875E1,-5.104171753E0,-4.166639709E1,2.018731689E1
7.015421638E1,-1.094046021E1,-3.356672668E1,2.814642334E1
7.040388038E1,-4.793457031E0,-4.128132629E1,2.309179688E1
7.065354538E1,-6.744216919E0,-3.594338989E1,2.070141602E1
7.090317838E1,-1.132568359E0,-4.399226379E1,1.557617188E1
7.115284142E1,-7.247085571E0,-4.497752380E1,1.810235596E1
7.140250542E1,-4.876388550E0,-4.537927246E1,1.921722412E1
7.165216942E1,-3.467407227E-1,-5.489660645E1,1.557220459E1
7.190183442E1,-5.686264038E0,-4.157438660E1,2.122650146E1
7.215147100E1,-7.018585205E0,-4.581707764E1,8.439270020E0
7.240113600E1,-1.844699097E1,-5.061320496E1,9.194030762E0
7.265080000E1,-6.244964600E0,-4.966154480E1,5.135925293E0
7.290046400E1,-9.608627319E0,-5.039672852E1,5.680908203E0
7.315015413E1,-4.415817261E0,-5.573445129E1,3.274597168E0
7.339981812E1,-1.038658142E1,-4.590103149E1,9.090270996E0
7.364948213E1,-6.039001465E0,-4.332113647E1,5.949279785E0
7.389914713E1,-5.839660645E0,-4.282551575E1,1.539721680E1
7.414880100E1,-8.394744873E0,-4.002647400E1,7.812805176E0
7.439846500E1,-8.676605225E-1,-4.271702576E1,9.259887695E0
7.464813000E1,-1.191305542E1,-4.590669250E1,-3.188049316E0
7.489779400E1,-9.317779541E0,-4.812695312E1,6.941650391E0
7.514748667E1,-9.820831299E0,-4.191836548E1,3.114440918E0
7.539715067E1,-3.567901611E0,-4.030101013E1,4.248107910E0
7.564681567E1,-1.125221252E1,-4.334944153E1,7.984802246E0
7.589647967E1,-3.634857178E0,-4.039930725E1,4.703125000E0
7.614614738E1,-1.038284302E1,-3.853807068E1,5.224975586E0
7.639581238E1,-1.669769287E-1,-2.873226929E1,3.858459473E0
7.664547638E1,1.293319702E0,-4.891178894E1,-4.895690918E0
7.689514038E1,6.417999268E-1,-3.968119812E1,9.108886719E-1
7.714481129E1,-4.095916748E0,-3.645674133E1,6.383850098E0
7.739447529E1,-4.975860596E0,-3.348599243E1,6.902648926E0
7.764413929E1,-3.766387939E0,-3.329750061E1,7.193664551E0
7.789380429E1,-3.209060669E0,-3.231556702E1,9.306579590E0
7.814351563E1,-2.993331909E0,-3.037304688E1,1.251715088E1
7.839318063E1,-5.779113770E-1,-3.041429138E1,1.158032227E1
7.864284462E1,-2.316223145E0,-3.953009033E1,2.442626953E0
7.889250863E1,-5.195343018E0,-3.822492981E1,5.609191895E0
7.914218504E1,-8.363296509E0,-3.784399414E1,5.112915039E0
7.939184904E1,-7.885452271E0,-3.918684387E1,2.966003418E0
7.964151304E1,-9.031753540E0,-3.991642761E1,1.790893555E0
7.989117804E1,-1.197921753E1,-3.802384949E1,1.355224609E0
8.014088175E1,-9.883804321E0,-4.166697693E1,-3.763366699E0
8.039054675E1,-1.164071655E1,-5.072912598E1,2.929870605E0
8.064021075E1,-1.536637878E1,-5.266278076E1,-2.514404297E0
8.088987475E1,-1.483668518E1,-5.640095520E1,-4.629943848E0
8.113955200E1,-1.551690674E1,-5.825559998E1,-6.625366211E-1
8.138921600E1,-1.515582275E1,-6.673573303E1,6.757751465E0
8.163891100E1,-1.201425171E1,-5.892163086E1,1.941955566E0
8.188857500E1,-1.246681213E1,-5.139120483E1,9.419921875E0
8.213825763E1,-1.649108887E1,-5.443568420E1,7.414428711E0
8.238792262E1,-1.152275085E1,-5.017733765E1,4.105163574E0
8.263758663E1,-1.050454712E1,-5.216003418E1,4.748718262E0
8.288725063E1,-1.201028442E1,-4.764703369E1,2.990905762E0
8.313692954E1,-9.939361572E0,-4.819117737E1,3.127746582E0
8.338659354E1,-9.265228271E0,-4.843203735E1,7.132568359E-1
8.363625854E1,-1.152035522E1,-4.877015686E1,2.243286133E0
8.388592254E1,-1.298789978E1,-5.161437988E1,4.219177246E0
8.413559275E1,-1.156854248E1,-4.965774536E1,4.013183594E0
8.438525775E1,-1.248002625E1,-5.085031128E1,3.046264648E0
8.463495175E1,-1.134989929E1,-4.988291931E1,4.109313965E0
8.488461675E1,-1.137350464E1,-4.898152161E1,5.101074219E0
8.513430542E1,-1.022225952E1,-5.055850220E1,6.155944824E0
8.538396942E1,-1.183218384E1,-4.917073059E1,6.918273926E0
8.563363442E1,-1.046591187E1,-4.732475281E1,5.949096680E0
8.588329842E1,-9.957153320E0,-4.644267273E1,7.116760254E0
8.613301492E1,-1.000929260E1,-4.572999573E1,7.540954590E0
8.638267892E1,-9.246368408E0,-4.502012634E1,7.900939941E0
8.663234292E1,-8.256622314E0,-4.673347473E1,6.997985840E0
8.688200792E1,-9.612319946E0,-4.502035522E1,1.003784180E1
8.713167213E1,-8.002822876E0,-4.529707336E1,7.228332520E0
8.738136713E1,-9.396377563E0,-4.539405823E1,7.338195801E0
8.763103113E1,-8.664123535E0,-4.362918091E1,7.809204102E0
8.788069513E1,-8.420928955E0,-4.124716187E1,7.603576660E0
8.813037729E1,-1.322439575E1,-4.460099792E1,5.802429199E0
8.838004129E1,-7.448593140E0,-4.040820312E1,4.684020996E0
8.862970529E1,-7.243942261E0,-4.061276245E1,6.639526367E0
8.887940029E1,-8.193908691E0,-4.006678772E1,6.714660645E0
8.912906950E1,-6.830108643E0,-4.028749084E1,6.446838379E0
8.937873450E1,-6.083709717E0,-3.943363953E1,8.754699707E0
8.962839850E1,-6.151031494E0,-3.768667603E1,9.973449707E0
8.987806250E1,-4.796829224E0,-3.875688171E1,9.622375488E0
9.012776804E1,-9.278488159E0,-4.611849976E1,-6.687011719E-1
9.037743304E1,-1.023402405E1,-4.567004395E1,5.689086914E-1
9.062709704E1,-8.697158813E0,-4.273226929E1,2.091674805E0
9.087676104E1,-6.265930176E0,-4.615751648E1,3.364135742E0
9.112643500E1,-8.017684937E0,-3.908363342E1,4.016479492E0
9.137613000E1,-7.743438721E0,-3.900950623E1,2.132141113E0
9.162579500E1,-6.948379517E0,-3.873538208E1,1.316406250E0
9.187545900E1,-5.945297241E0,-3.718594360E1,4.148986816E0
9.212513662E1,-5.330718994E0,-3.600331116E1,6.911437988E0
9.237483162E1,-5.221740723E0,-3.577891541E1,7.739135742E0
9.262449563E1,-3.798278809E0,-3.703376770E1,8.353698730E0
9.287416063E1,-8.137924194E0,-4.660714722E1,-4.443237305E0
9.312381579E1,-1.060287476E1,-4.653294373E1,-3.350769043E0
9.337347979E1,-1.016081238E1,-4.564413452E1,-1.903259277E0
9.362317479E1,-9.191329956E0,-4.618809509E1,1.524047852E-1
9.387283879E1,-9.848083496E0,-4.298425293E1,9.033203125E-3
9.412250913E1,-9.305206299E0,-4.138354492E1,5.368041992E-1
9.437217313E1,-8.806076050E0,-4.046023560E1,3.238525391E-1
9.462186813E1,-7.388305664E0,-3.967726135E1,1.754455566E0
9.487153213E1,-7.752182007E0,-3.880239868E1,2.870056152E0
9.512120262E1,-8.969223022E0,-3.986210632E1,5.151733398E0
9.537086763E1,-6.894073486E0,-3.915509033E1,4.027404785E0
9.562053163E1,-6.575729370E0,-3.859593201E1,6.382812500E0
9.587022663E1,-6.513198853E0,-3.852017212E1,6.912048340E0
9.611991200E1,-5.255355835E0,-3.720379639E1,8.118713379E0
9.636957600E1,-5.071640015E0,-3.583251953E1,8.517272949E0
9.661924100E1,-4.917572021E0,-3.405917358E1,7.160461426E0
9.686893600E1,-1.181808472E0,-3.779428101E1,4.942810059E0
9.711860763E1,-1.088185120E1,-4.369953918E1,-6.382568359E0
9.736827163E1,-1.111904907E1,-4.269386292E1,-4.686828613E0
9.761793662E1,-9.616607666E0,-4.190782166E1,-1.023498535E0
9.786763063E1,-9.562301636E0,-4.138699341E1,3.248901367E0
9.811730929E1,-7.513748169E0,-3.992166138E1,3.073913574E0
9.836697329E1,-8.108062744E0,-4.098741150E1,2.779357910E0
9.861663729E1,-7.224090576E0,-3.973173523E1,3.812683105E0
9.886633229E1,-6.474472046E0,-3.674536133E1,5.158386230E0
9.911599975E1,-5.536544800E0,-3.467219543E1,6.148437500E0
9.936566475E1,-4.794067383E0,-3.380355835E1,6.813659668E0
9.961535975E1,-2.454559326E0,-3.743502808E1,5.617919922E0
9.986502375E1,-1.030770874E1,-4.408148193E1,-3.306823730E0
1.001146955E2,-1.013533020E1,-4.405407715E1,-4.641723633E-1
1.003643595E2,-9.049835205E0,-4.423242188E1,1.403747559E0
1.006140545E2,-2.990905762E0,-4.296842957E1,3.211242676E0
1.008637195E2,-3.014068604E-1,-3.150526428E1,9.388854980E0
1.011133965E2,-3.601348877E0,-3.264334106E1,7.831176758E0
1.013630915E2,-3.814025879E0,-3.161038208E1,8.272521973E0
1.016127555E2,-3.434356689E0,-3.000862122E1,9.132507324E0
1.018624195E2,-2.192245483E0,-2.774380493E1,1.008416748E1
1.021121080E2,-1.273376465E0,-2.660604858E1,1.135314941E1
1.023617720E2,-7.031555176E-1,-2.533895874E1,1.096191406E1
1.026114370E2,-3.427429199E-1,-2.488447571E1,1.093029785E1
1.028611010E2,1.638153076E0,-2.323428345E1,1.291583252E1
1.031108280E2,1.423992920E1,-2.653988647E1,1.320947266E1
1.033604920E2,-1.397187805E1,-6.868988037E1,-7.460327148E-1
1.036101870E2,-1.706585693E1,-6.350393677E1,-4.184387207E0
1.038598510E2,-1.260089111E1,-5.044642639E1,1.234680176E0
1.041095249E2,-1.119404602E1,-4.791059875E1,3.027160645E0
1.043592189E2,-9.191757202E0,-4.542240906E1,7.858215332E0
1.046088839E2,-8.023284912E0,-4.278424072E1,1.064520264E1
1.048585479E2,-5.658889771E0,-3.485070801E1,8.834899902E0
1.051082482E2,6.157058716E0,-6.327728271E0,1.226861572E1
1.053579122E2,7.074234009E0,-1.069671631E0,9.812927246E0
1.056075772E2,5.792037964E0,-6.260528564E-1,1.097711182E1
1.058572712E2,1.066464233E1,-1.790161133E0,1.595037842E1
1.061069320E2,3.425552368E0,-4.534637451E0,2.851745605E0
1.063566260E2,3.435836792E0,-6.309509277E0,1.233337402E0
1.066062910E2,3.493850708E0,-6.365020752E0,1.504272461E0
1.068559860E2,3.760955811E0,-6.203842163E0,3.299804688E0
1.071056580E2,7.719421387E0,-3.803512573E0,1.085870361E1
1.073553530E2,5.965835571E0,-4.525466919E0,5.072998047E0
1.076050170E2,5.398803711E0,-4.896362305E0,4.601745605E0
1.078546810E2,5.521163940E0,-4.243606567E0,5.605102539E0
1.081044055E2,6.519180298E0,-3.756805420E0,6.620422363E0
1.083540695E2,1.052539062E1,-4.622146606E0,6.980773926E0
1.086037645E2,-2.499572754E0,-2.951910400E1,3.708679199E0
1.088534295E2,-1.625808716E0,-2.671139526E1,3.870239258E-1
1.091031071E2,-3.864746094E0,-2.762017822E1,-2.720031738E0
1.093527721E2,-4.177719116E0,-2.685646057E1,-2.480590820E0
1.096024671E2,-3.841339111E0,-2.572868347E1,-2.091491699E0
1.098521311E2,-2.600845337E0,-2.453112793E1,2.322143555E0
1.101018372E2,-2.927490234E0,-2.465362549E1,7.842407227E-1
1.103515012E2,-2.898406982E0,-2.404824829E1,-9.020996094E-1
1.106011962E2,-4.298065186E0,-2.515542603E1,-1.067077637E0
1.108508602E2,-3.807022095E0,-2.557044983E1,-4.970092773E-1
1.111005908E2,-3.865890503E0,-2.454760742E1,-4.974365234E-2
1.113502548E2,-3.027175903E0,-2.374722290E1,2.590026855E0
1.115999498E2,-1.784942627E0,-2.299264526E1,2.064147949E0
1.118496138E2,-1.467834473E0,-2.462928772E1,-4.016113281E-1
1.120992901E2,-4.704269409E0,-2.710314941E1,-4.354003906E0
1.123489551E2,-4.062408447E0,-2.527917480E1,-3.345886230E0
1.125986491E2,-4.447433472E0,-2.564073181E1,-3.293640137E0
1.128483141E2,-2.149658203E0,-2.278729248E1,2.612121582E0
1.130980262E2,-3.637283325E0,-2.455041504E1,-1.956115723E0
1.133476912E2,-3.672378540E0,-2.477104187E1,-3.283752441E0
1.135973862E2,-4.101104736E0,-2.583042908E1,-2.909729004E0
1.138470502E2,-3.113601685E0,-2.471771240E1,-2.826965332E0
1.140967563E2,-3.498580933E0,-2.390066528E1,-1.302368164E0
1.143464203E2,-3.073898315E0,-2.003526306E1,1.449340820E0
1.145961153E2,-2.142745972E0,-2.217884827E1,1.052551270E0
1.148458103E2,-1.810226440E0,-2.515744019E1,-2.995483398E0
1.150954815E2,-4.226623535E0,-2.605253601E1,-4.254272461E0
1.153451765E2,-4.324020386E0,-2.527175903E1,-4.432434082E0
1.155948405E2,-3.746429443E0,-2.478486633E1,-3.481506348E0
1.158445355E2,-2.490280151E0,-2.351237488E1,2.453430176E0
1.160942119E2,-2.330398560E0,-2.327522278E1,-1.420837402E0
1.163439069E2,-3.425537109E0,-2.405511475E1,-2.760070801E0
1.165935709E2,-3.507141113E0,-2.349896240E1,-2.790832520E0
1.168432659E2,-2.633972168E0,-2.273889160E1,-1.519775391E0
1.170929699E2,-1.738510132E0,-2.170127869E1,5.815429688E-1
1.173426339E2,6.695617676E0,-2.434220886E1,1.418133545E1
1.175923289E2,-2.517105103E0,-2.593783569E1,1.153234863E1
1.178419929E2,-1.418014526E0,-2.953285217E1,8.255920410E0
1.180917124E2,-4.260025024E0,-3.085356140E1,6.090332031E0
1.183413774E2,-4.235565186E0,-3.226589966E1,6.908996582E0
1.185910714E2,-5.005737305E0,-3.197546387E1,7.224792480E0
1.188407664E2,-5.040222168E0,-3.593621826E1,8.409057617E0
1.190904397E2,-3.683441162E0,-3.076150513E1,7.253112793E0
1.193401337E2,-3.175628662E0,-2.946160889E1,7.087097168E0
1.195897987E2,-3.161056519E0,-2.905870056E1,6.524230957E0
1.198394937E2,-3.293685913E0,-2.851969910E1,6.324462891E0
1.200891720E2,-4.093032837E0,-3.180056763E1,7.765991211E0
1.203388370E2,-2.649978638E0,-2.674922180E1,8.182067871E0
1.205885310E2,-2.484252930E0,-2.735237122E1,8.328063965E0
1.208381960E2,-2.720901489E0,-2.671856689E1,8.726806641E0
1.210879135E2,-2.042785645E0,-2.594325256E1,9.021911621E0
1.213375775E2,-2.481033325E0,-3.134552002E1,8.532348633E0
1.215872725E2,-1.993896484E0,-2.811718750E1,1.037188721E1
1.218369675E2,-1.817382812E0,-3.098573303E1,6.974914551E0
1.220866550E2,-3.964996338E0,-3.099246216E1,6.459289551E0
1.223363500E2,-4.062286377E0,-3.087573242E1,6.487731934E0
1.225860140E2,-3.006881714E0,-3.044113159E1,7.332641602E0
1.228357090E2,-4.147384644E0,-2.988796997E1,7.571777344E0
1.230853894E2,-3.877655029E0,-2.984468079E1,8.165222168E0
1.233350534E2,-3.805770874E0,-3.067613220E1,8.025756836E0
