"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.603931233E2,2.710319042E0,-2.347107506E1,-6.392713785E-1
1.604451167E2,1.263937664E1,-1.104718399E1,5.075862408E0
1.604971101E2,4.362368584E0,-5.542746067E0,8.128562927E0
1.605491034E2,2.947352171E0,-3.914639235E0,8.648120880E0
1.606010976E2,8.669669151E0,-1.602488136E1,1.236882401E1
1.606530910E2,1.878069115E1,-7.802941799E0,1.236882401E1
1.607050843E2,1.085803604E1,-3.059883118E0,7.630553722E0
1.607570778E2,5.842030525E0,1.537124395E0,2.877918243E0
1.608090756E2,1.465296149E0,6.201171875E0,-1.034326673E0
1.608610735E2,-2.152452946E0,6.924242973E0,-3.447755814E0
1.609130687E2,-1.067846537E0,1.972882390E0,7.652102470E0
