"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.152724579E2,2.293231201E0,3.321592712E-1,9.915979614E0
4.156729100E2,2.633623352E0,5.510041809E-1,1.018467087E1
4.160733620E2,2.120789795E0,1.372346191E0,9.871072998E0
4.164738140E2,2.550097046E0,1.141077118E0,8.985813904E0
4.168742529E2,2.511477356E0,9.062155151E-1,9.918674011E0
4.172747039E2,2.384990387E0,4.590953064E-1,1.001492386E1
4.176752255E2,2.614762573E0,5.098397827E-1,9.865983582E0
4.180757995E2,2.560874634E0,1.040785675E0,1.001956421E1
4.184763735E2,2.067201233E0,1.127904510E0,9.596543884E0
4.188769580E2,2.317031708E0,1.036594391E0,9.741442566E0
4.192774100E2,2.276915131E0,8.008346558E-1,8.897497559E0
4.196778554E2,2.568658447E0,7.214996338E-1,1.017329453E1
4.200783374E2,2.523751831E0,6.659651184E-1,9.832153931E0
4.204788194E2,2.490371246E0,7.620652771E-1,9.718689880E0
4.208793268E2,2.641706543E0,1.213825836E0,9.689201202E0
4.212798398E2,2.236648865E0,8.961863708E-1,8.957522736E0
4.216803576E2,2.434237976E0,8.527766418E-1,1.000818787E1
4.220808696E2,2.436034241E0,5.257067871E-1,9.295070801E0
4.224813216E2,2.777623901E0,8.788224792E-1,1.003123993E1
4.228818225E2,2.240989838E0,8.009843445E-1,9.165140991E0
4.232823655E2,2.574645996E0,6.776408386E-1,9.542955322E0
4.236828786E2,2.442321167E0,8.253836060E-1,9.590706024E0
4.240833916E2,2.351609802E0,7.183561707E-1,9.465566254E0
4.244838736E2,2.566113739E0,8.665480042E-1,9.802515564E0
4.248843741E2,2.301913147E0,1.010698242E0,9.265282745E0
4.252848871E2,2.570754089E0,6.367758179E-1,9.417516174E0
4.256853537E2,2.450254669E0,7.453001404E-1,9.580976257E0
4.260858967E2,2.526296539E0,6.679110718E-1,9.776918793E0
4.264864097E2,2.988535309E0,9.912387085E-1,9.990374908E0
4.268869559E2,2.475851440E0,7.773335266E-1,9.412576447E0
4.272874689E2,2.770438843E0,6.700067139E-1,9.963730316E0
4.276880829E2,2.292482758E0,1.003662872E0,9.280700684E0
4.280887179E2,2.541864166E0,8.587641907E-1,9.370214539E0
4.284893519E2,2.350861359E0,1.021625519E0,9.076824646E0
4.288900234E2,2.485880585E0,1.030606842E0,9.848320312E0
4.292906584E2,2.713706818E0,1.548380127E0,9.251212006E0
4.296912435E2,2.715952148E0,6.988966370E-1,1.023706192E1
4.300917865E2,2.258952484E0,8.629554749E-1,9.108558655E0
4.304923915E2,2.755919037E0,1.099763031E0,9.593550110E0
4.308929798E2,2.394720154E0,9.861492920E-1,9.899962921E0
4.312935237E2,2.239492950E0,4.424798584E-1,9.466763763E0
4.316941380E2,2.726729736E0,9.837542725E-1,9.688303070E0
4.320947420E2,2.528990936E0,8.268804932E-1,9.552086334E0
4.324953770E2,2.593057709E0,8.204438782E-1,9.357790375E0
4.328959956E2,2.643053741E0,1.023421783E0,9.815089417E0
4.332965996E2,2.468516693E0,1.166374512E0,9.190887451E0
4.336972380E2,2.753973083E0,1.216370544E0,9.732910309E0
4.340978420E2,2.417622528E0,1.002465363E0,9.749974823E0
4.344984470E2,2.630779266E0,9.171427917E-1,9.575288086E0
4.348990449E2,2.629282379E0,6.852749634E-1,1.022044647E1
4.352996799E2,2.420616302E0,9.698332214E-1,8.433462524E0
4.357003069E2,2.830164642E0,9.717791748E-1,9.955647125E0
4.361009109E2,2.645598450E0,1.360371094E0,9.024283905E0
4.365014849E2,2.811902618E0,1.167422333E0,9.765392761E0
4.369020639E2,2.532433777E0,7.948471069E-1,9.316027222E0
4.373026069E2,2.404599609E0,8.963360596E-1,9.963580627E0
4.377030911E2,2.555036774E0,1.076860657E0,9.315129089E0
4.381035731E2,2.686313782E0,1.119072876E0,9.563462677E0
4.385040551E2,2.525248718E0,1.326691132E0,9.433832245E0
4.389045574E2,2.603535919E0,8.857081604E-1,9.369316406E0
4.393050084E2,2.428699493E0,8.604107666E-1,9.466314697E0
4.397055054E2,2.512974243E0,1.105151825E0,9.316625977E0
4.401059574E2,2.661764832E0,1.247505798E0,9.965077515E0
4.405064094E2,2.427052917E0,1.153800659E0,9.147777100E0
4.409068687E2,2.727029114E0,9.136999512E-1,9.717642059E0
4.413072597E2,2.443518677E0,9.214837646E-1,9.352700958E0
4.417076905E2,2.498903503E0,7.701484680E-1,9.892777863E0
4.421081425E2,2.458038483E0,5.641767883E-1,9.602980499E0
4.425085635E2,2.579735413E0,6.819818115E-1,9.747280426E0
4.429090032E2,2.525548096E0,1.154249725E0,9.546248474E0
4.433094242E2,2.599045258E0,1.418001251E0,9.470655670E0
4.437098893E2,2.605182495E0,1.240470428E0,9.352850647E0
4.441103413E2,2.347119141E0,8.237370300E-1,9.650880890E0
4.445107623E2,2.665357361E0,9.797126770E-1,9.990973663E0
4.449112082E2,2.315834198E0,1.127754822E0,9.354497223E0
4.453116603E2,2.625839539E0,1.002615051E0,9.885592804E0
4.457121232E2,2.488425293E0,1.074914703E0,9.485624542E0
4.461125442E2,2.442021790E0,9.544152832E-1,9.454638977E0
4.465129662E2,2.626737671E0,8.529263306E-1,9.936337280E0
4.469134609E2,2.442770233E0,1.164129181E0,9.438173218E0
4.473139119E2,2.642305298E0,1.009650421E0,9.628427582E0
4.477143866E2,2.463277588E0,9.451345825E-1,9.429790649E0
4.481148386E2,2.682272186E0,1.153201904E0,9.853559418E0
4.485152896E2,2.730172577E0,1.172960815E0,9.448950806E0
4.489157424E2,2.530487823E0,1.384920044E0,9.534872131E0
4.493162244E2,2.745291138E0,1.204844513E0,9.450447693E0
4.497167216E2,2.568209381E0,6.234535217E-1,9.864786072E0
4.501172346E2,2.382745056E0,6.562353516E-1,9.557026062E0
4.505177476E2,2.629432068E0,9.834548950E-1,9.738598480E0
4.509182461E2,2.493963776E0,1.394500122E0,9.073381805E0
4.513187591E2,2.723735962E0,1.290466461E0,9.673334198E0
4.517193113E2,2.577939148E0,9.148974609E-1,9.751471710E0
4.521198243E2,2.540516968E0,7.095245361E-1,9.630523224E0
4.525203373E2,2.529589691E0,9.340576172E-1,9.683063965E0
4.529208722E2,2.611020355E0,1.091530151E0,9.626781006E0
4.533213852E2,2.516566772E0,1.171014862E0,9.357191620E0
4.537218773E2,2.453547821E0,1.100661163E0,9.484277344E0
4.541223903E2,2.571502533E0,1.111588440E0,9.589658203E0
4.545228723E2,2.444566498E0,1.075214081E0,9.416019287E0
4.549233705E2,2.693199463E0,9.470805359E-1,9.714797974E0
4.553238835E2,2.571502533E0,1.024020538E0,9.560468903E0
4.557243522E2,2.478845215E0,8.803193665E-1,9.430389404E0
4.561248342E2,2.483784943E0,9.172924805E-1,9.453142090E0
4.565252862E2,2.514620819E0,9.111552429E-1,9.560169525E0
4.569257395E2,2.494712219E0,1.022972717E0,9.576335907E0
4.573261605E2,2.543810120E0,1.116079102E0,9.341474304E0
4.577266238E2,2.646795959E0,9.262738037E-1,9.620494080E0
4.581270748E2,2.695444794E0,1.047222290E0,9.862540741E0
4.585274958E2,2.366129608E0,1.150507507E0,9.114246826E0
4.589279059E2,2.731819153E0,9.894424438E-1,9.641151123E0
4.593282969E2,2.454745331E0,8.595126343E-1,9.367370453E0
4.597286521E2,2.600841522E0,8.234376526E-1,9.861343231E0
4.601290421E2,2.287842407E0,8.255332947E-1,9.365274811E0
4.605294331E2,2.459535370E0,1.135688324E0,9.526938629E0
4.609298576E2,2.450853424E0,1.202748871E0,8.993298340E0
4.613302176E2,2.463876343E0,1.435365143E0,1.012524445E1
4.617305750E2,2.141895905E0,1.026864624E0,9.082512817E0
4.621309650E2,2.518063660E0,7.333250427E-1,1.012090347E1
4.625313870E2,2.363584900E0,8.237370300E-1,9.622589722E0
4.629317435E2,2.408042450E0,8.647517395E-1,9.339827728E0
4.633321035E2,2.607577515E0,1.161883850E0,9.238937531E0
4.637324934E2,2.614612885E0,1.237925720E0,9.238638153E0
4.641328224E2,2.719844055E0,7.726931763E-1,9.872420197E0
4.645331524E2,2.264191589E0,6.249504089E-1,9.407337341E0
4.649334760E2,2.571502533E0,9.256750488E-1,9.525890808E0
4.653338660E2,2.586172028E0,9.672885132E-1,9.362281036E0
4.657341672E2,2.696791992E0,1.063388672E0,9.868977356E0
4.661344972E2,2.503094788E0,9.413923645E-1,9.238338776E0
4.665348272E2,2.779719543E0,6.825805664E-1,9.801168365E0
4.669351589E2,2.482737122E0,8.828640747E-1,9.085207214E0
4.673354889E2,2.777474213E0,1.173110504E0,9.831405487E0
4.677358025E2,2.515818329E0,1.141526184E0,9.104966125E0
4.681361015E2,2.728675690E0,7.209008789E-1,9.864636383E0
4.685364005E2,2.451601868E0,8.442443848E-1,9.274114380E0
4.689367130E2,2.875220947E0,8.259823608E-1,1.007360184E1
4.693370120E2,2.369871826E0,1.122066650E0,9.047635345E0
4.697373100E2,2.841990051E0,1.003812561E0,9.872120819E0
4.701376090E2,2.448458405E0,9.515711975E-1,9.372908936E0
4.705378780E2,2.645448761E0,8.521778870E-1,9.633516998E0
4.709381681E2,2.596051483E0,9.217831421E-1,9.336833954E0
4.713384371E2,2.572400665E0,1.118623810E0,9.425599365E0
4.717386885E2,2.703977051E0,8.584648132E-1,9.527088318E0
4.721389265E2,2.692451019E0,7.765850830E-1,9.772278442E0
4.725391645E2,2.613265686E0,1.034648438E0,9.572593689E0
4.729394004E2,2.809956665E0,8.005352783E-1,9.617200928E0
4.733396384E2,2.051932983E0,1.060245209E0,8.957672424E0
4.737398754E2,2.610870667E0,1.133592682E0,9.690548401E0
4.741401134E2,2.316732330E0,7.250921631E-1,9.659263458E0
4.745403204E2,2.912643127E0,1.033151550E0,9.624984741E0
4.749405494E2,2.325414276E0,9.201365662E-1,8.891060944E0
4.753407574E2,2.802172852E0,7.966433716E-1,1.031819321E1
4.757409324E2,2.565964050E0,7.566764832E-1,9.381291504E0
4.761411394E2,2.648741913E0,8.439450073E-1,9.602681122E0
4.765413164E2,2.556234283E0,1.134341125E0,9.536818085E0
4.769415266E2,2.845732269E0,1.013093262E0,9.767937469E0
4.773417036E2,2.626737671E0,6.794371033E-1,9.603130188E0
4.777418498E2,2.578088837E0,7.734416199E-1,9.609117737E0
4.781419958E2,2.675835571E0,7.554789734E-1,9.467512207E0
4.785421728E2,2.503394165E0,1.000669098E0,9.440418549E0
4.789423249E2,2.618055725E0,1.233435059E0,9.619146881E0
4.793424099E2,2.545157318E0,1.025667114E0,9.262139282E0
4.797425937E2,2.713557129E0,1.006207581E0,9.680369568E0
4.801427407E2,2.618953857E0,8.517288208E-1,9.486073608E0
4.805429177E2,2.439177704E0,9.113049316E-1,9.462722168E0
4.809430799E2,2.599793701E0,1.100511475E0,9.618847504E0
4.813432569E2,2.456990662E0,1.158291321E0,9.750872955E0
4.817433949E2,2.567311249E0,9.247769165E-1,9.383686523E0
4.821435109E2,2.447260895E0,9.840536499E-1,9.731263733E0
4.825436569E2,2.338886261E0,9.610015869E-1,9.461524658E0
4.829438559E2,2.548899536E0,9.370513916E-1,9.896819458E0
4.833440029E2,2.692001953E0,1.111438751E0,9.574689331E0
4.837441383E2,2.225422211E0,1.070873108E0,9.215137024E0
4.841442543E2,2.442770233E0,1.200353851E0,9.435927887E0
4.845443702E2,2.522554321E0,1.030606842E0,9.735754395E0
4.849444775E2,2.390678558E0,9.166937256E-1,9.743687897E0
4.853445935E2,4.756957855E0,1.980381775E-1,1.047042664E1
4.857447001E2,6.267317047E0,5.680686951E-1,7.390730896E0
4.861448161E2,1.122964783E0,2.904110870E0,1.081111816E1
4.865449321E2,-2.110610962E-1,2.970872040E0,7.780071259E0
4.869450501E2,4.022135925E-1,3.992048492E0,8.897647247E0
4.873451961E2,3.797602844E-1,3.592229919E0,9.513766022E0
4.877453700E2,9.048683167E-1,3.643124084E0,8.816216583E0
4.881455470E2,2.755769348E-1,4.198319550E0,9.512867889E0
4.885457850E2,1.454375610E0,4.026925964E0,8.425978088E0
4.889459584E2,1.723815308E0,3.983665924E0,9.631121979E0
4.893461044E2,1.678010559E0,3.846700745E0,8.711135101E0
4.897462607E2,6.117778015E-1,4.473746796E0,9.026529236E0
4.901463768E2,-1.360670471E-1,4.557422791E0,8.328081665E0
4.905465228E2,9.777667236E-1,4.435127106E0,8.887468414E0
4.909466966E2,1.253493347E0,4.388274536E0,8.920549622E0
4.913469046E2,1.047521667E0,3.804638214E0,8.834029541E0
4.917471214E2,6.731501770E-1,3.965403900E0,9.265432434E0
4.921473594E2,9.132508850E-1,3.888164520E0,8.904083862E0
4.925476284E2,1.622625732E0,3.927382965E0,8.651858368E0
4.929479520E2,1.377734985E0,4.314477997E0,9.061406708E0
4.933482200E2,1.066831512E0,3.653153229E0,8.972790985E0
4.937485020E2,1.066681824E0,4.120182037E0,9.512718201E0
4.941487700E2,1.691781921E0,4.099824371E0,8.256380768E0
4.945490700E2,1.598076782E0,4.551285553E0,9.186546478E0
4.949493631E2,1.526525574E0,3.731889496E0,8.523126068E0
4.953496311E2,1.389560394E0,4.315974884E0,9.319919128E0
4.957499455E2,1.155147858E0,3.730991364E0,8.750503235E0
4.961502445E2,5.544470215E-1,3.722608795E0,9.695488129E0
4.965505435E2,5.731581116E-1,3.370391235E0,8.902437286E0
4.969508328E2,9.901908875E-1,3.742367706E0,9.815089417E0
4.973511328E2,8.930429077E-1,3.223396912E0,8.658444672E0
4.977514836E2,5.007087708E-1,3.476221161E0,1.019934036E1
4.981518136E2,-2.350112915E-2,3.196902008E0,9.433532867E0
4.985521426E2,2.180964661E-1,3.089425507E0,9.382189636E0
4.989524637E2,3.921844482E-2,2.678829346E0,9.119635620E0
4.993527628E2,-8.756790161E-2,2.741249542E0,9.938133545E0
4.997530436E2,-2.797682190E-1,2.465971985E0,9.490863647E0
5.001533426E2,-2.372566223E-1,2.363584900E0,9.618997192E0
5.005536716E2,-2.140548706E-2,2.219434662E0,9.318571930E0
5.009539889E2,8.168513489E-1,2.536175995E0,9.531728668E0
5.013543189E2,5.761518860E-1,2.529290314E0,9.787846069E0
5.017546027E2,3.025209045E-1,2.696193237E0,9.726174316E0
5.021548407E2,4.321513367E-1,2.795885925E0,9.359886017E0
5.025551097E2,6.125262451E-1,2.864443359E0,9.859097900E0
5.029553888E2,1.017583923E0,2.778222656E0,9.209748230E0
5.033556567E2,1.270857239E0,3.023562469E0,9.655970306E0
5.037558293E2,3.195854187E-1,2.514171753E0,9.615105286E0
5.041560672E2,4.105961609E-1,2.711760864E0,9.295070801E0
5.045562752E2,1.118623810E0,3.521277466E0,8.856782227E0
5.049565251E2,1.740131378E0,3.653751984E0,9.213490448E0
5.053567631E2,1.705104218E0,3.241209869E0,8.533604279E0
5.057570162E2,1.189127197E0,3.687581635E0,9.750573578E0
5.061572542E2,1.093925171E0,3.368445282E0,9.021589508E0
5.065574922E2,1.214723969E0,3.253484344E0,9.565857697E0
5.069577691E2,8.605604553E-1,3.134481812E0,9.189689941E0
5.073579771E2,1.198108521E0,3.359613647E0,9.243577881E0
5.077582030E2,1.248852997E0,2.991529083E0,9.220076752E0
5.081584410E2,2.031126251E0,3.664828949E0,9.744885406E0
5.085586490E2,2.378104706E0,3.864214325E0,8.191116486E0
5.089588746E2,1.799707489E0,4.477788391E0,9.481283569E0
5.093591126E2,1.202599182E0,4.463567963E0,7.834857330E0
5.097593559E2,-1.948947144E-1,6.004164276E0,7.845335541E0
5.101595939E2,-4.884342957E-1,5.939798126E0,7.569758606E0
5.104057479E2,-2.471360779E-1,5.710774384E0,8.363557892E0
5.106559009E2,-4.760101318E-2,5.209017792E0,8.332272949E0
5.109060635E2,-2.420466614E-1,5.132377167E0,8.301886139E0
5.111562155E2,-4.975653076E-1,5.905220032E0,7.930658112E0
