"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.920483337E1,6.049969025E0,-6.308331757E0,8.198900299E0
1.945553537E1,6.276448059E0,-4.609215088E0,9.639354858E0
1.970628537E1,4.328698425E0,-7.042255554E0,9.554780731E0
1.995698738E1,2.125430145E0,-4.069587250E0,7.868387604E0
2.020771938E1,2.127675476E0,-5.920188904E0,1.039663010E1
2.045842137E1,4.752018127E0,-6.164331207E0,7.511829071E0
2.070915975E1,3.194357300E0,-9.120234375E0,1.559187653E1
2.095986175E1,3.754043427E0,-5.066813507E0,1.105391327E1
2.121059475E1,9.245074768E0,-6.428382111E0,5.381010132E0
2.146131362E1,9.370513916E0,-2.405797119E0,4.210743713E-1
2.171204662E1,9.649982758E0,-4.662803650E0,1.946103058E0
2.196277862E1,3.131488037E0,-7.256011047E0,8.537346497E0
2.221348062E1,3.103346558E0,-6.590345306E0,1.260663437E1
2.246418363E1,5.462141418E-1,-4.665048981E0,8.646170197E0
2.271494662E1,5.452411652E0,-5.537883911E0,4.555027771E0
2.296564862E1,6.255341949E0,-6.473588104E0,6.892866211E0
2.321635062E1,2.568808136E0,-6.026767273E0,7.808362427E0
2.346710262E1,4.883145447E0,-3.222498779E0,2.999911652E0
2.371783463E1,4.993765411E0,-7.847431183E0,8.737929382E0
2.396856763E1,3.396736450E0,-4.659510498E0,7.778724060E0
2.421929963E1,3.960015106E0,-7.122937775E0,8.054001617E0
2.446999537E1,4.226760406E0,-1.014081207E1,1.058853104E1
2.472075837E1,4.653223572E0,-4.020339661E0,9.251810760E0
2.497149137E1,6.686445465E0,-6.830895081E0,5.355862427E0
2.522222337E1,4.255051575E0,-1.132544861E0,2.273921356E0
2.547294529E1,1.119372253E0,-8.342451782E0,1.048030609E1
2.572367829E1,4.100273438E0,-7.573051758E0,6.916966095E0
2.597441029E1,2.386786652E0,-3.173101501E0,3.131488037E0
2.622514329E1,7.305258636E0,-6.660848694E0,4.477638702E0
2.647591737E1,3.214864655E0,-7.292834473E0,8.178243256E0
2.672664937E1,8.821904755E0,-1.268821472E1,6.305038605E0
2.697741237E1,9.594747620E0,-9.646090851E0,7.555538177E0
2.722814437E1,7.590116272E0,-9.924960938E0,2.772833862E0
2.747886679E1,5.827232208E0,-6.387816467E0,4.721481628E0
2.772956879E1,2.267484741E0,-3.601660309E0,2.715353394E0
2.798030079E1,3.729195099E0,-6.478677521E0,5.005590820E0
2.823100279E1,4.689148865E0,-6.588998108E0,6.015091553E0
2.848173262E1,5.476810913E0,-2.683619385E0,1.086590424E0
2.873246562E1,6.884932709E0,-7.362888794E0,2.191891937E0
2.898319762E1,2.739004211E0,-5.038222961E0,2.910248108E0
2.923393062E1,4.307891693E0,-8.127199402E0,8.452922058E0
2.948469362E1,5.334007874E0,-7.148833923E0,5.727988586E0
