"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.911828674E1,4.735128403E0,-2.963403225E0,9.732694626E-1
1.917827907E1,7.121267796E0,-6.993402481E0,4.650850296E-1
1.923827167E1,7.058290243E-1,-7.927277565E0,-1.013679504E-1
1.929826413E1,-2.413214684E0,-9.405040741E0,-7.541620255E0
1.935825666E1,-3.347871780E0,-2.188032150E0,-1.007563877E1
1.941824929E1,-3.905418396E0,1.535495043E0,1.241302490E0
1.947824316E1,-2.309686899E0,1.665605307E0,-3.130548477E0
1.953823742E1,-6.639590740E0,-4.069115639E0,-4.324152946E0
1.959823175E1,1.994368076E0,-4.578620434E0,-2.917824173E1
1.965822608E1,5.044237614E0,-3.137345695E1,-8.037609100E0
1.971822024E1,1.820361900E1,-2.078280258E1,-7.185977936E0
1.977821318E1,-1.310347557E1,-4.657972336E0,5.444728374E0
1.983820557E1,3.378706932E0,-4.913868904E-1,1.012147522E1
1.989819797E1,6.265494347E0,-1.181833267E1,1.137875080E1
1.995819050E1,5.159324646E0,-9.916591644E0,3.186096191E0
2.001818303E1,8.956295967E0,-6.019173622E0,6.148557663E-1
2.007817550E1,6.002132416E0,-1.038902664E1,-2.361177444E0
2.013816796E1,-2.422847509E0,-8.171813965E0,-1.084954739E1
2.019816042E1,-5.888379097E0,-2.109471560E0,-1.603610039E1
2.025815275E1,3.415122032E0,8.895904541E0,-1.205399704E1
2.031814518E1,-7.271308899E-1,7.066838741E0,-8.639690399E0
2.037813778E1,3.542622805E0,-6.124751568E-1,-1.516585350E0
2.043813024E1,-9.560380578E-1,-7.473179817E0,-1.050344467E1
2.049812281E1,-9.401733398E0,-1.746664619E1,1.092853546E0
2.055811597E1,-6.955428123E0,-9.129192352E0,7.587985039E0
2.061810920E1,-2.552255392E-1,-9.239492416E-1,4.628208160E0
2.067810227E1,2.321380377E0,-2.345017433E0,1.490321159E-1
2.073809546E1,2.524572134E0,-6.498314857E0,-8.294415474E-1
2.079808850E1,-2.509739876E0,-8.931760788E0,5.572471619E0
2.085808099E1,1.166215658E0,-5.514571667E-1,3.942938805E0
2.091807332E1,4.717883110E0,1.883464098E0,2.644284248E0
2.097806592E1,8.627282381E-1,-5.181423187E0,-1.257518005E1
2.103805839E1,-5.111625671E0,-7.319827557E0,-1.365773773E1
2.109805098E1,-7.199919701E0,2.367097855E0,-7.573523521E0
2.115804344E1,4.842452049E0,-1.439899683E0,-1.279713440E1
2.121803591E1,-6.145391464E0,5.425884724E-1,-9.960225105E0
2.127802817E1,8.041627407E-1,-1.917501450E1,3.818862915E0
2.133802067E1,-4.878466606E0,-1.596492004E1,5.849397182E0
2.139801313E1,-1.711509109E0,1.012541771E0,8.739052773E0
2.145800566E1,-9.171465635E-1,-7.613401413E0,1.522987270E1
2.151799819E1,-1.076971245E1,-1.291242695E1,1.549264336E1
2.157799113E1,-3.526875973E0,7.845907211E-1,1.007922268E1
2.163798512E1,4.926364422E0,9.249446869E0,-1.610515118E0
2.169797966E1,1.027616620E0,4.917591095E0,-5.586596966E0
2.175797419E1,-5.658731937E0,7.814601421E0,-7.789680481E0
2.181796872E1,-1.311608887E1,-4.308495522E0,-1.845422745E0
2.187796286E1,5.090079308E-1,-1.874131393E1,-4.187890053E0
2.193795569E1,-8.431209564E0,-5.071939945E0,-1.842257690E1
2.199794808E1,1.500371695E-1,-9.205489159E0,-1.850904846E1
2.205794061E1,3.010449409E-1,-1.282615566E1,-2.941709757E0
2.211793314E1,5.405021667E0,-7.098766327E0,-1.566457510E0
2.217792561E1,3.150030136E0,-2.241149902E1,1.603771591E1
2.223791824E1,-7.073636055E0,-1.203285789E1,1.663605499E1
2.229791064E1,-7.709557533E0,-3.616387367E0,1.484300995E1
2.235790297E1,-1.058456612E1,3.920444012E0,7.978928089E0
2.241789540E1,-1.143059731E0,9.537685394E0,5.973257542E0
2.247788799E1,-3.977026343E-1,-2.267146111E-1,-4.689350128E-1
2.253788042E1,-4.879670143E0,-6.035246372E0,6.460771561E-1
2.259787302E1,-7.297008514E0,-1.806764841E0,-9.696416855E0
2.265786568E1,-5.472201347E0,1.168355274E1,-1.243083000E1
2.271785955E1,1.662945938E1,5.054002762E0,-9.267802238E0
2.277785381E1,-6.554445267E0,4.151392937E0,-8.651045799E0
2.283784821E1,-1.957553625E0,2.815141201E0,-1.324543571E1
2.289784251E1,7.875280380E-1,-2.685181808E1,1.276154804E1
2.295783664E1,-2.081573868E1,-3.105392838E1,-1.324696541E0
2.301782947E1,-1.099927711E1,-4.417741776E0,5.294744492E0
2.307782180E1,-7.286767960E0,5.109652519E0,6.000027180E0
2.313781423E1,-6.517168999E0,8.843259811E0,-9.699678421E-2
2.319780673E1,-5.766625404E-1,5.175371647E0,-2.800822735E0
2.325779926E1,6.648995399E0,-8.309033394E0,-8.890532494E0
2.331779179E1,-3.327102423E0,-1.947634697E0,3.043489456E-1
2.337778432E1,-9.903203964E0,1.263573265E1,-4.587979317E0
2.343777662E1,-2.224411011E0,2.194508743E1,-1.859007835E1
2.349776895E1,-4.122114182E0,6.648579836E-1,-9.542369843E-2
2.355776144E1,-5.014784813E0,-6.756774902E1,-1.621603584E1
2.361775397E1,-7.205118179E0,-1.458779144E1,-4.834327698E0
2.367774644E1,6.965322018E0,-9.948482513E0,-4.225087166E0
2.373773907E1,2.167026758E0,-1.267240810E1,-4.677460194E0
2.379773223E1,-1.753165722E0,-4.017995834E0,-9.486484528E-1
2.385772540E1,-1.780885458E0,2.878225565E0,-1.650418758E0
2.391771846E1,-6.904215813E0,5.084870815E0,-2.525981903E0
