"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.011816539E1,-2.585838318E0,-1.070132136E0,-8.059004545E-1
2.017015862E1,-5.444687843E0,2.047113180E0,-6.079801321E-1
2.022215194E1,-7.732988834E0,2.367817640E0,7.450863719E-1
2.027414573E1,-5.888175964E0,1.533986449E0,1.507446170E0
2.032614192E1,-2.382420063E0,-2.985194683E0,3.351958096E-1
2.037813595E1,1.552773714E0,-2.195956707E0,1.601519465E0
2.043012931E1,2.448912859E0,-1.699323297E0,2.639379501E0
2.048212264E1,2.232666731E0,-2.357836008E0,1.836702585E0
2.053411590E1,1.216186881E0,-3.322068453E-1,4.323233962E-1
2.058610936E1,1.975492477E0,-7.585907578E-1,7.805166245E-1
2.063810258E1,2.748236895E0,-2.001701593E0,1.489120245E0
2.069009644E1,3.685914993E0,-1.743916392E0,5.044054985E-1
