"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.317263666E2,-2.294265747E0,7.755088806E0,-4.504779053E1
3.319759696E2,2.260452271E0,1.028423309E1,-4.474114990E1
3.322255796E2,3.703674316E0,1.017453766E1,-4.472448730E1
3.324751826E2,6.930862427E0,1.487715912E1,-4.339367676E1
3.327247856E2,5.651382446E0,1.187039948E1,-4.446051025E1
3.329743896E2,5.585540771E0,1.170604706E1,-4.475396729E1
3.332239961E2,5.459884644E0,1.092836761E1,-4.479272461E1
3.334735991E2,6.399002075E0,1.197402191E1,-4.501397705E1
3.337232031E2,4.192596436E0,1.210338593E1,-4.458367920E1
3.339728061E2,6.034576416E0,1.057154083E1,-4.508245850E1
3.342224187E2,8.053298950E0,1.255281830E1,-4.412127686E1
3.344720217E2,5.905212402E0,1.396495819E1,-4.413464355E1
3.347216557E2,6.940780640E0,1.312802887E1,-4.387445068E1
3.349712587E2,6.950637817E0,1.038545990E1,-4.466601562E1
3.352208743E2,1.354841614E1,1.336957550E1,-4.244561768E1
3.354704773E2,9.526046753E0,1.188518524E1,-4.359124756E1
3.357200803E2,5.358428955E0,1.581641388E1,-4.342901611E1
3.359696843E2,6.810241699E0,7.809791565E0,-4.498858643E1
3.362193229E2,9.683059692E0,1.113637543E1,-4.386804199E1
3.364689269E2,8.776229858E0,7.839851379E0,-4.455603027E1
3.367185299E2,8.669448853E0,1.094342804E1,-4.406719971E1
3.369681329E2,8.701232910E0,8.026222229E0,-4.451104736E1
3.372177153E2,7.713973999E0,5.647727966E0,-4.481396484E1
3.374673193E2,9.864166260E0,8.884788513E0,-4.426110840E1
3.377169523E2,8.699157715E0,7.185966492E0,-4.467791748E1
3.379665563E2,7.016494751E0,6.468589783E0,-4.500543213E1
3.382161781E2,6.170059204E0,4.749061584E0,-4.498040771E1
3.384657811E2,1.100212097E1,7.225410461E0,-4.393469238E1
3.387154151E2,9.300872803E0,7.600471497E0,-4.406854248E1
3.389650181E2,7.584014893E0,1.036521149E1,-4.371612549E1
3.392146000E2,7.710418701E0,8.042396545E0,-4.414013672E1
3.394642030E2,1.116166687E1,9.670326233E0,-4.330560303E1
3.397138060E2,1.000788879E1,9.693946838E0,-4.371734619E1
3.399634400E2,9.122375488E0,1.250597382E1,-4.264685059E1
3.402130540E2,9.320663452E0,1.147606659E1,-4.314959717E1
3.404626570E2,9.299224854E0,1.281586456E1,-4.221563721E1
3.407122610E2,1.356140137E1,1.442736053E1,-4.095422363E1
3.409618950E2,1.155465698E1,1.532415009E1,-4.043023682E1
3.412115081E2,7.962127686E0,1.728462982E1,-4.011718750E1
3.414611111E2,5.729629517E0,9.757804871E0,-4.206878662E1
3.417107141E2,9.281417847E0,1.115248871E1,-4.062286377E1
3.419603481E2,7.131607056E0,1.092424774E1,-4.081842041E1
3.422099320E2,6.000198364E0,1.260060883E1,-3.941223145E1
3.424595360E2,3.757705688E0,1.086864471E1,-4.000775146E1
3.427091690E2,2.880126953E0,1.103284454E1,-3.855261230E1
3.429587730E2,5.029235840E0,9.433418274E0,-3.838153076E1
3.432083822E2,5.531570435E0,1.134679413E1,-3.683593750E1
3.434579852E2,7.453536987E0,1.548526764E1,-3.552056885E1
3.437076192E2,5.837951660E0,1.182227325E1,-3.754083252E1
3.439572222E2,7.534957886E0,1.658605194E1,-3.647045898E1
3.442068373E2,3.768249512E0,1.826299286E1,-3.668426514E1
3.444564703E2,2.283523560E0,1.610933685E1,-3.847155762E1
3.447060743E2,-1.520553589E0,1.105977631E1,-4.013977051E1
3.449556773E2,-1.738708496E0,5.709526062E0,-4.151849365E1
3.452052681E2,-1.894226074E-1,4.027915955E0,-4.186883545E1
3.454549021E2,-3.446380615E0,1.440523529E1,-3.953985596E1
3.457045051E2,-3.570922852E0,9.927421570E0,-4.195086670E1
3.459541091E2,-2.040191650E0,8.625846863E0,-4.234191895E1
3.462037232E2,-4.567092896E0,4.208580017E0,-4.293408203E1
3.464533572E2,-1.558578491E1,1.349422455E1,-3.826647949E1
3.467029602E2,-2.402465820E0,1.141048431E1,-4.242309570E1
3.469525632E2,-2.407211304E0,5.451530457E0,-4.299456787E1
3.472021662E2,2.310012817E0,2.612312317E0,-4.352441406E1
3.474517801E2,-3.145446777E-1,-2.991432190E0,-4.333056641E1
3.477014131E2,-7.423065186E0,-5.737358093E0,-4.171490479E1
3.479510171E2,-9.867462158E0,-7.464256287E0,-4.110552979E1
3.482006201E2,-1.038934326E1,-7.605140686E0,-4.076605225E1
3.484502060E2,6.442413330E-1,-2.006759644E-1,-4.338409424E1
3.486998100E2,2.324935913E0,5.645439148E0,-4.288275146E1
3.489494130E2,8.463439941E-1,2.993476868E0,-4.318798828E1
3.491990470E2,-7.185256958E0,-3.936836243E0,-4.164801025E1
3.494486672E2,-7.695480347E0,-4.028251648E0,-4.130377197E1
3.496982702E2,-5.230026245E0,-4.281303406E0,-4.168084717E1
3.499478732E2,-2.662338257E0,-2.338508606E0,-4.256817627E1
3.501974772E2,-6.527893066E0,-2.574790955E0,-4.339312744E1
3.504470658E2,-8.720733643E0,-4.746955872E0,-4.454803467E1
3.506966688E2,-5.002655029E0,-5.547538757E0,-4.710394287E1
3.509463028E2,-6.868835449E0,-1.067665863E1,-4.654888916E1
3.511959057E2,-9.791915894E0,-1.047858429E1,-4.742456055E1
3.514455350E2,-1.473713684E1,-1.634371185E1,-4.333300781E1
