"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.299730063E1,-4.592218876E0,-2.420611858E0,4.168432236E0
1.304929522E1,-3.526766777E0,-3.340013266E0,4.764606953E0
1.310128848E1,-5.552323341E0,-6.974522591E0,-9.696813226E-1
1.315328181E1,-1.331216812E0,-2.777358770E0,2.185972929E0
1.320527517E1,-4.300117493E0,-3.612960577E0,-1.249811459E1
1.325726856E1,4.173221111E0,8.379961550E-2,-6.059909344E0
1.330926182E1,1.735849261E0,2.921015322E-1,2.224281311E0
1.336125521E1,-7.120573044E0,-3.397475958E0,1.050607777E1
1.341324940E1,-1.596981287E0,-1.517491341E1,1.221559048E1
1.346524286E1,-1.148054790E1,-1.988684654E1,2.007120514E1
1.351718989E1,-1.189475727E1,-9.931451797E0,1.194024849E1
1.356918319E1,-1.047495270E1,-7.874769688E0,8.602629662E0
1.362117654E1,-1.053241444E1,-9.871595383E0,1.064494610E1
1.367316997E1,-1.106633854E1,-9.261054993E0,3.723097324E0
1.372516343E1,-7.541965485E0,-4.896292210E0,1.987248063E0
1.377715695E1,-3.541132450E0,1.577827096E0,2.545114040E0
1.382915101E1,-3.703943014E0,2.423006058E0,1.793311834E0
1.388114420E1,-3.782954216E0,2.051893473E0,1.369525194E0
1.393313756E1,-4.094209969E-1,5.746259689E-1,3.203539610E0
1.398513098E1,5.614574432E0,2.648067951E0,-1.128661156E1
1.403712657E1,4.350397110E0,7.518022656E-1,1.491633177E0
1.408912160E1,3.591412306E-2,-2.128510237E0,5.250644684E0
1.414111492E1,1.687963724E0,-5.217124939E0,3.550709486E0
1.419310825E1,-6.644112587E0,-3.691492844E1,1.765298843E1
1.424510154E1,-8.571503639E0,-2.207521439E1,2.002092552E1
1.429709500E1,-9.167677879E0,-1.310147190E1,9.296969414E0
1.434908826E1,-1.123154354E1,-6.148497581E0,8.540378571E0
1.440108178E1,-1.149491310E1,-5.092622280E0,6.160469055E0
1.445307597E1,-1.016369629E1,-4.862771988E0,2.834821463E0
1.450506929E1,-6.658478260E0,-2.561874151E0,3.577046633E0
1.455706262E1,-6.337645531E0,-1.652049571E-1,1.395862222E0
1.460905595E1,-6.838048935E0,-4.549122155E-1,-9.337671995E-1
1.466104927E1,-3.296916485E0,-1.115732074E0,3.342407703E0
1.471304276E1,7.067899227E0,2.657644987E0,-5.308107376E0
1.476503599E1,9.445414543E0,7.087053657E-1,-4.972908974E0
1.481702968E1,4.826858044E0,1.017566800E0,-1.300091267E0
1.486902360E1,-9.093455315E0,-1.097056675E1,1.361863518E1
1.492101696E1,-3.600989342E0,-1.631458855E1,1.396101665E1
1.497301035E1,-1.363778973E1,-2.435695839E1,2.071526527E1
1.502500361E1,-6.993676662E0,-8.056735039E0,1.114774323E1
1.507699980E1,-7.884346962E0,-6.919454098E0,9.292180061E0
1.512899845E1,-7.345634937E0,-4.793338299E0,7.546754360E0
1.518099361E1,-1.036481571E1,-1.465296149E0,5.324867249E0
1.523298707E1,-7.826884270E0,-2.899466753E0,4.898686409E0
1.528498030E1,-2.214704275E0,-2.921015263E0,6.004841328E0
1.533697366E1,-3.806896925E0,-5.480494976E0,1.079817891E0
1.538896702E1,-1.446141958E0,3.759011328E-1,7.355212212E0
1.544096028E1,2.035133600E0,2.298503816E-1,-1.562743187E1
1.549295367E1,4.764606953E-1,1.721483588E0,-2.030344963E0
1.554494749E1,1.015172482E0,-1.977671027E0,1.083169937E1
1.559694131E1,-3.996044636E0,-8.593051910E0,8.636149406E0
1.564893464E1,-2.105525208E1,-2.622449112E1,1.353483582E1
1.570092800E1,-1.549335194E1,-8.413481712E0,9.320911407E0
1.575292146E1,-1.036721039E1,-1.027143860E1,1.243586349E1
1.580491475E1,-1.146139336E1,-5.889915943E0,7.170853138E0
1.585690791E1,-1.002243423E1,-5.451763630E0,6.526793003E0
1.590890137E1,-8.854028702E0,-4.884320736E0,1.857957244E0
1.596089532E1,-5.365570068E0,-3.579440832E0,2.023162127E0
1.601288898E1,-4.783761024E0,-3.040729046E0,1.288119793E0
1.606488250E1,-5.413455486E0,-3.026363373E0,8.715160489E-1
1.611687583E1,-4.450956821E0,4.357580245E-1,8.142929077E0
1.616887085E1,3.878725290E0,4.419831276E0,-9.737515450E0
1.622086638E1,1.230178356E1,5.056708336E0,-8.447001457E0
1.627285973E1,6.237085819E0,1.721483588E0,6.275394440E0
1.632485303E1,-9.203592300E0,-8.248276711E0,1.571601963E1
1.637684638E1,-2.394274712E0,-1.980544090E1,1.301767254E1
1.642883971E1,-1.274233055E1,-2.156762695E1,1.487323475E1
1.648083307E1,-9.790189743E0,-8.542772293E0,5.956955910E0
1.653282640E1,-9.586676598E0,-7.688016415E0,7.752661705E0
1.658482058E1,-7.173247337E0,-6.246663094E0,6.304125786E0
1.663681400E1,-5.825270653E0,-5.224307537E0,7.740690231E0
1.668880740E1,-5.621757030E0,-4.958543301E0,1.031453609E1
1.674080072E1,-4.223500729E0,-4.685595989E0,3.402264595E0
1.679279398E1,-8.906702042E0,3.007209063E0,-2.518777132E0
1.684478744E1,2.571451187E0,2.023162127E0,-1.350610447E1
1.689678084E1,1.055875206E1,2.334417820E0,5.966532707E0
1.694877406E1,1.063058019E0,1.793311834E0,-8.739103317E0
1.700076818E1,-4.120546818E0,-2.956929445E0,6.500456333E0
1.705276177E1,-7.805335999E0,-1.447578526E1,1.515097141E1
1.710475506E1,-3.634509087E0,-2.210155106E1,2.371529198E1
1.715674869E1,-1.041749001E1,-1.306316376E1,1.412382698E1
1.720874371E1,-9.634561539E0,-5.188393593E0,6.988888264E0
1.726074237E1,-9.890748978E0,-6.778192043E0,7.012830734E0
1.731273909E1,-7.855615616E0,-4.613767624E0,5.442186832E0
1.736473279E1,-7.309720993E0,-1.173194647E0,5.183605194E0
1.741672608E1,-6.131737709E0,2.018373728E0,2.267378330E0
1.746871951E1,-5.372752666E0,2.542719841E0,1.060663700E0
1.752071273E1,-4.410254002E0,3.447755575E-1,1.007989645E0
1.757270616E1,-4.060689926E0,-2.609759569E0,4.283357620E0
1.762469974E1,3.270579338E0,-5.899493217E0,-4.285751820E0
1.767669376E1,3.371139050E0,-2.116539001E0,-1.170800400E1
1.772868709E1,9.720755816E-1,-8.425453186E0,8.023215294E0
1.778068048E1,5.437397957E0,-2.206324196E1,1.113337803E1
1.783267374E1,-9.924268723E0,-2.433061981E1,1.758115959E1
1.788466717E1,-8.933039665E0,-1.012059975E1,1.391552544E1
1.793666046E1,-9.883566856E0,-7.417463303E0,1.202883625E1
1.798865395E1,-1.250050831E1,-7.575485706E0,9.402317047E0
1.804064751E1,-1.099450970E1,-6.799740314E0,3.519583941E0
1.809264150E1,-8.952193260E0,-6.217931747E0,4.491659641E0
1.814463472E1,-7.099024773E0,-1.078141975E1,-1.455719113E0
1.819662811E1,-4.707144260E0,-5.382329941E0,-8.308133483E-1
1.824862164E1,-2.490045786E0,1.723877907E0,-2.382303476E0
1.830061669E1,9.294574738E0,3.390293121E0,-9.996097565E0
1.835261538E1,1.277106190E1,6.265817165E0,-4.800520897E0
1.840461144E1,8.190814018E0,2.906649590E0,-3.747040033E0
1.845660476E1,-9.490905762E0,-9.110215187E0,1.896505165E1
1.850859816E1,-2.518777132E0,-2.472806931E1,1.309668350E1
1.856059155E1,-9.019232750E0,-2.529551315E1,1.949418640E1
1.861258481E1,-5.789356709E0,-1.023791885E1,8.557138443E0
1.866457837E1,-6.919454098E0,-6.517216206E0,8.990502357E0
1.871657160E1,-7.905895233E0,-5.238673210E0,7.221132755E0
1.876856545E1,-5.688796997E0,-8.365595818E0,5.643305779E0
1.882055917E1,-2.343995094E0,-4.970514297E0,5.803721905E0
1.887255243E1,-2.559479713E0,-3.217905283E0,3.557892323E0
1.892454602E1,-4.285751820E0,1.793311834E0,4.051113129E0
1.897653925E1,2.818061352E0,-2.418217510E-1,-1.842155075E1
1.902853244E1,-8.786988258E-1,-6.009629965E-1,3.275367975E0
1.908052600E1,2.672010660E0,-8.212362528E-1,-4.625739098E0
1.913251923E1,-8.413481712E0,-6.917059898E0,1.119084072E1
1.918451328E1,1.836408734E0,-2.256125069E1,7.151699066E0
1.923650694E1,-7.561120033E0,-2.480708122E1,2.073920822E1
1.928850019E1,-7.034379482E0,-1.047734642E1,9.809344292E0
1.934049355E1,-7.498868465E0,-7.039167881E0,9.500482559E0
1.939248778E1,-8.375173569E0,-8.808537483E0,9.632167816E0
1.944448400E1,-6.605803967E0,-6.581861496E0,8.537983894E0
1.949647753E1,-7.443800449E0,-4.144489765E0,4.972908974E0
1.954847078E1,-6.447782040E0,-8.691217303E-1,5.480494976E0
1.960046418E1,-3.873936653E0,-6.608198285E-1,-2.897072434E-1
1.965245757E1,-1.039115310E0,9.409499764E-1,-2.925803900E0
1.970445100E1,2.485257149E0,1.053480864E0,-1.956122518E0
1.975644439E1,3.232270956E0,4.632921696E0,-5.248250484E0
1.980843864E1,4.034353256E0,1.292908430E0,-6.847625732E0
1.986043186E1,-1.721483588E0,-2.487651587E0,6.083852291E0
1.991242532E1,-1.255557728E1,-2.411274147E1,9.938634872E0
1.996441848E1,-7.161275864E0,-3.126444054E1,2.309517479E1
2.001641191E1,-6.732700825E0,-1.429142666E1,1.262261677E1
2.006840517E1,-8.487704277E0,-8.221940041E0,8.758256912E0
2.012039853E1,-8.722343445E0,-7.190007210E0,8.322499275E0
2.017239225E1,-9.567522049E0,-8.281796455E0,5.293741703E0
2.022438627E1,-9.986519814E0,-5.217124939E0,4.517996788E0
2.027637953E1,-7.649707794E0,-2.846792698E0,1.082212210E0
2.032837302E1,-7.168458939E0,-9.481328130E-1,-9.744698405E-1
2.038036625E1,-6.943397224E-2,2.300898075E0,6.871568561E-1
2.043236064E1,4.601796150E0,1.877111435E0,-1.412622184E-1
2.048435932E1,6.469330311E0,4.642498970E0,-9.007262230E0
2.053635595E1,6.960156918E0,1.247417212E0,-1.604164094E-1
2.058834981E1,-1.240234375E0,2.552296877E0,5.760625362E0
2.064034297E1,2.916226625E0,-1.321639657E0,-3.938581944E0
2.069233626E1,-1.303922081E1,-3.788940048E1,1.505041122E1
2.074432958E1,-9.239506721E0,-2.281504440E1,2.061949539E1
2.079434812E1,-1.093704700E1,-1.443508244E1,7.458166122E0
2.084634161E1,-1.241431522E1,-6.612987041E0,8.269824982E0
2.089833500E1,-1.032650757E1,-6.519610405E0,6.179623127E0
