"Time (s)","Pressure (hPa)"
8.039102417E1,1.022087646E3
8.049101214E1,1.022094971E3
8.059100004E1,1.022343994E3
8.069098794E1,1.022343994E3
8.079097610E1,1.022306641E3
8.089096434E1,1.022213135E3
8.099095254E1,1.022213135E3
8.109094074E1,1.022082764E3
8.119092900E1,1.022070801E3
8.129091724E1,1.022070801E3
8.139090540E1,1.022257324E3
8.149089357E1,1.022186279E3
8.159088170E1,1.022186279E3
8.169086970E1,1.022204590E3
8.179085780E1,1.022133545E3
8.189084604E1,1.022133545E3
8.199083427E1,1.022150146E3
8.209082250E1,1.022331543E3
8.219081070E1,1.022305664E3
8.229079893E1,1.022212402E3
8.239078717E1,1.022236816E3
8.249077537E1,1.022160889E3
8.259076357E1,1.022089355E3
8.269075153E1,1.022133301E3
8.279073940E1,1.022297363E3
8.289072747E1,1.022291504E3
8.299071573E1,1.022205078E3
8.309070393E1,1.022182861E3
8.319069213E1,1.022183350E3
8.329068036E1,1.022074951E3
8.339066860E1,1.022071777E3
8.349065680E1,1.022203369E3
8.359064500E1,1.022177246E3
8.369063320E1,1.022128906E3
8.379062113E1,1.022164551E3
8.389060903E1,1.022121582E3
8.399059716E1,1.022079102E3
8.409058540E1,1.022118896E3
8.419057363E1,1.022293945E3
8.429056183E1,1.022233154E3
8.439055003E1,1.022186523E3
8.449053826E1,1.022180908E3
8.459052650E1,1.022090576E3
8.469051470E1,1.022133545E3
8.479050290E1,1.022340576E3
8.489049100E1,1.022249756E3
8.499047910E1,1.022203857E3
8.509046733E1,1.022138672E3
8.519045556E1,1.022088867E3
8.529044373E1,1.022111084E3
8.539043193E1,1.022355957E3
8.549042016E1,1.022245361E3
8.559040839E1,1.022214600E3
8.569039659E1,1.022179688E3
8.579038479E1,1.022172119E3
8.589037283E1,1.022345703E3
8.599036069E1,1.022307861E3
8.609034859E1,1.022240234E3
8.619033679E1,1.022198730E3
8.629032493E1,1.022126709E3
8.639031309E1,1.022161865E3
8.649030126E1,1.022251465E3
8.659028946E1,1.022210693E3
8.669027766E1,1.022200439E3
8.679026582E1,1.022199707E3
