,Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
314,1.55965625888e+18,-1.912778854,1.869742393,-7.269496918
315,1.55965625894e+18,-0.9600944519,-1.945994377,-5.679397583
316,1.559656259e+18,-0.3563220501,-1.478220582,-4.192762852
317,1.55965625906e+18,0.3053090572,0.5798627138,-5.396896362
318,1.55965625912e+18,1.034275174,0.9729192853,-1.66785717
319,1.55965625918e+18,0.2294799089,4.41975832,0.4466333389
320,1.55965625924e+18,1.820978642,6.37036562,8.705764771
321,1.5596562593e+18,5.565011024,5.270321369,11.45664978
322,1.55965625936e+18,6.108738899,4.351614475,7.591578484
323,1.55965625942e+18,4.903193474,1.089939356,3.514569283
324,1.55965625948e+18,2.541360378,0.547267437,0.5490474701
325,1.55965625954e+18,1.954064131,0.9148554802,-1.422729969
326,1.5596562596e+18,-0.3457649946,-0.4720406532,-1.907709122
327,1.55965625966e+18,-0.3472383618,0.7206411362,-2.807732105
328,1.55965625972e+18,-0.1432478726,1.028439999,-4.750408649
329,1.55965625978e+18,-1.877010465,0.8074707985,-5.792709351
330,1.55965625984e+18,0.8807723522,0.3196911812,-3.280551672
331,1.5596562599e+18,0.1500968933,-5.671627045,-3.988347292
332,1.55965625996e+18,0.5880522728,-9.969140053,-7.718084335
333,1.55965626002e+18,13.37958527,-20.87648582,11.70241356
334,1.55965626008e+18,-4.365446568,-8.955275536,2.950913906
335,1.55965626014e+18,-5.654947758,-2.709307194,0.1542701721
336,1.5596562602e+18,-6.837557316,1.022563934,1.563845158
337,1.55965626026e+18,-10.03637123,6.063066959,6.182774544
338,1.55965626032e+18,-13.0273304,9.423471451,2.12853241
339,1.55965626038e+18,-13.30456066,8.867061615,-1.468470097
340,1.55965626044e+18,-11.54132938,7.699607849,-1.793959618
341,1.5596562605e+18,1.124934912,-6.197669983,7.822216034
342,1.55965626056e+18,17.87379456,-22.02891159,0.7965049744
343,1.55965626062e+18,0.4048199654,-3.3646276,-6.237099648
344,1.55965626068e+18,-1.286751628,-1.177779794,-8.878974915
345,1.55965626074e+18,-2.519253731,2.377414942,-5.120173454
346,1.5596562608e+18,-1.069286823,3.044693708,-5.370660782
347,1.55965626086e+18,-1.269207239,3.472753763,-3.746888161
348,1.55965626092e+18,0.1643664539,4.248763084,-2.305753708
349,1.55965626098e+18,-0.6207399368,3.469464064,-1.031361103
350,1.55965626104e+18,-1.476815939,4.521874428,0.2065925598
351,1.5596562611e+18,-1.154580474,5.8546772,1.750244141
352,1.55965626116e+18,-0.6422841549,6.607931137,6.427958965
353,1.55965626122e+18,0.1409769058,2.807127476,6.042868137
354,1.55965626128e+18,-1.405879259,0.7372598648,1.90561676
355,1.55965626134e+18,-1.889027596,0.4873251915,1.225371838
356,1.5596562614e+18,-2.456624985,0.7284417152,0.3710613251
357,1.55965626146e+18,-1.923185349,0.6923642159,1.175409794
358,1.55965626152e+18,-0.8973791003,3.691093445,2.616676807
359,1.55965626158e+18,-0.1104575396,4.901032925,4.637306213
360,1.55965626164e+18,-1.371835232,-0.9121952057,1.178654671
361,1.5596562617e+18,0.04847973585,-6.352375984,-4.104172707
362,1.55965626176e+18,0.3716667891,-13.17544556,-8.587885857
363,1.55965626182e+18,5.886306763,-11.05901051,-11.36010551
364,1.55965626188e+18,-16.80672073,-10.62677193,-5.40627718
365,1.55965626194e+18,4.546165466,-0.7723622322,-11.71310616
366,1.559656262e+18,-0.0597679615,-3.152234554,-4.480784416
367,1.55965626206e+18,-0.7925951481,2.921751499,-1.627779961
368,1.55965626212e+18,-4.358087063,4.948007584,4.429455757
369,1.55965626218e+18,-6.414217949,6.404517174,8.116306305
370,1.55965626224e+18,-10.45541763,6.598530769,9.202548027
371,1.5596562623e+18,-16.06707764,10.58036041,7.230434418
372,1.55965626236e+18,-16.79393768,0.9182984829,4.360243797
373,1.55965626242e+18,5.027992249,-19.8514328,-1.361414909
374,1.55965626248e+18,5.930171013,-16.53708458,-4.03554821
375,1.55965626254e+18,-2.258168221,-4.217149258,-8.150208473
376,1.5596562626e+18,0.2266409397,-2.797395229,-8.171562195
377,1.55965626266e+18,-3.428740263,1.854832411,-5.717899799
378,1.55965626272e+18,-3.420210361,3.827768803,-2.023470402
379,1.55965626278e+18,-4.793449402,6.224392891,-4.583454132
380,1.55965626284e+18,-2.539719343,6.925774574,-0.125831604
381,1.5596562629e+18,-0.2998371124,6.916515827,3.673630714
382,1.55965626296e+18,0.3100264072,7.418169975,4.625552177
383,1.55965626302e+18,1.557264805,4.840716362,4.539740562
384,1.55965626308e+18,0.6878423691,2.482459784,2.422727585
385,1.55965626314e+18,1.403594971,1.921733856,1.496222496
386,1.5596562632e+18,1.768555641,-0.3494753838,1.802637577
387,1.55965626326e+18,1.195829391,-0.9357175827,0.7131085396
388,1.55965626332e+18,1.389407873,0.6570124626,0.5032987595
389,1.55965626338e+18,1.178120852,1.490381718,-0.8502440453
390,1.55965626344e+18,1.151278257,3.486692429,-0.07854938507
391,1.5596562635e+18,1.156360865,3.8494277,-1.294101715
392,1.55965626356e+18,-2.717468739,2.356308937,-4.757639885
393,1.55965626362e+18,-4.565309048,-2.335279465,-4.309224129
394,1.55965626368e+18,-4.108231544,-5.391716957,-3.629733562
395,1.55965626374e+18,-4.175423622,-10.39634895,-7.412669182
396,1.5596562638e+18,9.667850494,-17.53228569,3.285422802
397,1.55965626386e+18,-10.05927849,10.55521584,-6.487251759
398,1.55965626392e+18,-1.26789403,2.206774235,-6.210644245
399,1.55965626398e+18,-2.73330307,2.073478222,-0.7751569748
400,1.55965626404e+18,-2.969053268,5.029223919,6.060909271
401,1.5596562641e+18,-3.314661026,4.765220642,12.38426971
402,1.55965626416e+18,-2.873130322,2.587860107,7.14264679
403,1.55965626422e+18,-7.563725948,1.264454126,6.048046112
404,1.55965626428e+18,-7.595393181,2.38044548,8.396300316
405,1.55965626434e+18,-11.25449848,6.609928131,2.395132065
406,1.5596562644e+18,-7.216027737,-7.020217419,4.887516975
407,1.55965626446e+18,5.470519543,-9.954979897,-2.836763859
408,1.55965626452e+18,14.49276733,-7.658240318,-5.396661758
409,1.55965626458e+18,-2.706311703,-4.383316517,-9.215530396
410,1.55965626464e+18,-2.288763046,-1.624023438,-6.089293003
411,1.5596562647e+18,-4.239962101,1.412484884,-3.601405621
412,1.55965626476e+18,-1.66410625,2.398590326,-0.5333690643
