,Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
259,1.5596535316e+18,2.007757187,-1.013329983,-0.5214753151
260,1.55965353166e+18,-0.3528513908,-0.4532196522,-4.23622036
261,1.55965353172e+18,3.07817626,1.809286714,-5.358025551
262,1.55965353178e+18,3.956590652,5.01167202,-13.32260036
263,1.55965353184e+18,4.585704803,5.135493279,-13.14377785
264,1.5596535319e+18,5.535598755,5.749534607,-14.06441116
265,1.55965353196e+18,-3.085235596,-7.55756712,3.320206642
266,1.55965353202e+18,-4.364163399,-11.83519173,8.246702194
267,1.55965353208e+18,-2.536918879,-12.43007183,0.5246560574
268,1.55965353214e+18,-2.573885918,-4.267046928,1.612295866
269,1.5596535322e+18,-0.6309430599,-4.043441772,5.532522202
270,1.55965353226e+18,1.154649854,0.1849093437,3.475557327
271,1.55965353232e+18,0.6413779259,1.749621391,0.01870727539
272,1.55965353238e+18,0.6893045902,3.532133102,-3.934398651
273,1.55965353244e+18,-0.4593858719,2.104404449,-3.948794365
274,1.5596535325e+18,-0.6097307205,2.812541008,-1.749660969
275,1.55965353256e+18,0.9195539951,4.374135971,-4.817576408
276,1.55965353262e+18,3.160404444,3.547044754,-7.006183624
277,1.55965353268e+18,4.563411713,2.791400433,-8.503790855
278,1.55965353274e+18,-0.8184185028,-5.423316002,2.233574867
279,1.5596535328e+18,0.7641699314,1.68631959,-1.081367493
280,1.55965353286e+18,2.081993103,-15.10993767,-1.884164333
281,1.55965353292e+18,-8.292192459,-9.493975639,10.24142647
282,1.55965353298e+18,-1.23324728,-0.4891781807,7.665682316
283,1.55965353304e+18,0.4984703064,0.6315355301,4.543833256
284,1.5596535331e+18,1.065811634,-0.002660751343,3.793973923
285,1.55965353316e+18,2.044032097,-0.7695841789,1.781142235
286,1.55965353322e+18,0.1280596256,-0.4769438505,-1.889512062
287,1.55965353328e+18,0.5963499546,-1.737573624,-5.020761013
288,1.55965353334e+18,0.4768099785,2.569422245,-3.434798241
289,1.5596535334e+18,2.596008301,1.411892056,-8.834559441
290,1.55965353346e+18,4.205330849,-3.696597576,-12.8835659
291,1.55965353352e+18,1.851499796,-6.269253731,-15.20622826
292,1.55965353358e+18,-0.7249011993,-10.85978317,-3.712786198
293,1.55965353364e+18,-3.242439747,-10.80552483,1.785793781
294,1.5596535337e+18,1.206365943,-9.249580383,8.063732147
295,1.55965353376e+18,-1.915757537,-3.75170517,11.806427
296,1.55965353382e+18,-2.498989344,-1.700575829,10.71837807
297,1.55965353388e+18,-2.878774881,0.3817510605,9.561950684
298,1.55965353394e+18,0.4551227093,1.69471693,5.781878471
299,1.559653534e+18,1.834542751,0.16142416,1.603184223
300,1.55965353406e+18,1.600756288,-0.71342659,-4.099048138
301,1.55965353412e+18,-0.5925750732,1.996173024,-4.944523811
302,1.55965353418e+18,2.692565203,5.969484329,-10.6327076
303,1.55965353424e+18,8.303754807,9.213152885,-14.63652229
304,1.5596535343e+18,4.782114506,6.175540924,-9.725076675
305,1.55965353436e+18,1.201579571,1.933406353,0.7343797684
306,1.55965353442e+18,-5.641919136,-12.15237904,11.64432526
307,1.55965353448e+18,4.471061707,-17.9399662,1.705449939
308,1.55965353454e+18,-5.138301373,-5.605242729,-0.9613214731
309,1.5596535346e+18,-4.031643867,-2.633112907,6.499509335
310,1.55965353466e+18,2.777428389,0.3143606186,7.449511528
311,1.55965353472e+18,0.9462869167,2.769183636,1.314443111
312,1.55965353478e+18,1.333269119,0.6202321053,-0.5009503365
313,1.55965353484e+18,-0.5575752258,0.9555597305,-5.734658241
314,1.5596535349e+18,3.837981701,4.638805389,-2.218398094
315,1.55965353496e+18,5.12280798,8.462215424,-14.25017643
316,1.55965353502e+18,6.689059258,7.598950386,-10.79248714
317,1.55965353508e+18,4.474416256,5.577227116,-5.69814539
318,1.55965353514e+18,-5.437709808,-9.87987709,12.71099186
319,1.5596535352e+18,2.157003641,-11.43560791,-0.2310009003
320,1.55965353526e+18,-4.821681499,-8.586464882,2.503687143
321,1.55965353532e+18,-5.105638504,-2.139569283,2.80899334
322,1.55965353538e+18,-2.415069818,-1.561174393,3.377609491
323,1.55965353544e+18,-0.2752015591,0.8411922455,2.385531902
324,1.5596535355e+18,-1.253184557,2.748470306,1.791323185
325,1.55965353556e+18,0.7137093544,3.314168215,0.395128727
326,1.55965353562e+18,2.643567562,4.77390337,-0.6544795036
327,1.55965353568e+18,2.68692565,5.188351631,0.9689331055
328,1.55965353574e+18,5.395929813,4.214090824,0.9148759842
329,1.5596535358e+18,2.007219315,4.691096306,-5.698208809
330,1.55965353586e+18,4.663167,5.008091927,-11.74375725
331,1.55965353592e+18,-1.616483569,-1.057265997,-9.07888031
332,1.55965353598e+18,-3.085923195,-6.02847147,3.753009796
333,1.55965353604e+18,2.243558645,-7.071097374,-11.10397911
334,1.5596535361e+18,-5.983790398,-9.410655022,2.74890089
335,1.55965353616e+18,4.09244442,-2.106377602,6.717268944
336,1.55965353622e+18,-5.134786606,-0.8773832321,6.869864464
337,1.55965353628e+18,-2.092378139,1.404774666,5.861885071
338,1.55965353634e+18,-0.9391407967,0.7619919777,3.229681015
339,1.5596535364e+18,-3.8215065,1.147219181,4.47402668
340,1.55965353646e+18,0.1068785191,2.445225716,-4.597261906
341,1.55965353652e+18,1.158480883,4.26594305,-8.529522896
342,1.55965353658e+18,1.56812644,3.314733028,-9.645318031
343,1.55965353664e+18,1.056015491,0.808049798,-8.86152935
344,1.5596535367e+18,1.907004833,0.6498011351,-9.482313156
345,1.55965353676e+18,1.897765398,-1.648819208,-5.718011856
346,1.55965353682e+18,-2.164741278,-4.392726421,2.962537766
347,1.55965353688e+18,-0.3580608368,-7.851210117,-4.46583271
348,1.55965353694e+18,-4.529770851,-12.83817387,6.861467838
349,1.559653537e+18,-0.2372801304,-2.60686779,6.090285301
350,1.55965353706e+18,-0.73178792,-1.978384972,8.41629982
351,1.55965353712e+18,1.90158987,-0.4931287766,5.01447916
352,1.55965353718e+18,1.871326685,-1.868861198,3.075205326
353,1.55965353724e+18,2.859742641,-2.158945084,2.349000454
354,1.5596535373e+18,-1.069928169,2.350286961,-4.217488289
355,1.55965353736e+18,4.148599625,3.618581057,-7.440493107
356,1.55965353742e+18,3.32837677,3.347467422,-10.64737892
357,1.55965353748e+18,4.447129726,2.231135368,-11.62282467
358,1.55965353754e+18,4.889801979,1.256835699,-7.880174637
359,1.5596535376e+18,1.217917442,-2.45290184,1.672230244
360,1.55965353766e+18,-2.716132164,-10.8423214,8.507642746
361,1.55965353772e+18,1.457202911,-12.19591331,1.927235365
362,1.55965353778e+18,-5.533987045,-5.442558289,0.4863539934
363,1.55965353784e+18,0.007617235184,-3.39791584,6.437712669
364,1.5596535379e+18,1.159766912,-1.083996773,5.428027153
365,1.55965353796e+18,-0.462574482,0.816839695,3.440440655
366,1.55965353802e+18,1.693234921,2.862412214,1.631705284
367,1.55965353808e+18,1.430248499,3.071263313,-2.196605682
368,1.55965353814e+18,2.194767475,0.3858423233,-2.67856741
369,1.5596535382e+18,3.153924227,0.1955762506,-6.500898361
370,1.55965353826e+18,5.679615974,1.424848676,-14.98045158
371,1.55965353832e+18,5.201933384,1.475583076,-12.08903313
372,1.55965353838e+18,2.134302139,-0.3391461372,-3.92616415
373,1.55965353844e+18,-6.042506218,-6.168307781,7.775934696
374,1.5596535385e+18,8.574033737,-10.79755211,-3.256249905
375,1.55965353856e+18,-9.229265213,-6.539525032,2.697459221
376,1.55965353862e+18,-1.602562189,-1.901916504,5.510855675
377,1.55965353868e+18,0.6860573292,0.5162367821,4.407227993
378,1.55965353874e+18,-0.4514160156,0.4991030693,3.659101963
379,1.5596535388e+18,-0.3670992851,1.20512104,0.2770795822
380,1.55965353886e+18,1.081888914,1.939069033,-3.433655262
381,1.55965353892e+18,1.689273834,5.907832146,-3.904684067
382,1.55965353898e+18,6.772654533,9.996203423,-14.50676823
383,1.55965353904e+18,5.044188023,6.784337997,-9.47655201
384,1.5596535391e+18,-1.552853823,1.451243877,0.5110988617
385,1.55965353916e+18,-4.38521719,-10.80541801,5.925592899
386,1.55965353922e+18,-3.39192462,-14.65781689,3.469221115
387,1.55965353928e+18,-4.76355648,-1.330949783,3.102277756
