"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.996832564E1,1.373999977E1,1.727999878E1,-3.552000046E1
2.002831810E1,1.542000008E1,2.526000023E1,-3.017999840E1
2.008831043E1,1.500000000E1,3.185999870E1,-2.465999985E1
2.014830286E1,1.385999966E1,3.552000046E1,-2.189999962E1
2.020829546E1,1.247999954E1,3.755999756E1,-1.926000023E1
2.026828792E1,1.115999985E1,3.845999908E1,-1.985999870E1
2.032828049E1,1.109999943E1,3.791999817E1,-2.069999886E1
2.038827372E1,1.163999939E1,3.618000031E1,-2.327999878E1
2.044826795E1,1.338000011E1,3.365999985E1,-2.471999931E1
2.050826242E1,1.685999870E1,2.957999992E1,-2.537999916E1
2.056825705E1,2.081999969E1,2.550000000E1,-2.700000000E1
2.062825151E1,2.693999863E1,1.907999992E1,-2.592000008E1
2.068824544E1,3.245999908E1,1.284000015E1,-2.273999977E1
2.074823811E1,3.504000092E1,4.799999714E0,-2.147999954E1
2.080823061E1,3.384000015E1,-5.639999866E0,-2.376000023E1
2.086822304E1,2.993999863E1,-1.488000011E1,-2.418000031E1
2.092821560E1,2.453999901E1,-2.147999954E1,-2.405999947E1
2.098820796E1,2.321999931E1,-2.489999962E1,-2.226000023E1
2.104820049E1,2.795999908E1,-2.405999947E1,-1.577999973E1
2.110819286E1,3.329999924E1,-2.243999863E1,-8.039999962E0
2.116818526E1,3.725999832E1,-1.997999954E1,-4.920000076E0
2.122817775E1,3.887999725E1,-1.181999969E1,-1.175999928E1
2.128817028E1,3.900000000E1,-3.839999914E0,-1.259999943E1
2.134816281E1,4.079999924E1,6.779999733E0,-1.115999985E1
2.140815534E1,3.965999985E1,1.602000046E1,-5.159999847E0
2.146814821E1,3.977999878E1,1.752000046E1,-3.000000000E0
2.152814214E1,4.127999878E1,1.181999969E1,-4.619999886E0
2.158813647E1,4.086000061E1,2.700000048E0,-1.061999989E1
2.164813080E1,3.804000092E1,-1.134000015E1,-1.703999901E1
2.170812513E1,2.784000015E1,-2.429999924E1,-2.195999908E1
2.176811903E1,1.403999996E1,-3.377999878E1,-2.207999992E1
2.182811176E1,1.799999923E-1,-3.786000061E1,-1.847999954E1
2.188810409E1,-7.859999657E0,-3.786000061E1,-1.517999935E1
2.194809659E1,-8.159999847E0,-3.654000092E1,-1.637999916E1
2.200808902E1,1.019999981E0,-3.450000000E1,-2.310000038E1
2.206808158E1,9.359999657E0,-3.059999847E1,-2.609999847E1
2.212807401E1,8.760000229E0,-3.863999939E1,-1.673999977E1
2.218806657E1,1.679999948E0,-4.086000061E1,-9.059999466E0
2.224805887E1,-6.599999666E-1,-4.223999786E1,-4.440000057E0
2.230805133E1,-1.860000014E0,-4.259999847E1,-5.579999924E0
2.236804380E1,-1.139999986E0,-3.918000031E1,-1.361999989E1
2.242803639E1,4.380000114E0,-3.341999817E1,-2.519999886E1
2.248802882E1,1.325999928E1,-2.076000023E1,-3.150000000E1
2.254802145E1,2.831999969E1,-7.559999943E0,-2.868000031E1
2.260801462E1,3.227999878E1,-1.139999986E0,-2.495999908E1
2.266800782E1,3.089999962E1,-5.579999924E0,-2.765999985E1
2.272800091E1,2.393999863E1,-1.583999920E1,-3.137999916E1
2.278799404E1,9.420000076E0,-2.795999908E1,-2.969999886E1
2.284798708E1,-5.579999924E0,-3.636000061E1,-2.250000000E1
2.290797947E1,-1.776000023E1,-3.791999817E1,-9.059999466E0
2.296797187E1,-2.034000015E1,-3.725999832E1,6.299999714E0
2.302796437E1,-1.968000031E1,-3.809999847E1,1.188000011E1
2.308795687E1,-1.847999954E1,-3.827999878E1,1.038000011E1
2.314794946E1,-1.415999985E1,-4.115999985E1,5.460000038E0
2.320794199E1,-1.115999985E1,-4.145999908E1,3.000000000E0
2.326793432E1,-8.159999847E0,-4.134000015E1,2.279999971E0
2.332792665E1,-7.679999828E0,-4.050000000E1,-1.019999981E0
2.338791918E1,-7.440000057E0,-3.995999908E1,-8.039999962E0
2.344791162E1,-5.039999962E0,-3.575999832E1,-1.607999992E1
2.350790408E1,4.739999771E0,-3.245999908E1,-2.285999870E1
