"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.258096004E1,-1.271256328E0,9.591622949E-1,-7.112163901E-1
1.263295340E1,-1.997575164E0,1.868129730E0,-1.846814871E0
1.268494675E1,-2.579118967E0,2.444786549E0,-3.325108528E0
1.273693998E1,-2.304840326E0,2.304287672E0,-4.550504208E0
1.278893663E1,-1.763613820E0,3.097801447E0,-5.216958523E0
1.284093509E1,-1.058064461E0,2.367206812E0,-5.051414013E0
1.289293011E1,6.902319193E-1,3.375745058E0,-3.038613081E0
1.294492341E1,2.141036749E0,7.178704739E-1,-8.883672357E-1
1.299691676E1,3.134914637E0,-1.390225410E0,1.180022478E0
1.304891009E1,3.646208763E0,-4.238079071E0,2.572184324E0
1.310090362E1,4.535017490E0,-7.070661068E0,1.610071540E0
1.315289671E1,3.753721237E0,-5.886193752E0,9.674413204E-1
1.320489010E1,2.195403814E0,-4.697449684E0,4.030018747E-1
1.325688425E1,5.094158053E-1,-6.965592861E0,-2.056952477E0
1.330887774E1,-2.812469482E0,-1.745748997E0,-3.580450535E0
1.336087107E1,-1.698251247E0,3.149725199E0,-4.169324875E0
1.341286440E1,-4.057412624E0,5.937102795E0,-1.446698070E0
1.346485772E1,3.513651133E0,-5.686116815E-1,3.143343210E0
1.351685111E1,3.135525465E0,-3.393252611E0,1.278371692E0
1.356884441E1,2.053683043E0,1.687026471E-1,1.486065865E0
1.362083777E1,3.542560339E-1,2.289626598E0,9.711065292E-1
1.367283182E1,-1.074557781E0,2.400193453E0,4.646992385E-1
1.372482541E1,-2.486267328E0,2.174784184E0,2.313487232E-1
1.377681880E1,-3.222970963E0,1.706250429E0,-4.577072859E-1
1.382881206E1,-3.867433548E0,1.825980067E0,-5.432283878E-1
1.388080738E1,-3.547951221E0,1.376383305E0,-6.641797423E-1
1.393280281E1,-3.152721405E0,2.464334249E0,-9.213539958E-1
1.398479607E1,-2.364705086E0,3.316491127E0,-8.651544452E-1
1.403678950E1,-1.744066000E0,3.599321842E0,-7.716920376E-1
1.408878279E1,-1.007362604E0,1.839419127E0,-8.950867653E-1
1.414077611E1,-8.167726398E-1,6.396797299E-1,-7.460356355E-1
1.419276951E1,-6.768845320E-1,4.839091301E-1,-5.401740670E-1
1.424476286E1,-4.013842642E-1,6.500644684E-1,-2.921628058E-1
1.429675708E1,-1.332144290E-1,1.002857462E-1,-2.726151049E-1
1.434875048E1,1.642769277E-1,-7.503257692E-2,-7.835996151E-2
1.440074377E1,4.599356949E-1,3.858835623E-2,9.146057814E-2
1.445273709E1,7.421554327E-1,1.415374782E-2,2.728875279E-1
1.450473045E1,8.001877069E-1,2.547307871E-3,4.995185435E-1
1.455672381E1,9.052564502E-1,-1.813231409E-1,7.218735218E-1
1.460871710E1,1.024375200E0,-1.119612217E0,9.094091058E-1
1.466071076E1,1.470306873E0,-1.647399664E0,9.827129245E-1
1.471270498E1,1.734811544E0,-1.516674519E0,1.180022478E0
1.476469844E1,2.051239729E0,-1.566154718E0,1.533102512E0
1.481669150E1,2.139204264E0,-1.764074922E0,1.705977440E0
1.486868496E1,2.244884014E0,-1.969936490E0,1.252715468E0
1.492068058E1,1.806282759E0,-1.558824182E0,5.654920340E-1
1.497267907E1,1.576597452E0,-9.528459311E-1,-9.332188405E-3
1.502467560E1,9.076999426E-1,-1.804392099E0,-8.297241926E-1
1.507666912E1,-1.191645339E-1,-1.994371176E0,-1.223121405E0
1.512866265E1,-1.434357405E0,1.670209527E0,-1.883157045E-1
1.518065604E1,-3.795962334E0,3.293278217E0,1.198348403E0
1.523264917E1,3.896862268E-1,-2.767115831E0,-9.909926057E-1
1.528464253E1,-4.273048401E0,1.433804512E0,1.754588261E-2
1.533663618E1,-5.177739620E0,2.946306944E0,-1.951272845E0
1.538863007E1,-4.698210239E0,7.495420456E0,-3.021508694E0
1.544062366E1,-3.162495136E0,2.637820005E0,-3.732555866E0
1.549261686E1,-1.521711230E0,5.504934192E-1,-1.409435272E0
1.554461018E1,7.537618876E-1,1.918220758E0,4.188843369E-1
1.559660347E1,2.086669922E0,-2.802833021E-1,1.948490977E0
1.564859687E1,3.350549936E0,-1.713373184E0,3.278344393E0
1.570059026E1,3.980352163E0,-3.511149645E0,3.914866209E0
1.575258421E1,4.223476410E0,-5.665060520E0,2.591732025E0
1.580457784E1,3.484940529E0,-5.106118679E0,8.122815490E-1
1.585657126E1,1.646235943E0,-3.038950682E0,-1.895374358E-1
1.590856459E1,-7.019299865E-1,-1.640680194E0,-1.465023994E0
1.596055804E1,-3.129508495E0,-3.676370382E-1,-2.447295427E0
1.601255347E1,-2.970683575E0,8.883019686E-1,-3.343434811E0
1.606455219E1,-7.003005028E0,-5.023652077E0,-1.205096692E-1
1.611654791E1,8.301200271E-1,4.281047344E0,-1.780841470E0
1.616854120E1,-8.760265708E-1,1.216947436E0,3.402961254E0
1.622053453E1,-6.945996284E-1,7.844548225E-1,6.204699278E-1
1.627252786E1,-1.513159037E0,1.650661707E0,8.006750941E-1
1.632452112E1,-1.761170268E0,7.154270411E-1,-6.003400311E-2
1.637651461E1,-1.737957358E0,9.603840113E-1,-2.402392626E-1
1.642850794E1,-1.279808521E0,1.061787605E0,-6.797525287E-2
1.648050182E1,-8.112748265E-1,1.069728851E0,-3.437766433E-2
1.653249558E1,-5.150051713E-1,7.343639135E-1,4.198049009E-2
1.658448890E1,-3.073110282E-1,6.445666552E-1,-1.760984063E-1
1.663648233E1,-2.386956103E-2,4.338181615E-1,-2.032776177E-2
1.668847572E1,2.241417170E-1,-4.048998058E-1,2.814396620E-1
1.674046892E1,2.278069109E-1,-6.510784626E-1,4.304907918E-1
1.679246231E1,2.339155674E-1,-3.505328000E-1,6.418501735E-1
1.684445577E1,1.966527998E-1,-2.534052134E-1,5.960353017E-1
1.689644999E1,1.716073155E-1,-8.053036779E-2,5.544964671E-1
1.694844324E1,1.819920391E-1,-1.758253425E-1,3.706260026E-1
1.700043650E1,1.453401148E-1,-1.184040084E-1,2.612811327E-1
1.705243013E1,1.819920391E-1,-2.921768464E-2,5.847385526E-2
1.710442442E1,6.776022911E-2,1.735895723E-1,-1.608267725E-1
1.715642071E1,-2.448042482E-2,2.334543765E-1,-3.110996187E-1
1.720841404E1,-4.524984211E-2,-2.371989749E-2,-5.145177841E-1
1.726040740E1,-5.746714771E-2,1.038470946E-4,-4.754223526E-1
1.731240059E1,5.248859897E-2,1.338833272E-1,-4.277748764E-1
1.736439408E1,8.975137025E-2,5.688194036E-1,-2.976605892E-1
1.741638737E1,9.586003423E-2,8.821932077E-1,-2.158046365E-1
1.746838070E1,4.943427071E-2,8.547043204E-1,-1.186770722E-1
1.752037479E1,8.506298065E-3,2.053545713E-1,5.053260550E-2
1.757236828E1,-7.396051288E-2,7.462941110E-2,1.641535312E-1
1.762436160E1,-6.968445331E-2,1.723678410E-1,3.779563904E-1
1.767639653E1,-5.319108814E-2,1.320507377E-1,5.508312583E-1
1.772838979E1,-5.685628206E-2,-1.770470738E-1,7.066018581E-1
1.778038301E1,-3.360216916E-1,7.789570093E-1,4.292690456E-1
1.783237644E1,6.584669352E-1,1.451519608E0,9.026896358E-1
1.788436983E1,9.113650918E-1,2.517803311E-1,1.610992104E-1
1.793636398E1,1.111316606E-1,2.261239886E-1,4.066670537E-1
1.798835761E1,-1.649794281E-1,2.884322405E-1,1.568231732E-1
1.804035070E1,-3.341891170E-1,3.678447306E-1,-2.035873383E-1
1.809234403E1,-1.753641367E-1,-1.061867028E-1,-6.159213781E-1
1.814433875E1,2.149787396E-1,7.129836082E-1,-5.108525753E-1
1.819633764E1,4.513836205E-1,1.373328805E0,-1.516637951E-1
1.824833396E1,1.353020787E0,1.544982076E0,4.879121184E-1
1.830032749E1,2.183186531E0,-3.043941408E-2,1.252715468E0
1.835232085E1,1.972438097E0,-1.627241254E0,1.504391789E0
1.840431404E1,1.657842398E0,9.090713263E-1,2.864788771E0
1.845630743E1,8.881522417E-1,-2.494669914E0,2.200778246E0
1.850830079E1,-1.264949143E-1,-2.029801369E0,-1.556653857E0
1.856029415E1,-1.188178658E0,4.347528145E-2,-3.398102820E-1
1.861228764E1,-1.186957002E0,1.372107148E0,-4.351052642E-1
1.866428176E1,-1.284695387E0,2.088041306E0,-1.201741099E0
1.871627515E1,-7.807316184E-1,1.701363564E0,-4.980243742E-1
1.876826838E1,-2.828764319E-1,-1.754301190E0,1.822041869E0
1.882026180E1,1.745196223E0,-3.540471077E0,2.939314365E0
1.887225506E1,3.061610937E0,-4.422560692E0,3.958848476E0
1.892424842E1,3.736616850E0,-6.087168694E0,3.504364729E0
1.897624182E1,3.096430063E0,-6.271038532E0,1.887404442E0
1.902823547E1,1.114172339E0,-5.756690502E0,-6.825056672E-1
1.908022936E1,-2.408076763E0,-2.589964867E0,-3.014178276E0
1.913222279E1,-4.008543491E0,2.653702497E0,-3.463164330E0
1.918421611E1,-3.197314501E0,-1.781790018E0,-2.826031685E0
1.923621014E1,5.216330886E-1,1.328459072E1,2.893499613E0
1.928820659E1,2.859414339E0,-2.078059912E0,2.804313183E0
1.934020009E1,2.169136763E0,-5.369401932E0,8.599290848E-1
1.939219354E1,5.026962757E-1,-6.419155002E-1,1.693760157E0
1.944418680E1,-9.688780904E-1,1.118598104E0,1.018143177E0
1.949618020E1,-1.905334473E0,3.458535671E-1,1.690404713E-1
1.954817346E1,-3.114236832E0,-5.032491088E-1,-3.416428864E-1
1.960016685E1,-4.236396313E0,-2.729529142E-1,-5.597218275E-1
1.965216061E1,-4.753799438E0,8.101111650E-1,-1.129048228E0
1.970415442E1,-4.838098526E0,1.081335306E0,-1.753352404E0
1.975614782E1,-4.481352806E0,-4.021326080E-2,-2.121093273E0
1.980814118E1,-4.382392883E0,1.105159044E0,-2.062450171E0
1.986013454E1,-3.446547508E0,1.574303627E0,-1.336742282E0
1.991212783E1,-2.826519251E0,1.357446432E0,-1.199908614E0
1.996412119E1,-2.399524450E0,6.256299019E-1,-9.451777339E-1
2.001611445E1,-1.726350904E0,-5.426315963E-2,-7.270988822E-1
2.006810844E1,-9.762085080E-1,-5.588378310E-1,-3.740187287E-1
2.012010216E1,-4.362035990E-1,-1.042032242E0,-7.591649890E-2
2.017209548E1,1.581682861E-1,-1.029814959E0,3.040416837E-1
2.022408891E1,6.700733900E-1,-8.166229725E-1,4.982968569E-1
2.027608293E1,1.112950683E0,1.619831324E-1,6.247459054E-1
2.032808148E1,1.418994188E0,8.809715509E-1,6.760585904E-1
2.038007881E1,1.652344704E0,1.424030781E0,7.475298643E-1
2.043207317E1,1.661507726E0,1.530321240E0,1.192239761E0
2.048406656E1,1.339581609E0,1.574303627E0,1.665049434E0
2.053605996E1,1.415328979E0,2.559018373E0,2.079826832E0
