,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
177,1.55965412725e+18,3.100585938,5.332049847,0.7972934842
178,1.55965412731e+18,8.947404861,12.90274715,2.722290516
179,1.55965412736e+18,17.79185677,31.29077721,5.487678051
180,1.55965412741e+18,26.05928612,37.17829895,4.817280769
181,1.55965412746e+18,13.16611671,12.82373619,20.84216309
182,1.55965412751e+18,-0.5746259689,-68.3182373,-16.00812149
183,1.55965412757e+18,-12.69923401,-22.95151901,5.59781456
184,1.55965412762e+18,9.050358772,1.891477108,-5.906675816
185,1.55965412767e+18,3.268185139,15.35927296,-7.510839939
186,1.55965412772e+18,-7.455771923,12.29938984,-5.013611317
187,1.55965412777e+18,-0.3112557232,11.19562912,-0.102953814
188,1.55965412783e+18,1.587404251,10.51804924,3.565075159
189,1.55965412788e+18,3.081431627,7.314509392,5.272192955
190,1.55965412793e+18,1.460507631,5.38711834,6.100612164
191,1.55965412798e+18,-0.7925049663,3.052700281,6.929031372
192,1.55965412803e+18,-0.9792584181,3.0119977,5.935407162
193,1.55965412809e+18,-0.651242733,2.516382933,6.83086586
194,1.55965412814e+18,-1.731060743,4.585036278,5.188393593
195,1.55965412819e+18,-1.565855742,4.822069645,5.988081455
196,1.55965412824e+18,-4.972908974,6.981705189,7.115784645
197,1.55965412829e+18,-1.88668859,8.092648506,8.01124382
198,1.55965412835e+18,-3.198751211,6.289760113,8.703188896
199,1.5596541284e+18,-5.317684174,7.053533554,6.926637173
200,1.55965412845e+18,-6.23469162,5.190787792,7.561120033
201,1.5596541285e+18,-7.515628815,4.805309772,4.726298332
202,1.55965412855e+18,-11.56195259,3.816473961,5.243461609
203,1.55965412861e+18,-8.681640625,2.58581686,6.201171875
204,1.55965412866e+18,-10.95859623,0.2346389294,4.235472202
205,1.55965412871e+18,-9.447808266,0.0,4.010410309
206,1.55965412876e+18,-9.656110764,-0.5578660369,2.303292274
207,1.55965412881e+18,-9.653716087,-1.642472506,2.35596633
208,1.55965412887e+18,-11.34886265,-2.865947008,1.415016413
209,1.55965412892e+18,-10.72395706,-2.391880512,1.359948039
210,1.55965412897e+18,-9.921875,-2.33441782,2.106961727
211,1.55965412902e+18,-10.16130257,-2.116539001,1.118126392
212,1.55965412907e+18,-8.803748131,-2.492439985,3.404658794
213,1.55965412913e+18,-8.427846909,-2.683982134,3.426207304
214,1.55965412918e+18,-7.465348721,-2.090201855,2.097384691
215,1.55965412923e+18,-5.995264053,-2.059076309,0.3280156553
216,1.55965412928e+18,-5.609786034,-3.66802907,1.63289547
217,1.55965412933e+18,-3.572257996,-5.248250484,3.0957973
218,1.55965412938e+18,-5.470917702,-8.906702042,5.62175703
219,1.55965412944e+18,-6.962551117,-9.660899162,4.513207912
220,1.55965412949e+18,-7.635342598,-9.49569416,4.479688168
