"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.497270546E1,-1.790293306E-1,-8.832072616E-1,2.600593865E-1
1.502469999E1,3.347083330E-1,-1.097620964E0,1.867555529E-1
1.507669342E1,5.637827516E-1,-1.543552637E0,4.811925888E-1
1.512868664E1,6.230367422E-1,-1.805002928E0,4.231604040E-1
1.518068004E1,7.048926950E-1,-2.184961081E0,4.677535594E-1
1.523267330E1,6.841232181E-1,-2.721911669E0,3.144263923E-1
1.528466662E1,6.951188445E-1,-3.633322477E0,2.906026542E-1
1.533666081E1,5.252982974E-1,-3.992511511E0,3.675716519E-1
1.538865433E1,5.187772959E-2,-2.981529236E0,5.404465199E-1
1.544064766E1,-2.407267094E-1,-9.797239900E-1,2.056923807E-1
1.549264108E1,-3.079219162E-1,-1.066466928E0,-1.266183108E-1
1.554463431E1,-3.708409965E-1,-9.803348780E-1,-1.455551386E-1
1.559662773E1,-3.696192801E-1,-3.450350165E-1,-6.614265591E-2
1.564862103E1,-2.700482607E-1,-2.729529142E-1,-5.087102577E-2
1.570061478E1,-2.676047981E-1,-1.544450521E-1,1.204809546E-2
1.575260870E1,-3.164739907E-1,-1.953730285E-1,-1.177564915E-2
1.580460220E1,-1.881923079E-1,-4.048998058E-1,-6.186660007E-2
1.585659539E1,-9.961685538E-2,-5.930463076E-1,-4.720583186E-2
1.590858868E1,-1.313818395E-1,-1.516674519E0,1.189495176E-1
1.596058260E1,4.324467778E-1,-5.719427109E0,-6.220300198E-1
1.601258096E1,-5.052313805E-1,-4.662019730E0,-1.854756117E0
1.606457821E1,-4.381782055E0,-6.675718427E-1,-6.056287289E0
1.611657218E1,-4.938280106E0,1.098439574E0,-7.149735928E0
1.616856533E1,-1.099603295E0,6.879668236E0,-8.027549744E0
1.622055856E1,1.687774897E0,4.023873329E0,5.547098160E0
1.627255232E1,1.089737773E0,-4.677291393E0,5.275263309E0
1.632454538E1,2.235308737E-1,-9.449046850E-1,-1.324524999E0
1.637653867E1,-7.960032225E-1,2.074602365E0,1.676655889E0
1.642853259E1,-1.146639943E0,-3.077722490E-1,6.479588151E-1
1.648052635E1,-9.377239347E-1,-2.029190540E0,1.484844208E0
1.653251984E1,-9.102350473E-1,-1.528280973E0,1.533713341E0
1.658451310E1,-2.761569023E-1,1.086833119E0,1.573419690E0
1.663650633E1,-4.704120457E-1,3.414840460E0,1.758511782E0
1.668849965E1,-3.470172584E-1,5.460628510E0,1.016310573E0
1.674049304E1,-7.966140509E-1,5.772169590E0,3.529108763E-1
1.679248640E1,-1.033629775E0,4.886415005E0,-5.731608272E-1
1.684448012E1,-5.479919314E-1,3.772196770E0,-1.324524999E0
1.689647404E1,-1.110598922E0,3.670793295E0,-1.276266694E0
1.694846750E1,-6.481738091E-1,4.491796017E0,-1.355068326E0
1.700046073E1,-9.853714705E-1,3.985388756E0,-1.077735424E0
1.705245442E1,-2.645504773E-1,2.747164726E0,-6.122561693E-1
1.710445054E1,-5.333311558E-1,2.023900509E0,-5.560565591E-1
1.715644474E1,-3.848909438E-1,4.674157798E-1,3.187024593E-1
1.720843816E1,-3.317456245E-1,-1.385625601E-1,8.141141534E-1
1.726043132E1,-2.144595236E-1,4.990769085E-3,7.518059015E-1
1.731242482E1,-8.068002760E-2,2.872105241E-1,5.147902369E-1
1.736441808E1,5.798638240E-2,2.774366736E-1,1.592666209E-1
1.741641143E1,2.133446932E-2,3.495187759E-1,-2.949074097E-2
1.746840529E1,-1.930792332E-1,1.075837493E0,-2.988823354E-1
1.752039934E1,-2.749351859E-1,1.353170395E0,-3.691318035E-1
1.757239260E1,-3.189174831E-1,5.620998740E-1,-3.385885656E-1
1.762438573E1,-3.665649593E-1,-6.648045778E-2,-2.610086799E-1
1.767635257E1,-4.899597466E-1,-1.721601635E-1,-3.437766433E-2
1.772834599E1,-5.339420438E-1,-3.816869259E-1,3.770443797E-2
1.778033915E1,-3.567911088E-1,-2.509617507E-1,6.336077303E-2
1.783233248E1,-1.161102131E-1,-2.454639673E-1,4.298799038E-1
1.788432650E1,-1.959350146E-2,-3.633609712E-1,6.265785694E-1
1.793632012E1,1.950187236E-2,-2.552378178E-1,4.616449177E-1
1.798831351E1,-6.907358766E-2,2.090197653E-1,-6.614265591E-2
1.804030684E1,-1.715004072E-2,2.780475318E-1,-1.528855264E-1
1.809230026E1,1.013578176E-1,1.659720764E-2,4.381308705E-2
1.814429812E1,1.092990637E-1,-1.028086152E-2,-9.302072972E-2
1.819629600E1,1.764942408E-1,-3.028853238E-1,-9.668592364E-2
1.824829013E1,1.850463599E-1,-5.221859217E-1,1.326982584E-2
1.830028353E1,1.899332702E-1,-2.521834970E-1,-8.141428232E-2
1.835227682E1,3.279888332E-1,1.048855577E-2,-2.268002182E-1
1.840427018E1,3.011107445E-1,3.702881634E-1,-2.897193432E-1
1.845626367E1,2.644588351E-1,3.037038743E-1,-7.897082716E-2
1.850825690E1,1.196837798E-1,-1.550559253E-1,8.290845901E-2
1.856025019E1,6.409504265E-2,-6.486350894E-1,3.455805182E-1
1.861224441E1,6.714936346E-2,-4.030672014E-1,5.997004509E-1
1.866423790E1,5.248859897E-2,-2.509617507E-1,9.533914328E-1
1.871623119E1,2.072360367E-2,-9.204701185E-1,7.182083130E-1
1.876822448E1,-3.608686477E-2,-1.033480048E0,3.095394671E-1
1.882021784E1,-1.545947194E-1,-1.733818799E-1,-1.357813030E-1
