"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.582898987E1,-3.507027626E-1,-1.688582897E-1,-2.278475285E0
1.588898220E1,8.665084839E-1,1.143455505E-1,-2.436345577E0
1.594897457E1,1.701919079E0,1.414470673E-1,-2.248016357E0
1.600896733E1,1.502818108E0,9.302258492E-1,-9.402275085E-3
1.606895980E1,4.725914001E0,1.296932697E0,3.004613876E0
1.612895239E1,9.494223595E0,2.940531254E0,5.248532772E0
1.618894492E1,2.350681496E1,8.607391357E0,7.533676147E0
1.624893852E1,2.629171944E1,1.700992584E1,-6.796113014E0
1.630893255E1,6.056077957E0,-5.294863224E0,4.455687523E0
1.636892695E1,-6.085101604E0,-4.542671204E1,-1.073198318E-1
1.642892121E1,-3.787303448E0,-2.695474815E1,-1.112966919E1
1.648891548E1,1.394723654E0,-1.096299553E1,-9.079611778E0
1.654890864E1,1.029514694E1,7.277627945E0,-2.457579136E0
1.660890104E1,-1.368215084E0,-3.449728012E0,8.829951286E-1
1.666889344E1,-1.851524353E0,-3.098795891E0,-1.695804715E0
1.672888597E1,-1.555013657E0,-4.945991039E0,2.068972111E0
1.678887850E1,-5.838871002E-3,-5.451891899E0,3.937876940E0
1.684887103E1,-2.048853397E0,-4.618572235E0,2.208301544E0
1.690886356E1,-3.104786873E0,-2.793682098E0,4.643778801E-1
1.696885589E1,-3.905003548E0,4.312336445E-2,-5.284776688E-1
1.702884822E1,-2.710240602E0,2.884953260E0,-1.186886787E0
1.708884068E1,-3.000686169E0,2.679080963E0,2.881259918E0
1.714883321E1,-2.749482632E0,4.139142513E0,5.523568153E0
1.720882568E1,-3.449606419E0,5.458491325E0,7.455682755E-1
1.726881831E1,-6.428193569E0,1.581743956E0,1.971020699E-1
1.732881131E1,-5.157786369E0,5.058251858E0,1.282557487E0
1.738880450E1,-2.252711296E0,5.504081726E0,4.135332108E-1
1.744879757E1,-3.303699493E-1,2.666184187E0,2.622585297E-1
1.750879076E1,-6.943511963E-2,1.659424752E-1,-1.764000893E0
1.756878380E1,1.062183380E-1,-4.356605709E-1,-2.167986155E0
1.762877649E1,8.827328682E-1,-3.775885999E-1,-2.487030029E0
1.768876879E1,1.569973469E0,3.539659381E-1,-1.876195192E0
1.774876132E1,2.824726105E-1,4.506768286E-1,-1.488624454E0
1.780875378E1,-1.483889580E0,8.530414104E-1,-1.937450290E0
1.786874638E1,-6.451663971E-1,7.337080240E-1,-6.595884562E-1
1.792870847E1,-1.591243744E-1,7.278479934E-1,-8.814071417E-1
1.798870097E1,-6.332693100E-1,2.575605214E-1,-8.292123079E-1
1.804869330E1,-2.020506859E0,-1.383553743E0,-1.075563908E0
