"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.597625235E2,6.383136749E0,-9.545973778E0,7.223526955E0
1.598145169E2,9.045570374E0,-9.308940887E0,6.960156918E0
1.598665102E2,1.236882401E1,-8.705583572E0,5.128536701E0
1.599185050E2,1.427945518E1,-7.209161282E0,4.573064804E0
1.599705009E2,1.350131607E1,-4.041535854E0,2.875524044E0
1.600224943E2,1.471760750E1,-3.869148016E0,3.387898922E0
1.600744876E2,1.213179016E1,-4.625739098E0,1.647261024E0
1.601264809E2,9.227535248E0,-5.461340904E0,5.339232683E-1
1.601784743E2,8.284191132E0,-6.718335152E0,2.394274808E-2
1.602304676E2,9.380768776E0,-8.150111198E0,4.980091453E-1
1.602824609E2,8.700794220E0,-8.686429024E0,-2.178790122E-1
1.603344551E2,7.834067345E0,-7.965752125E0,-1.604164094E-1
1.603863968E2,7.965752125E0,-6.957762718E0,-3.759011328E-1
1.604383901E2,6.538764477E0,-5.976109982E0,4.549122229E-2
1.604903836E2,6.514821529E0,-5.075862408E0,-3.136500120E-1
1.605423768E2,7.314509392E0,-4.484476566E0,2.561874092E-1
1.605943701E2,8.672063828E0,-4.098998547E0,-1.029538140E-1
1.606463635E2,9.854835510E0,-2.849187136E0,1.553884387E0
1.606983569E2,1.199052811E1,-1.393467903E0,2.834821463E0
1.607503512E2,1.362102985E1,-5.027977228E-1,4.948966026E0
1.608023446E2,1.210784817E1,6.153286099E-1,3.340013266E0
1.608543379E2,1.396341038E1,3.830839694E-1,3.519583941E0
1.609063312E2,1.225629234E1,1.029538155E0,2.868341208E0
1.609583261E2,1.234488106E1,1.565855742E0,2.662433624E0
1.610103249E2,1.073353386E1,2.458920240E0,3.419024467E0
1.610623212E2,9.366402626E0,3.170019865E0,3.622537851E0
1.611143146E2,1.052523232E1,3.126922846E0,4.948966026E0
1.611663079E2,9.368797302E0,4.690384388E0,1.850774407E0
1.612183012E2,9.751881599E0,6.814105988E0,2.042316437E0
1.612702946E2,6.507638931E0,7.723930359E0,1.431776285E0
1.613222879E2,5.267404556E0,1.010862827E1,1.728666425E0
1.613742811E2,9.433442950E-1,2.315263748E0,9.002473354E-1
1.614262749E2,1.958516836E0,-1.142787361E1,-3.181991339E0
1.614782689E2,6.907482624E0,-1.333611107E1,-4.158855438E0
1.615302622E2,-1.463859653E1,7.376760483E0,-2.713671112E1
1.615822556E2,-2.201535606E1,9.905115128E0,-4.726298332E0
1.616342488E2,-1.379102230E0,2.007360077E1,1.143505669E1
1.616862422E2,-5.217124939E0,3.672817469E0,2.013824463E1
1.617382356E2,-6.727912426E-1,1.010383987E1,1.689879227E1
1.617902289E2,-4.642498970E0,7.618582249E0,1.257712555E1
1.618422226E2,-9.352037430E0,8.466156006E0,1.246698856E1
1.618942166E2,-1.371680069E1,7.494080067E0,7.901106834E0
1.619462099E2,-3.344802094E1,1.599615002E1,-1.812466025E0
1.619982033E2,-1.528505039E1,3.948159218E0,-1.721483588E0
1.620501974E2,1.279739857E1,-1.656359291E1,1.364497185E1
1.621021937E2,1.545504379E1,-2.789330101E1,5.475706577E0
1.621541872E2,5.090228081E0,-2.367937803E0,2.078230619E0
1.622061806E2,1.994430900E0,-1.083648777E1,-3.390293121E0
1.622581740E2,-1.220840740E1,5.834847927E0,2.767781734E0
1.623101672E2,-2.798907280E0,2.322446585E0,2.796513081E0
1.623621607E2,-3.328042030E0,-2.298503816E-1,4.738269806E0
1.624141540E2,-8.164477348E-1,1.096577883E0,9.948211670E0
1.624661477E2,3.088614464E0,2.298503816E-1,8.992896080E0
1.625181417E2,1.029777622E1,-1.711906433E0,8.808537483E0
1.625701350E2,1.369046307E1,-3.567469358E0,8.126168251E0
1.626221283E2,1.455719090E1,-2.751021862E0,7.762238979E0
1.626741216E2,1.536406136E1,-3.933793545E0,7.489291668E0
1.627261149E2,1.298654652E1,-2.822849989E0,6.785374641E0
1.627781083E2,1.064015770E1,-1.793311834E0,6.486090660E0
1.628301016E2,9.191620827E0,-1.735849261E0,5.164450645E0
1.628820956E2,9.253871918E0,-2.197944164E0,4.154066563E0
1.629340893E2,9.464568138E0,-2.892283916E0,3.251425266E0
1.629860826E2,1.053480911E1,-4.522785187E0,2.796513081E0
1.630380760E2,9.009655952E0,-5.152479172E0,1.922602654E0
