"Time (s)","Pressure (hPa)"
1.378861304E2,1.022306641E3
1.379861186E2,1.022318848E3
1.380861068E2,1.022329102E3
1.381860950E2,1.022327148E3
1.382860831E2,1.022297607E3
1.383860713E2,1.022300293E3
1.384860593E2,1.022377197E3
1.385860472E2,1.022368652E3
1.386860351E2,1.022358643E3
1.387860231E2,1.022361328E3
1.388860111E2,1.022385498E3
1.389859991E2,1.022381592E3
1.390859871E2,1.022364746E3
1.391859751E2,1.022349609E3
1.392859631E2,1.022351074E3
1.393859511E2,1.022346924E3
1.394859391E2,1.022344482E3
1.395859270E2,1.022340088E3
1.396859149E2,1.022347412E3
1.397859030E2,1.022358154E3
1.398858982E2,1.022368164E3
1.399858864E2,1.022373047E3
1.400858747E2,1.022369629E3
1.401858630E2,1.022362061E3
1.402858512E2,1.022370361E3
1.403858394E2,1.022364746E3
1.404858276E2,1.022350098E3
1.405858156E2,1.022351074E3
1.406858035E2,1.022293945E3
1.407857914E2,1.022365479E3
1.408857795E2,1.022359619E3
1.409857678E2,1.022377686E3
1.410857560E2,1.022394287E3
1.411857442E2,1.022394775E3
1.412857324E2,1.022363037E3
1.413857207E2,1.022370117E3
1.414857089E2,1.022406738E3
1.415856971E2,1.022371094E3
1.416856852E2,1.022360352E3
1.417856733E2,1.022389893E3
1.418856614E2,1.022392822E3
1.419856497E2,1.022380859E3
1.420856380E2,1.022368164E3
1.421856262E2,1.022377197E3
1.422856144E2,1.022385010E3
1.423856026E2,1.022387695E3
1.424855909E2,1.022375732E3
1.425855791E2,1.022388184E3
1.426855673E2,1.022388184E3
1.427855552E2,1.022381592E3
1.428855431E2,1.022379639E3
1.429855312E2,1.022382324E3
1.430855194E2,1.022369873E3
1.431855075E2,1.022365234E3
1.432854957E2,1.022383057E3
1.433854839E2,1.022368164E3
1.434854721E2,1.022443359E3
1.435854602E2,1.022448486E3
1.436854484E2,1.022388916E3
1.437854366E2,1.022358643E3
1.438854244E2,1.022353027E3
1.439854123E2,1.022322266E3
1.440854003E2,1.022374756E3
1.441853883E2,1.022390625E3
1.442853763E2,1.022348877E3
1.443853643E2,1.022351074E3
