"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.694508540E1,6.865667105E-1,1.071561575E0,-5.255132914E-1
1.699707869E1,5.228548646E-1,-4.082412273E-2,-4.577072859E-1
1.704907199E1,3.463147879E-1,7.154270411E-1,-3.251495063E-1
1.710106548E1,5.112484097E-1,-1.386560321E0,-4.412139356E-1
1.715305880E1,8.930391669E-1,-1.533778787E0,-4.552638233E-1
1.720505220E1,1.130665779E0,-2.191069841E0,-7.759680748E-1
1.725704642E1,1.231458545E0,-3.010526896E-1,-1.028255343E0
1.730903971E1,1.346301198E0,-3.285416663E-1,-1.322692513E0
1.736103303E1,1.235123634E0,-1.385625601E-1,-1.436313391E0
1.741302643E1,7.287164330E-1,9.768773913E-1,-1.346516252E0
1.746501969E1,2.253634632E-1,8.266045451E-1,-1.014816403E0
1.751701311E1,-4.380362034E-1,-1.038977861E0,-5.804911852E-1
1.756900637E1,-1.083109856E0,-1.219183207E0,-1.247857213E-1
1.762100013E1,-1.456348538E0,-2.749400616E0,-5.560565591E-1
1.767299401E1,-2.464886904E0,-2.687703133E0,-1.099115849E0
1.772498744E1,-3.397678137E0,-7.237715125E-1,-2.898724794E0
1.777698083E1,1.349553913E-1,7.545223832E-1,-1.226786613E0
1.782897462E1,-1.435991526E-1,9.835968614E-1,-1.262216806E0
1.788097101E1,-2.936734632E-2,2.027565479E0,6.519337744E-2
1.793296481E1,1.166294515E-1,2.582231283E0,6.284111142E-1
1.798495820E1,1.575574130E-1,2.450284481E0,1.861446798E-1
1.803695143E1,-8.015010357E-1,2.681191444E0,6.058091521E-1
1.808894485E1,-2.917538404E0,2.828409910E0,2.348607779E0
1.814093808E1,-3.737319231E0,1.989081025E0,4.033373833E0
1.819293150E1,-2.987589240E-1,-4.218531609E0,2.556301832E0
1.824492503E1,2.809323549E0,1.418532968E0,-1.070706248E-1
1.829691915E1,2.814821243E0,1.577968717E0,-1.712424397E0
1.834891247E1,8.863196373E-1,7.728483677E-1,-1.483349919E0
1.840090577E1,-7.245320082E-1,1.400207043E0,-1.152261138E0
1.845289916E1,-8.729722500E-1,-1.239017919E-1,-7.490900159E-1
1.850489245E1,-5.760917068E-1,-1.827605009E0,-6.507407427E-1
1.855688598E1,-6.872692108E-1,-2.618064642E0,2.466203421E-1
1.860887917E1,-1.160078883E0,-4.136065006E0,9.821020961E-1
1.866087289E1,-1.175961375E0,-3.764047861E0,1.795774698E0
1.871286681E1,-1.514380693E0,-2.846528053E0,2.040120840E0
1.876486014E1,-9.804845452E-1,-2.834310770E0,1.082284093E0
1.881685340E1,3.786906302E-1,-2.338899136E0,-4.772549868E-1
1.886884725E1,1.147159100E0,-5.887702703E-1,-1.838262677E0
1.892084571E1,1.471528530E0,1.433193684E0,-2.205392838E0
1.897284327E1,1.668227196E0,1.125317574E0,-2.589627028E0
1.902483790E1,1.621801376E0,1.892564297E0,-2.438132286E0
1.907683112E1,1.554606199E0,1.475343347E0,-2.379489183E0
1.912882448E1,1.469695926E0,9.982576370E-1,-1.799167395E0
1.918081791E1,1.348133802E0,6.476210356E-1,-1.340407610E0
1.923281124E1,8.649393916E-1,1.494891167E0,-8.468284011E-1
1.928480449E1,6.376975179E-1,-1.407940507E0,-6.275278330E-1
1.933679865E1,5.094158053E-1,-1.205744147E0,-3.984533250E-1
1.938879220E1,5.503437519E-1,-2.823315382E0,-7.509226203E-1
1.944078553E1,-2.309528738E-1,-2.641277552E0,-1.180360794E0
1.949277885E1,-1.699472904E0,-2.303468943E0,-2.698971987E0
1.954477218E1,-2.779895067E-1,-5.924354196E-1,-5.160758972E0
1.959676544E1,1.007881880E0,1.413645983E0,-2.518155813E0
1.964875883E1,7.146664858E-1,-7.915775180E-1,-1.187080264E0
1.970075236E1,1.551139504E-1,1.485441029E-1,-2.399295382E-2
1.975274644E1,-3.433520794E-1,-1.176422596E0,1.281124949E-1
1.980473987E1,-1.040349364E0,3.049255908E-1,7.481406927E-1
