,Time (s),Pressure (hPa)
345,1.5596535506e+18,1021.896973
346,1.5596535507e+18,1021.961426
347,1.5596535508e+18,1021.875
348,1.5596535509e+18,1021.854248
349,1.559653551e+18,1021.854492
350,1.5596535511e+18,1021.874756
351,1.5596535512e+18,1021.891602
352,1.5596535513e+18,1021.901855
353,1.5596535514e+18,1021.890381
354,1.5596535515e+18,1021.98584
355,1.5596535516e+18,1021.917236
356,1.5596535517e+18,1021.872803
357,1.5596535518e+18,1021.862061
358,1.5596535519e+18,1021.885498
359,1.559653552e+18,1021.912109
360,1.5596535521e+18,1021.898682
361,1.5596535522e+18,1021.921875
362,1.5596535523e+18,1021.918945
363,1.5596535524e+18,1021.89917
364,1.5596535525e+18,1021.871826
365,1.5596535526e+18,1021.870361
366,1.5596535527e+18,1021.884277
367,1.5596535528e+18,1021.90625
368,1.5596535529e+18,1021.912109
369,1.559653553e+18,1021.91333
370,1.5596535531e+18,1021.962646
371,1.5596535532e+18,1021.900391
372,1.5596535533e+18,1021.85376
373,1.5596535534e+18,1021.850342
374,1.5596535535e+18,1021.877197
375,1.5596535536e+18,1021.891602
376,1.5596535537e+18,1021.912354
377,1.5596535538e+18,1021.989502
378,1.5596535539e+18,1021.933838
379,1.559653554e+18,1021.882568
380,1.5596535541e+18,1021.879883
381,1.5596535542e+18,1021.90625
382,1.5596535543e+18,1021.924316
383,1.5596535544e+18,1021.920898
384,1.5596535545e+18,1021.951416
385,1.5596535546e+18,1021.974121
386,1.5596535547e+18,1021.89209
387,1.5596535548e+18,1021.89209
388,1.5596535549e+18,1021.884521
389,1.559653555e+18,1021.898926
390,1.5596535551e+18,1021.898926
391,1.5596535552e+18,1021.918457
392,1.5596535553e+18,1021.965088
393,1.5596535554e+18,1021.965088
394,1.5596535555e+18,1021.891846
395,1.5596535556e+18,1021.874268
396,1.5596535557e+18,1021.874268
397,1.5596535558e+18,1021.916016
398,1.5596535559e+18,1021.898193
399,1.559653556e+18,1021.898193
400,1.5596535561e+18,1021.869385
401,1.5596535562e+18,1021.933594
402,1.5596535563e+18,1021.933594
403,1.5596535564e+18,1021.888672
404,1.5596535565e+18,1021.904297
405,1.5596535566e+18,1021.904297
406,1.5596535567e+18,1021.917725
407,1.5596535568e+18,1021.909424
408,1.5596535569e+18,1021.909424
409,1.559653557e+18,1021.954834
410,1.5596535571e+18,1021.941895
411,1.5596535572e+18,1021.941895
412,1.5596535573e+18,1021.88208
413,1.5596535574e+18,1021.89624
414,1.5596535575e+18,1021.89624
415,1.5596535576e+18,1021.87915
416,1.5596535577e+18,1021.868652
417,1.5596535578e+18,1021.868652
418,1.5596535579e+18,1021.922852
419,1.559653558e+18,1021.908691
420,1.5596535581e+18,1021.908691
421,1.5596535582e+18,1021.9104
422,1.5596535583e+18,1021.928955
423,1.5596535584e+18,1021.928955
424,1.5596535585e+18,1021.920166
425,1.5596535586e+18,1021.957764
426,1.5596535587e+18,1021.957764
427,1.5596535588e+18,1021.877686
428,1.5596535589e+18,1021.880127
429,1.559653559e+18,1021.880127
430,1.5596535591e+18,1021.929688
431,1.5596535592e+18,1021.915283
432,1.5596535593e+18,1021.915283
433,1.5596535594e+18,1021.989258
434,1.5596535595e+18,1021.91626
435,1.5596535596e+18,1021.91626
436,1.5596535597e+18,1021.902344
437,1.5596535598e+18,1021.923828
438,1.5596535599e+18,1021.923828
439,1.55965356e+18,1021.910156
440,1.5596535601e+18,1021.90332
441,1.5596535602e+18,1021.90332
442,1.5596535603e+18,1021.941406
443,1.5596535604e+18,1021.919434
444,1.5596535605e+18,1021.919434
445,1.5596535606e+18,1021.891357
446,1.5596535607e+18,1021.904785
447,1.5596535608e+18,1021.904785
448,1.5596535609e+18,1021.905762
449,1.559653561e+18,1022.0
450,1.5596535611e+18,1022.0
451,1.5596535612e+18,1021.903809
452,1.5596535613e+18,1021.885498
453,1.5596535614e+18,1021.885498
454,1.5596535615e+18,1021.883057
455,1.5596535616e+18,1021.916016
456,1.5596535617e+18,1021.916016
457,1.5596535618e+18,1022.059082
458,1.5596535619e+18,1021.963135
459,1.559653562e+18,1021.963135
460,1.5596535621e+18,1021.928223
461,1.5596535622e+18,1021.92334
462,1.5596535623e+18,1021.92334
463,1.5596535624e+18,1021.963623
464,1.5596535625e+18,1021.958496
465,1.5596535626e+18,1021.958496
466,1.5596535627e+18,1021.87085
467,1.5596535628e+18,1021.892578
468,1.5596535629e+18,1021.892578
469,1.559653563e+18,1021.931885
470,1.5596535631e+18,1021.939209
471,1.5596535632e+18,1021.939209
472,1.5596535633e+18,1021.892334
473,1.5596535634e+18,1021.943604
474,1.5596535635e+18,1021.943604
475,1.5596535636e+18,1021.869629
476,1.5596535637e+18,1021.880371
477,1.5596535638e+18,1021.880371
478,1.5596535639e+18,1021.891602
479,1.559653564e+18,1021.868896
480,1.5596535641e+18,1021.868896
481,1.5596535642e+18,1021.871826
482,1.5596535643e+18,1021.930664
483,1.5596535644e+18,1021.930664
484,1.5596535645e+18,1021.875244
485,1.5596535646e+18,1021.888428
486,1.5596535647e+18,1021.888428
487,1.5596535648e+18,1021.925537
488,1.5596535649e+18,1021.888672
489,1.559653565e+18,1021.888672
490,1.5596535651e+18,1021.921143
491,1.5596535652e+18,1021.894287
492,1.5596535653e+18,1021.894287
493,1.5596535654e+18,1021.912842
494,1.5596535655e+18,1021.935303
495,1.5596535656e+18,1021.935303
496,1.5596535657e+18,1021.887695
497,1.5596535658e+18,1021.96582
498,1.5596535659e+18,1021.96582
499,1.559653566e+18,1021.906006
500,1.5596535661e+18,1021.927734
501,1.5596535662e+18,1021.927734
502,1.5596535663e+18,1021.93335
503,1.5596535664e+18,1021.937012
504,1.5596535665e+18,1021.937012
505,1.5596535666e+18,1021.957764
506,1.5596535667e+18,1021.908447
507,1.5596535668e+18,1021.908447
508,1.5596535669e+18,1021.872559
509,1.559653567e+18,1021.885742
510,1.5596535671e+18,1021.885742
511,1.5596535672e+18,1021.9375
512,1.5596535673e+18,1021.89502
513,1.5596535674e+18,1021.89502
514,1.5596535675e+18,1021.971924
515,1.5596535676e+18,1021.915771
516,1.5596535677e+18,1021.915771
517,1.5596535678e+18,1021.913086
518,1.5596535679e+18,1021.908203
519,1.559653568e+18,1021.908203
520,1.5596535681e+18,1021.900391
521,1.5596535682e+18,1021.874023
522,1.5596535683e+18,1021.874023
523,1.5596535684e+18,1021.902832
524,1.5596535685e+18,1021.87793
525,1.5596535686e+18,1021.87793
526,1.5596535687e+18,1021.875488
527,1.5596535688e+18,1021.905518
528,1.5596535689e+18,1021.905518
529,1.559653569e+18,1021.908691
530,1.5596535691e+18,1021.929443
531,1.5596535692e+18,1021.929443
532,1.5596535693e+18,1021.875
533,1.5596535694e+18,1021.883057
534,1.5596535695e+18,1021.883057
535,1.5596535696e+18,1021.902588
536,1.5596535697e+18,1021.940674
537,1.5596535698e+18,1021.940674
538,1.5596535699e+18,1021.956055
539,1.55965357e+18,1021.929688
540,1.5596535701e+18,1021.929688
541,1.5596535702e+18,1021.843994
542,1.5596535703e+18,1021.890381
543,1.5596535704e+18,1021.890381
544,1.5596535705e+18,1021.894775
545,1.5596535706e+18,1021.918945
546,1.5596535707e+18,1021.918945
547,1.5596535708e+18,1021.896484
548,1.5596535709e+18,1021.930664
549,1.55965357099e+18,1021.930664
550,1.55965357109e+18,1021.871094
551,1.55965357119e+18,1021.887451
552,1.55965357129e+18,1021.887451
553,1.55965357139e+18,1021.90332
554,1.55965357149e+18,1021.856934
555,1.55965357159e+18,1021.856934
556,1.55965357169e+18,1021.86084
557,1.55965357179e+18,1021.870361
558,1.55965357189e+18,1021.870361
559,1.55965357199e+18,1021.837646
560,1.55965357209e+18,1021.895752
561,1.55965357219e+18,1021.895752
562,1.55965357229e+18,1021.909668
563,1.55965357239e+18,1021.861572
564,1.55965357249e+18,1021.861572
565,1.55965357259e+18,1021.945312
566,1.55965357269e+18,1021.845947
567,1.55965357279e+18,1021.845947
568,1.55965357289e+18,1021.848877
569,1.55965357299e+18,1021.903564
570,1.55965357309e+18,1021.903564
571,1.55965357319e+18,1021.909424
572,1.55965357329e+18,1021.980469
573,1.55965357339e+18,1021.980469
574,1.55965357349e+18,1021.913086
575,1.55965357359e+18,1021.872559
576,1.55965357369e+18,1021.872559
577,1.55965357379e+18,1021.911133
578,1.55965357389e+18,1021.923096
579,1.55965357399e+18,1021.923096
580,1.55965357409e+18,1021.95166
581,1.55965357419e+18,1021.903564
582,1.55965357429e+18,1021.903564
583,1.55965357439e+18,1021.898682
584,1.55965357449e+18,1021.911621
585,1.55965357459e+18,1021.911621
586,1.55965357469e+18,1021.939697
587,1.55965357479e+18,1021.937012
588,1.55965357489e+18,1021.937012
589,1.55965357499e+18,1021.918457
590,1.55965357509e+18,1021.886963
591,1.55965357519e+18,1021.886963
592,1.55965357529e+18,1021.90625
593,1.55965357539e+18,1021.899658
594,1.55965357549e+18,1021.899658
595,1.55965357559e+18,1021.939697
596,1.55965357569e+18,1021.882568
597,1.55965357579e+18,1021.882568
598,1.55965357589e+18,1021.839844
599,1.55965357599e+18,1021.876221
600,1.55965357609e+18,1021.876221
601,1.55965357619e+18,1021.891113
602,1.55965357629e+18,1021.875244
603,1.55965357639e+18,1021.875244
604,1.55965357649e+18,1021.966553
605,1.55965357659e+18,1021.87915
606,1.55965357669e+18,1021.87915
607,1.55965357679e+18,1021.890137
608,1.55965357689e+18,1021.924805
609,1.55965357699e+18,1021.924805
610,1.55965357709e+18,1021.873047
611,1.55965357719e+18,1021.947754
612,1.55965357729e+18,1021.947754
613,1.55965357739e+18,1021.922363
614,1.55965357749e+18,1021.904297
615,1.55965357759e+18,1021.904297
616,1.55965357769e+18,1021.914307
617,1.55965357779e+18,1021.862549
618,1.55965357789e+18,1021.862549
619,1.55965357799e+18,1021.957275
620,1.55965357809e+18,1021.851074
621,1.55965357819e+18,1021.851074
622,1.55965357829e+18,1021.867676
623,1.55965357839e+18,1021.881592
624,1.55965357849e+18,1021.881592
625,1.55965357859e+18,1021.878418
626,1.55965357869e+18,1021.896484
627,1.55965357879e+18,1021.896484
628,1.55965357889e+18,1021.957764
629,1.55965357899e+18,1021.881836
630,1.55965357909e+18,1021.881836
631,1.55965357919e+18,1021.89502
632,1.55965357929e+18,1021.941162
633,1.55965357939e+18,1021.941162
634,1.55965357949e+18,1021.942139
635,1.55965357959e+18,1021.912109
636,1.55965357969e+18,1021.912109
637,1.55965357979e+18,1021.866211
638,1.55965357989e+18,1021.890625
639,1.55965357999e+18,1021.890625
640,1.55965358009e+18,1021.946289
641,1.55965358019e+18,1021.880371
642,1.55965358029e+18,1021.880371
643,1.55965358039e+18,1021.931396
644,1.55965358049e+18,1021.876953
645,1.55965358059e+18,1021.876953
646,1.55965358069e+18,1021.853516
647,1.55965358079e+18,1021.885986
648,1.55965358089e+18,1021.885986
649,1.55965358099e+18,1021.895508
650,1.55965358109e+18,1021.886719
651,1.55965358119e+18,1021.886719
652,1.55965358129e+18,1021.841064
653,1.55965358139e+18,1021.857666
654,1.55965358149e+18,1021.857666
655,1.55965358159e+18,1021.860596
656,1.55965358169e+18,1021.878418
657,1.55965358179e+18,1021.878418
658,1.55965358189e+18,1021.862549
659,1.55965358199e+18,1021.898682
660,1.55965358209e+18,1021.898682
661,1.55965358219e+18,1021.869873
662,1.55965358229e+18,1021.854736
663,1.55965358239e+18,1021.854736
